RegionID,RegionName,County,State,Metro,SizeRank,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
21114,Visalia,Tulare County,CA,Visalia-Porterville,212,5.371486186,5.251617256,5.215517241,5.379237705,5.505685027,5.083798883,5,5.561735261,4.784688995,4.841530951,4.775566614,4.89432703,5.561735261,4.656643357,5.153856472,5.217391304,4.170141785,3.970071867,4.348771678,5.002501251,5.714285714,4.528301887,4.255620966,5.081859373,3.896327933,3.341689884,3.454231434,4.097168619,3.467062902,3.048277975,3.335557038,3.082147861,4.115226337,3.669724771,3.526315789,3.676917878,3.705595224,3.481288077,3.334445186,3.502501787,3.532001603,3.317494674,3.101162791,2.842524161,3.776409204,3.491316656,3.085621971,3.104965213,3.227888961,2.534818942,2.682926829,3.2,2.942907593,2.70343336,2.902902903,2.704164413,2.837902988,2.844036697,2.948275548,2.869440459,2.898550725,2.91547619,2.72763486,2.924968207,2.693456615,2.850906782,2.858776444,2.666666667,2.777777778,2.973242285,3.192168546,2.78551532,2.619290832,2.494527752,2.43902439,2.272727273,2.078813303,2.23588597,2.222716269,2.424680665,2.509325195,2.479338843,1.973684211,2.638522427,2.770604989,2.444703143,2.793317884,2.334883721,1.863195182,2.172032489,1.98019802,1.980392157,1.791913988,2.173913043,2.305343511,2.182611859,2.222716269,2.564615385,2.160050016,1.706484642,1.964383333,2.110894648,2.084201751,1.998886955,2.173700377,1.839339709,2.421875
38119,Cypress,Harris County,TX,Houston-The Woodlands-Sugar Land,213,3.77213241,3.320610687,3.637025034,3.095929287,3.757338552,3.610296514,3.226852909,3.472630959,3.120576316,3.03030303,3.055769545,3.263455207,3.14425464,3.333333333,3.571428571,3.366322467,3.448335317,3.227820483,2.975139479,2.968098916,2.784218746,2.988014972,2.837838926,2.974390095,2.654867257,2.928257687,2.861232437,3.419734817,2.782418583,2.236969652,2.076853982,2.384533408,2.666666667,2.245749357,2.703798887,2.678743064,2.564168312,2.423209501,2.446548017,2.131361462,2.534506949,2.172269683,1.788723174,1.923076923,2.076517357,2.222222222,2.162227575,2.053648569,2.331002331,2.172299251,1.859600141,2.417072717,2.505901398,2.546566269,2.682926829,2.538332689,2.391916716,2.500625156,2.439619419,2.491134752,2.564760195,2.547601476,2.542819499,2.764943291,2.833818588,3.031772407,2.842105263,2.317080809,2.236591772,2.500625156,2.325851875,2.730375427,2.552604346,2.745205694,2.787456446,2.287217934,2.213529319,2.330828996,2.318346253,2.615384615,2.253521127,2.426035503,2.517072785,2.392344498,2.457002457,2.545110386,2.344052163,2.224514235,2.263391481,2.534818942,2.130360379,2.084201751,2.222222222,2.222222222,2.222222222,2.181818182,2.329872771,2.244897959,2.040816327,2.040816327,1.807832671,2.244897959,2.222522088,2.083333333,2.06185567,2.173913043,2.083767452
26857,Round Rock,Williamson County,TX,Austin-Round Rock,214,3.226977537,3.076923077,2.909585017,3.553299492,3.225806452,2.751500081,2.786859044,2.752293578,2.75,2.488062327,2.739429928,2.723735409,2.865329513,2.704164413,2.852820402,2.373921403,2.76144783,2.608695652,2.2737608,2.275312856,2.192982456,2.364679828,2.433490192,2.564760195,2.222666667,2.40388872,2.381751734,2.128565347,1.961852861,2.112665441,2.015499189,2.175489485,2.222716269,1.945958361,2.139152948,2.318415583,2.565418163,2.223210316,2.326122354,1.82731841,2.373997845,2.162731115,1.960784314,2.592762998,2.114889969,2.14120575,2.083333333,2.519685039,2.501250625,2.846417656,2.803415967,3.010003659,2.339138729,1.603321518,1.930753982,1.940298507,1.737704918,2.222222222,2.181818182,2.066299115,2.013513514,2.116914252,1.905290821,1.965294057,1.482782297,1.641836424,1.892523364,2.433735893,1.864645896,1.960784314,1.81683231,2.146378774,2.004416224,1.921763042,2,1.79466075,1.885340516,1.538461538,1.639672131,1.802402402,1.888217523,1.961683211,1.760585209,1.755001755,1.846153846,1.815487217,1.818181818,1.752660582,1.257270954,1.256898151,1.408847563,1.728813559,1.533291654,1.79079419,1.818181818,1.689042876,1.695489997,1.736641221,1.83639527,1.511880057,1.752641068,1.633877959,1.895958619,2,1.991285403,1.734875788,1.786352269
8097,Ann Arbor,Washtenaw County,MI,Ann Arbor,215,5.552047034,5.406136063,5.494900693,5.9188727,5.734501348,5.039106145,4.624277457,4.545454545,5,4.597701149,4.328112364,3.921568627,5.265929437,4.742179235,5.22996771,5.272535105,5.696052291,4.651162791,4.47761194,3.861003861,4.048582996,4.255319149,4.347826087,4.273516675,4.00080016,3.773584906,4.661729942,5.145527532,5.241635688,3.616636528,5.1777893,4.656583726,4.255319149,4.286326618,3.849114704,3.925596263,4.301075269,4.109589041,4.306220096,4.347826087,3.278688525,4.994505495,2.704164413,4.246379368,4.242424242,3.616758285,3.849298753,4.018287384,4.181184669,4.308510638,3.584229391,4.143040304,4.347826087,4.005340454,3.15625,4.547522541,3.739445115,4.167535084,3.848622494,3.809157368,3.333333333,3.809157368,3.304031525,2.987524142,3.494476047,3.448275862,3.344481605,3.655217296,4.204501916,4.006677796,3.636363636,3.727086256,3.900533978,3.246589514,3.511084935,4.045855206,3.458688108,3.738317757,3.428571429,3.448870495,4.264392324,3.304031525,3.167159838,3.636363636,3.228063082,3.37981109,3.333333333,3.25203252,4.32967033,3.107448261,2.962962963,3.476715251,3.467153285,3.446842004,3.743315508,3.394970228,3.460207612,3.288530697,3.333333333,2.564760195,3.333333333,3.51000351,3.416666667,3.703703704,3.563102314,3.448275862,3.455172414
14634,Whittier,Los Angeles County,CA,Los Angeles-Long Beach-Anaheim,216,4.136967554,4.413062665,4.834859585,4.072134962,3.801043752,4.166666667,3.592334486,4.255319149,3.571428571,4.071060539,3.846153846,3.338898164,3.506889541,3.661249275,4.47761194,4.255531915,4.923834436,4.166666667,4.546832373,3.504073206,4.166666667,3.647416413,4.347835539,3.076923077,3.767670196,3.150242326,3.102513604,3.394038068,3.847140292,3.78997744,2.548194609,2.920857143,2.650605936,3.340757238,4.006677796,3.361344538,3.349462366,2.632372045,2.872056606,2.691380307,2.564760195,3.57206644,3.518703724,2.43902439,2.597402597,3.438830123,2.686513306,2.582770214,2.534854246,2.444987775,2.518955617,2.240717625,2.564760195,2.916080402,2.518448952,2.807824633,2.5972761,3.278688525,2.489461003,3.157894737,2.682926829,2.798622651,2.381519409,2.545382395,3.891097479,2.782608696,2.626543747,1.992651243,2.931677622,2.608695652,2.667519372,2.467920094,2.569408519,2.451179058,2.321128068,2.306552381,2.386634845,2.912815534,2.16711815,2.494109782,2.53164557,1.992200086,2.319642477,2.23199469,1.886981132,2.095299346,1.902371806,2.130413446,1.964285714,2.06154008,2.49786142,2.291666667,2.004008016,2.778163634,2.08920233,2.09655703,2.122241087,2.385425233,2.5473977,1.899288949,2.334498885,1.886792453,1.977238264,1.759936568,2.527075812,1.849174349,1.961074624
39191,Kansas City,Wyandotte County,KS,Kansas City,217,6.667778148,7.707157707,6.293468101,8.679155277,10,8.957622973,9.930662558,7.07339662,7.507820973,7.523148148,7.071428571,6.606714628,7.8125,8.11316336,9.55642531,9.166010326,8.032128514,8.716136631,6.666666667,5.882352941,5.660377358,7.698229407,6.767473274,6.257822278,6.451612903,7.276537911,9.090909091,7.5,7.070707071,10,9.272727273,5.882352941,4.838709677,5.885815185,5.130923416,6.360877684,5.106265664,5.555555556,6.507289517,9.722222222,9.535452323,9.92481203,6.672231497,7.03116264,5.263157895,4.897959184,4.922270335,5.068643455,5.451650071,5.370752924,5.102768983,6.257822278,5.555555556,5.970637282,3.846153846,4.616477273,5.597882163,4.764173416,3.861003861,5.36742492,5.144141761,4.932735426,4.871500996,7.818181818,6.976744186,4.274134119,4.297010555,4.847655537,4.93187306,4.00160064,3.827655607,4.545454545,5.54247974,5.507246377,4.723472848,5.505050505,5.722467281,5.427954456,5.889281508,4.778156997,4.761904762,5.565589853,5.337054652,5.012562814,4.4345898,5.265930897,3.846153846,4.818349754,3.913490413,4.729837636,6.337502108,3.572665037,4.83378257,5.128205128,4.615384615,4.524979525,3.950496248,3.947368421,3.846153846,4.170141785,4.672997037,4.166666667,4.006980803,4.308059385,4.446640316,3.780735186,3.67003367
32060,Hollywood,Broward County,FL,Miami-Fort Lauderdale-West Palm Beach,219,7.271514343,6.253908693,6.527415144,6.828225924,6.726768377,6.896551724,6.006674082,6.696428571,5.969544113,5.868664768,6.677796327,5.908460472,5.747126437,5.482352941,5.739863086,6.404494382,5.407597774,5.558643691,5.624404194,5.015217106,5.885815185,4.95412844,5.555555556,6.117647059,5.294625453,4.902255639,4.338402957,4.790419162,4.764705882,4.341934724,4.369565217,4.03853279,4.884858181,5.005005005,5.084745763,4.619041452,5.264543666,4,4.398521207,4.534617028,4.444444444,4.148430626,4.168403501,4.175365344,3.871690776,4.00180032,3.852268195,4.194444444,4.04040404,3.651354595,4.08997955,4.026845638,4.08,4.008832449,4.166666667,4.507042254,4.030710173,4.003202562,3.575054043,3.302513598,4.764173416,4.08997955,3.236245955,3.703717421,3.717472119,4.175365344,3.626943005,3.437558242,3.529411765,3.857859514,3.531662793,3.355704698,3.247311828,2.778935721,3.151862464,3.056516308,2.941176471,3.104813503,2.868274452,3.246029954,3.192961426,3.04751066,3.087478559,3.773584906,2.972972973,3.207772795,3.028457281,3.440860215,2.942474685,3.389830508,3.015151515,3.226451613,3.200204813,3.020168238,2.942907593,3.03030303,3.00628587,3.086080586,3.419053185,3.227107705,2.73556231,3.028175336,3.225806452,3.257076386,2.858776444,2.818791946,2.777777778
25514,Las Cruces,Dona Ana County,NM,Las Cruces,220,4.569537184,4,4.653327129,4.321152307,5.003037616,4.444444444,4.77179259,4.106076572,4.345049697,4.368333283,4.403075788,4.566210046,4.999777194,4.391094343,4.166666667,4.352838541,4.109589041,4.349717268,3.861003861,4.382716049,4.072928884,4.191849339,4.109589041,4.146195327,4.543704948,4.547521601,4.337922155,4.404986612,4.444464198,4.16,3.591585428,4.003202562,3.706449222,3.861003861,4.096698166,4.081632653,3.861003861,4.007380494,4.405628336,4.53015873,4.280295657,4.0169607,4.785714286,4.184100418,3.420074349,3.768911393,3.849114704,4.237288136,4.160084255,3.854318783,4.218348092,4.545454545,4.197236946,4.82485312,4.032258065,4.436244362,4.168403501,3.704479024,3.227888961,3.521126761,3.227888961,3.846153846,3.448275862,3.425327812,3.51637951,3.877555731,3.847633705,3.816430864,3.225806452,3.846153846,3.451725863,3.580151675,3.629032258,3.572704537,3.401360544,3.637566138,3.301089615,3.499521361,3.399355996,3.472523657,3.693861111,3.389830508,3.686516542,3.202570972,3.032140691,3.333333333,3.336671489,3.278688525,3.171953255,3.184810546,3.225806452,3.126954346,2.615247431,2.869464085,2.78551532,3.100775194,2.820276087,2.659013605,2.70343336,2.511627907,2.446597119,2.176791842,2.60339862,2.272727273,2.781263429,2.7100271,2.879638752
4521,Edinburg,Hidalgo County,TX,McAllen-Edinburg-Mission,221,6.257822278,5.754760625,4.30443959,7.080474922,5.606985714,3.335557038,5.001667222,4.817317317,4.464285714,4.587542088,4.039616158,6.691261736,4.494382022,5.198412698,4.392764858,6.177606178,6,6.666666667,6.915094608,3.874570319,5.291005291,3.93258427,3.30726621,5.70271798,6.594337053,4.615384615,5.027755028,4.653679654,5.714285714,4.00160064,3.335557038,4.8,3.358208955,4.641251924,4.255319149,3.614457831,3.076923077,4.750507192,5.29870169,4.337075648,4.761904762,4.026845638,4.04040404,4.206283014,3.968253968,4.130597281,3.875968992,3.453492805,4.901274946,6.081601232,4.528997591,2.7100271,2.781646549,3.767351084,3.697996918,4.255319149,2.949640288,3.504741883,3.259467041,2.562674095,3.387360595,2.884049441,2.778549597,3.220989581,2.489436356,2.134805927,3.452226113,4.016064257,3.084357022,3.80870274,3.195546951,3.587618816,3.703703704,2.302093038,2.352941176,2.666464811,3.06122449,3.416875771,2.857142857,3.471042471,3.144409938,3.707044379,3.036899828,2.956521739,3.619909502,3.235294118,3.070707071,3.191056911,3.573981415,2.601626016,2.682520183,2.531113118,2.756756757,2.684563758,3.268845897,2.744355679,3.21236473,4.201680672,4.117647059,3.638127631,3.96507821,2.631752089,3.703710562,3.738644305,2.43917312,2.228708876,3.26997327
44734,Conroe,Montgomery County,TX,Houston-The Woodlands-Sugar Land,222,3.777777778,4.141414141,3.97648195,4.310003954,3.22684737,4.306308812,3.450655625,3.773584906,3.774501863,3.289473684,3.035827185,3.846153846,3.450655625,3.542319749,4.134794521,4.444444444,3.101938712,3.100775194,3.113436126,3.054531884,3.030321396,2.912944984,2.939119704,3.362693773,3.706449222,3.666836571,3.312201678,4.446323254,4.195240016,2.840553068,2.421436101,2.388707693,2.732613745,2.451225613,2.500625156,3.336671489,3.148628335,2.678571429,3.297002725,3.510446952,3.279309166,3.21989984,2.960160162,2.998410093,2.843945443,2.985074627,2.8125,2.777777778,2.898550725,2.917771883,2.912621359,2.78551532,3.101923491,2.156862745,2.59932794,2.905327379,2.72007666,2.727272727,2.616140351,2.958579008,3.303046474,3.086956522,2.858041288,2.105309916,3.051173813,3.087478559,3.22684737,2.524053638,3.030348945,2.756756757,2.808686864,2.70343336,3.009077841,2.985373134,3.02251525,3.620528293,3.082670033,2.687673772,2.858776444,2.926829268,2.708465185,2.634556878,2.493545953,2.927370365,2.854627921,2.912621359,2.8776572,2.411281095,2.857142857,2.472847535,2.283105023,2.331666623,2.493902439,2.570694087,2.441463415,2.331556081,2.356902357,2.777888011,2.78551532,2.469135802,2.28036296,2.475771298,2.272830583,2.540881191,2.273386062,2.308529408,2.454408095
398300,Lansing,Ingham County,MI,Lansing-East Lansing,223,9.665954044,9.18514769,8.660773702,9.123501712,10.01502505,10,10,9.495962128,9.722222222,7.539410555,8.347245409,8.347245409,8.347934631,8.182011834,9.099188607,10.03010036,8.347245409,9.107468124,8.343764489,7.704160247,7.698233969,8.343764489,8,7.704160247,8.347245409,8.24829932,9.099181074,8.571428571,8.12567714,8.754131044,7.932875667,8.275862069,7.704160247,7.601518653,6.542056075,6.675567423,7.060612102,7.131782946,7.704160247,7.753099955,7.237635706,7.511924344,7.947368421,6.675567423,6.217070601,5.780346821,5.942028986,6.257822278,6.111940229,6.253911139,6.262213214,7.692307692,8.180300501,6.757171641,6.25,6.896551724,6.247656191,5.885817224,6.668890371,6.257822278,6.107226107,5.771495878,5.885815185,5.917159763,6.734312114,6.97732203,7.147966483,5.88321812,6.191332916,5.561735261,5.050252525,5.260150376,5.567928731,6.383349009,5.561735261,7.043650794,5.936766738,5.561735261,5.176880472,5.48696845,5.377836174,4.83103062,5.889281508,5.315789474,5.2666236,5.268703899,5.366726297,4.849725118,5.366592387,5.355440385,5.345211581,5.64209796,5.265929437,4.769475358,4.767959795,4.8,5.006257822,5.291005291,5.721096869,4.351610096,5.268703899,5.92793431,5,5.268703899,5.084745763,5.199770113,4.845446951
20555,South Bend,Saint Joseph County,IN,South Bend-Mishawaka,224,5,4.291181995,4.41826215,6.066734075,6.060606061,6.472383531,4.706805437,4.99001996,4.038461538,4.04040404,4.133862272,4.691731421,3.965065502,4.20445889,5.001250625,5.149051491,4.615384615,4.382469299,3.869112593,3.217054264,4.170141785,3.895632669,4.16894798,4.415011038,4.109589041,4.604470781,4.095610847,4.957904584,5.597769039,4.862433862,4.456470855,5.001022764,4.246756432,3.618817853,4.006677796,3.706449222,3.849114704,5,5.265930897,8.016032064,7.751937984,6.671114076,4.785795306,4.444444444,4.489020816,3.935957305,4.543559817,4.371584699,4.9697497,4.697986577,5.20048704,4.880952381,5.345283085,4.809619238,4.267857143,4.761904762,4.204204204,4.098163995,3.909932353,4.518246766,4.682274247,4.506378547,4.255319149,4.521276596,6.274509804,4.550505051,4.867724868,3.884785324,4.006677796,3.77213241,4.388194428,4.212730467,4.716981132,4.766444233,5.452523005,5.660377358,4.549590537,5.011648164,4.054054054,3.741258741,4.682274247,4.170141785,3.851091142,4,3.80761523,3.571454082,4.185272743,5.159039273,4.002163332,3.933288862,3.783039908,4.184100418,3.693931398,4.483821263,4.003202562,4.175383543,3.64579804,4.017467249,3.706449222,4.945054945,3.706449222,3.818860584,3.814859362,4.362416107,4.086900409,3.618817853,3.50877193
51297,Cary,Wake County,NC,Raleigh,225,3.039513678,3.333333333,2.846704093,3.423835047,3,2.89984818,2.932189824,2.693343594,2.870813397,2.947814137,2.714192062,2.669632925,2.626953521,2.909799292,2.543326436,2.632964718,2.778549597,2.779321845,2.643486582,2.444444444,2.352941176,2.349952366,2.586399108,2.547782185,2.500625156,2.420472964,2.585707261,1.960784314,2.704164413,2.379762214,2.506963788,2.492781656,2.444987775,2.43902439,2.318181818,2.56443138,2.744565217,2.34862247,2.449615566,2.449368005,2.597402597,2.470122288,2.505449352,2.500312539,2.276224995,2.165599393,2.043429778,2.016147471,2.084428491,2.273243919,1.427170169,2.040816327,2.174385736,2.222716159,2.25158161,2.272727273,2.370733701,2.475702653,2.412731537,2.380952381,2.367148874,2.152641879,2.266666667,2.540065128,1.527571131,1.818185124,2.083333333,2.371940807,2.177393738,2.06185567,2.300173274,2.314814815,2.060616205,1.92926045,2.07792165,1.696535652,1.948387097,2.199911012,1.960865191,2.15177305,2.177174565,2.058325095,2.222716159,1.854545455,2.125874126,1.973684211,2.088772846,1.861263736,2.010591578,1.851851852,2.105263158,1.963391137,2.02020202,2.082700052,2.062392724,1.994290539,1.924172577,1.51338766,1.407062071,1.078174949,1.408450704,1.538461538,1.810894516,1.771622562,1.639613051,2.134375428,1.694958347
19873,Paterson,Passaic County,NJ,New York-Newark-Jersey City,226,10.09749262,9.148200758,5.064490141,11.12347052,8.337503012,8.404649362,7.836331869,7.655172414,6.666688889,5.989304813,8.573878251,9.056561086,9.623719651,8.416666667,6.011702147,12.55248185,10.02679285,7.5,9.090909091,11.11111111,7.462985075,8.695652174,6.666666667,8.948930051,8.5,7.04322642,6.269592476,10.05025126,6.253908693,12.42702252,8.296943231,8.642502299,7.698229407,6.542056075,8.733624454,9.151760087,5.780522326,9.107468124,6.896551724,7.572562099,8.107930672,8.602150538,9.91810737,7.859698997,6.587355022,7.751937984,6.744647947,6.880392157,6.972704537,7.799045915,7.751937984,5.452726363,6.671114076,8.733624454,7.094125851,8.617058312,5.268703899,8.405737854,7.692307692,5.94831662,6.199628022,7.787614197,6.628954618,6.503613118,6.3125,6.849315068,7.932346439,8.126940096,7.390983001,7.339460875,5.717552887,8.222822203,8.094083706,6.92124105,6.944779359,7.039260742,6.233384082,5.932062137,5.008347245,5.417071497,5.363007828,6.876477541,5.961020962,6.529005486,5.405405405,5.833333333,6.666666667,5.775966055,6.343568904,6.268321513,4.987277354,2.704164413,4.986522911,6.083579882,5.078125,5.049221975,5.556924725,4.952581665,7.958732498,5.420054201,5.857740586,5.259752605,3.344481605,4.595494371,5.077753606,6.856497175,3.884615385
19865,Pasadena,Harris County,TX,Houston-The Woodlands-Sugar Land,227,5.243088656,4.636363636,5.406756757,5.315291407,4.846526656,4.522613065,5,5.265929437,4.412340783,5.318868834,5.230864901,4.761904762,4.494382022,5.004085783,4.761904762,4.993252362,4.076737566,5.717552887,5.147759771,5.408328826,4.949494949,4.741191823,4.255319149,4.995652174,5.226109968,4.766444233,5.140341222,4.832417582,4.259138381,4.979442668,3.227888961,4.148783977,4.08,3.694779116,4.301075269,3.450655625,4.671052632,4.716986699,3.878205128,3.974084211,4.830917874,4.170945028,4.913793103,3.607142857,5.42997543,3.584229391,3.431026365,4.26087594,4.532871972,3.702777315,3.870967742,5.700986921,5.315789474,2.779321845,3.77213241,4,3.572704537,2.901501502,3.579109529,3.2,3.524575079,3.100775194,3.338898164,3.280125633,3.636363636,3.336666667,3.642857143,3.723731707,1.82427476,3.225806452,3.537603162,4.407618232,4.083420143,3.125,3.169014085,3.742457008,3.859429849,4.792344498,3.450655625,3.032140691,3.290322581,3.24120603,2.877697842,4.295125165,3.448275862,3.31641286,3.758098134,3.718896253,4.184354154,3.06441526,4.212513099,2.929784277,4.350981258,3.414634146,3.361485777,3.301886792,3.128753494,3.202749173,2.685034156,2.820512821,3.636363636,3.513006655,3.333333333,3.14322294,2.2737608,2.849056604,2.86723628
35282,Beaumont,Jefferson County,TX,Beaumont-Port Arthur,228,3.973799127,3.78380313,2.919863598,3.591465973,3.85026738,3.638554217,4.083299306,4.889605063,4.264577894,4.200975367,3.851091142,3.706449222,5.149637461,3.828388701,4.936991345,4.901597384,4.887218045,4.956798545,5.006676125,4.001601281,3.894571808,4.170141785,4.952473595,4.259850905,4.331493671,3.847633705,4.41839495,4.026666667,5.197643089,4.385964912,4.547522541,4.002401601,3.849114704,4.058283543,4.118993135,4.170141785,4.002287021,3.573981415,4.016064257,4.37573752,4.351610096,3.848101266,3.968904017,3.268845897,3.482758621,4.021803301,3.573981415,3.745318352,3.390405153,3.577926016,4.137613169,4.447629655,4.050632911,3.645833333,4.166666667,3.654618474,4.00160064,4.168403501,3.948364041,3.765690377,4.260235732,4.029595471,3.571428571,5.732632071,4.554031545,4.351610096,3.552123552,4.751548292,3.572704537,4.160841277,3.923138511,3.660020277,3.628447025,3.577926016,4.056395802,3.730571294,3.849114704,3.717472119,3.031221582,2.951475738,3.345465438,2.986172404,3.636727273,4.0002,3.398112174,4.45324097,5.025125628,4.347826087,3.649635036,4.366812227,5.160274226,4.21686747,4.201008189,3.584229391,3.344481605,3.703703704,3.847930178,3.846745653,3.335557038,4.086738949,3.705075954,4.124201751,3.638434334,3.511084935,3.847633705,3.634544848,2.921578004
28065,Yuma,Yuma County,AZ,Yuma,229,6.783493499,6.680038643,5.150170347,5.833333333,5.561735261,6.220247861,5.714285714,6.019563582,5.065963061,6.8,5.660377358,5.438596491,5.8910208,6.044167382,5.227901427,5.863254393,6.459383422,6.875,5.671077505,5.558005235,6.257822278,4.838709677,6.257822278,4.857142857,5.639021046,6.306866887,4.24,7.01754386,5.871965708,4.412851063,5.044510386,4.665191731,5.437945617,3.718065539,4.170141785,4.212743549,4.166666667,4.549590537,3.935877937,4.661430113,4.478764479,4.032860344,3.8682702,4.189259057,4.126719466,3.450655625,3.345103256,3.459119497,2.762558551,2.932254803,3.030909091,4.00160064,3.030450035,3.225819459,3.446827007,3.676470588,2.76808034,3.571454082,2.858776444,2.577319588,2.767123288,3.15625,2.942907593,2.777617665,2.879453392,3.872276996,4.083337194,2.777777778,2.683251038,3.269883421,3.409090909,2.858776444,2.564102564,3.174603175,2.702702703,3.429873267,2.51572327,2.991452991,2.59784502,2.779321845,2.382142857,2.250506429,2.173913043,2.578616352,2.444214487,2.424242424,2.803008527,2.685464921,2.634533935,2.756017395,2.971497878,2.778549597,2.778549597,2.580305424,2.174858634,2.212926744,2.722608132,2.170212766,2.795356846,2.25593985,2.753441802,2.340425532,2.431399792,2.843665768,2.273243919,2.283993516,2.105930663
18208,Frisco,Collin County,TX,Dallas-Fort Worth-Arlington,230,2.861230329,2.858776444,2.564760364,2.670570797,2.942041777,3.069207379,2.547640885,2.512039924,2.266906932,2.375661376,2.440214739,2.653212307,2.756756757,2.779321845,2.589437819,2.857142857,2.544592184,2.852664577,2.201027146,2.174858634,2.376303412,2.100301934,2.452606671,2.222716159,2.380952381,2.518449523,2.719132506,2.073749903,1.985419026,2.082474227,2.600047306,2.222493883,2.413346815,2.229976608,2.43902439,1.960784314,2.44110859,1.990246801,2.597402597,2.712527964,2.521774577,2.456140351,2.872898328,2.322480276,2.307692308,2.369478464,2.325581395,2.388907563,2.245075591,2.388059701,2.2737608,2.440214739,2.564102564,2.47243059,3.225806452,2.347934551,2.4,2.369328298,2.455384039,2.234636872,2.307102607,1.871448573,2.135611319,1.724137931,2.459056654,2.105706465,2.013422819,2.298850575,2.247191011,1.803337383,2.12768221,2.02020202,2.23947447,1.961168857,2.041232905,2.703094325,1.834862385,1.919249922,2.006880734,2.031930334,1.852194851,1.901140684,2.027027027,1.938426454,2.108645446,1.960784314,1.947242986,2.126315789,2.151000215,1.961104756,2.083333333,1.940298507,2.299379168,2.072892938,2.010882136,1.968855357,1.904761905,2.129535378,1.772524558,2.15285253,2.174228149,2.116550117,1.746308938,1.961425302,1.947694609,1.860465116,1.905475293
10918,Columbia,Boone County,MO,Columbia,231,3.517241379,3.450655625,3.532456195,3.854271948,3.344481605,3.706449222,3.263403263,2.943945706,3.126954346,3.126954346,2.779708131,2.746311509,2.992991997,2.737562516,3.212117996,3.579254931,3.472222222,2.923066745,2.741003517,2.568056125,2.683745294,2.823920266,2.889807614,2.840258888,2.703196347,2.825688637,3.420074349,3.706449222,3.303723219,2.824858757,2.223210316,2.504975176,2.816901408,2.567478604,2.67511799,2.615384615,2.914285714,3.10985855,2.858776444,3.558504167,3.05394676,2.886531079,2.684684685,2.266666667,2.508710801,2.326663564,2.51279665,2.557096819,2.847222222,2.713949911,2.564102564,2.954209749,2.228285584,2.171253823,2.224694105,2.259400343,2.524042108,2.60173449,2.790697674,2.392344498,2.727272727,2.995617778,2.325581395,2.458159955,2.477642276,2.272727273,2.270061838,2.464065708,2.28605322,2.225190904,2.369532657,2.000667111,2.667377967,2.381519544,2.22734255,2.779321845,2.358490566,2.224694105,2.397628299,1.961512327,2.3495671,2.335561497,2.5,2.675516224,2.268760908,2.575027788,2.472222222,2.713949911,2.23661411,2.249303799,2.32985151,2.326122354,2.041649653,2.222963237,2.325581395,2.265408805,2.033898305,2.178746109,2.565356181,1.818181818,2.142216942,1.982178578,2.00080032,2.072275842,2.511078287,2.403433476,2.565418163
7353,Syracuse,Onondaga County,NY,Syracuse,232,5.773096272,6.230461914,5.561735261,8.348623853,9.095045082,5.721286691,5.663716814,5.030743432,5.268703899,4.883790226,5.107132496,5.268703899,5.309937234,4.41826215,5.291005291,6.225623859,4.608294931,6.253908693,5.189873418,5.291005291,5.003573981,4.900793651,5.405405405,4.904904905,5.265929437,5.889281508,5.944319037,5.263157895,5.361624677,6.195306633,4.62962963,4.081632653,4.64516129,4.926866821,5.561735261,4.733893557,4.805194805,5.660377358,4.769475358,4.766444233,6.195244055,5.617977528,4.630034538,4.142684061,4.009623095,4.91050728,4.201680672,5.002501251,4.449388209,5.078069045,4.799034708,5.265929437,4.935732648,5.005005005,4.877480059,5.218677947,4.674391567,4.810877269,4.499489373,5.342685283,4.436302567,4.774431206,5.69996688,5.27256479,4.497017491,5.268983276,4.80706461,4.953318622,4.549590537,4.615384615,4.764173416,5.005005005,5.263157895,4.606741573,5.18134715,6.785411366,7.209612817,8,5.695518192,4.458598726,4.561276574,5.561735261,5.889281508,4.8,4.883222116,4.857142857,6.451612903,7.764443191,5.412719892,6.566411139,4.827586207,4.210160378,4.549590537,5.889281508,5.241189556,5.310466456,5.268703899,5.072463768,5.881983851,5.467359761,5.776715223,5.134351949,4.870192308,4.697986577,4.336075206,4.243344274,5.571030641
