Pivot1 Names,RegionName,SizeRank,Pivot1 Values
2012-07,"Denver, CO",14,2595
2012-07,"Pittsburgh, PA",15,
2012-07,"Portland, OR",16,
2012-07,"Charlotte, NC",17,2072.5
2012-07,"Sacramento, CA",18,1795
2012-07,"San Antonio, TX",19,1850
2012-07,"Orlando, FL",20,
2012-07,"Cleveland, OH",21,
2012-07,"Kansas City, MO",22,
2012-07,"Las Vegas, NV",23,1795
2012-07,"San Jose, CA",24,
2012-07,"Austin, TX",25,
2012-07,"Virginia Beach, VA",26,2195
2012-07,"Nashville, TN",27,
2012-07,"Providence, RI",28,
2012-07,"Milwaukee, WI",29,
2012-07,"Jacksonville, FL",30,1900
2012-07,"Memphis, TN",31,
2012-07,"Oklahoma City, OK",32,
2012-07,"Hartford, CT",33,
2012-07,"Richmond, VA",34,1595
2012-07,"Buffalo, NY",35,
2012-07,"Salt Lake City, UT",36,
2012-07,"Rochester, NY",37,
2012-07,"Urban Honolulu, HI",38,
2012-07,"Worcester, MA",39,
2012-07,"Albany, NY",40,
2012-07,"New Haven, CT",41,1100
2012-07,"Ventura, CA",42,
2012-07,"Allentown, PA",43,
2012-07,"Columbia, SC",44,
2012-07,"Stockton, CA",45,
2012-07,"Colorado Springs, CO",46,1662.5
2012-07,"Wichita, KS",47,
2012-07,"Ogden, UT",48,
2012-07,"Augusta, GA",49,
2012-07,"Spokane, WA",50,
2012-07,"Anchorage, AK",51,
2012-07,"Glenwood Springs, CO",52,
2012-08,United States,0,2500
2012-08,"Los Angeles-Long Beach-Anaheim, CA",1,3600
2012-08,"Dallas-Fort Worth, TX",2,1995
2012-08,"Houston, TX",3,
2012-08,"Washington, DC",4,3200
2012-08,"Miami-Fort Lauderdale, FL",5,3625
2012-08,"Atlanta, GA",6,1900
2012-08,"Boston, MA",7,3500
2012-08,"San Francisco, CA",8,2400
2012-08,"Riverside, CA",9,2095
2012-08,"Seattle, WA",10,1995
2012-08,"Minneapolis-St Paul, MN",11,1850
2012-08,"San Diego, CA",12,3350
2012-08,"Tampa, FL",13,2050
2012-08,"Denver, CO",14,2250
2012-08,"Pittsburgh, PA",15,
2012-08,"Portland, OR",16,
2012-08,"Charlotte, NC",17,2072.5
2012-08,"Sacramento, CA",18,1795
2012-08,"San Antonio, TX",19,1850
2012-08,"Orlando, FL",20,
2012-08,"Cleveland, OH",21,
2012-08,"Kansas City, MO",22,
2012-08,"Las Vegas, NV",23,1750
2012-08,"San Jose, CA",24,
2012-08,"Austin, TX",25,
2012-08,"Virginia Beach, VA",26,2047.5
2012-08,"Nashville, TN",27,
2012-08,"Providence, RI",28,
2012-08,"Milwaukee, WI",29,
2012-08,"Jacksonville, FL",30,1895
2012-08,"Memphis, TN",31,
2012-08,"Oklahoma City, OK",32,
2012-08,"Hartford, CT",33,
2012-08,"Richmond, VA",34,1650
2012-08,"Buffalo, NY",35,
2012-08,"Salt Lake City, UT",36,
2012-08,"Rochester, NY",37,
2012-08,"Urban Honolulu, HI",38,
2012-08,"Worcester, MA",39,
2012-08,"Albany, NY",40,
2012-08,"New Haven, CT",41,1100
2012-08,"Ventura, CA",42,
2012-08,"Allentown, PA",43,
2012-08,"Columbia, SC",44,
2012-08,"Stockton, CA",45,
2012-08,"Colorado Springs, CO",46,1695
2012-08,"Wichita, KS",47,
2012-08,"Ogden, UT",48,
2012-08,"Augusta, GA",49,
2012-08,"Spokane, WA",50,
2012-08,"Anchorage, AK",51,
2012-08,"Glenwood Springs, CO",52,
2012-09,United States,0,2400
2012-09,"Los Angeles-Long Beach-Anaheim, CA",1,3500
2012-09,"Dallas-Fort Worth, TX",2,1850
2012-09,"Houston, TX",3,
2012-09,"Washington, DC",4,3100
2012-09,"Miami-Fort Lauderdale, FL",5,3550
2012-09,"Atlanta, GA",6,1795
2012-09,"Boston, MA",7,3600
2012-09,"San Francisco, CA",8,2325
2012-09,"Riverside, CA",9,2012.5
2012-09,"Seattle, WA",10,1895
2012-09,"Minneapolis-St Paul, MN",11,1892.5
2012-09,"San Diego, CA",12,3400
2012-09,"Tampa, FL",13,2095
2012-09,"Denver, CO",14,2150
2012-09,"Pittsburgh, PA",15,
2012-09,"Portland, OR",16,
2012-09,"Charlotte, NC",17,2200
2012-09,"Sacramento, CA",18,1772.5
2012-09,"San Antonio, TX",19,1850
2012-09,"Orlando, FL",20,
2012-09,"Cleveland, OH",21,
2012-09,"Kansas City, MO",22,
2012-09,"Las Vegas, NV",23,1795
2012-09,"San Jose, CA",24,
2012-09,"Austin, TX",25,
2012-09,"Virginia Beach, VA",26,1995
2012-09,"Nashville, TN",27,
2012-09,"Providence, RI",28,
2012-09,"Milwaukee, WI",29,
2012-09,"Jacksonville, FL",30,1800
2012-09,"Memphis, TN",31,
2012-09,"Oklahoma City, OK",32,
2012-09,"Hartford, CT",33,
2012-09,"Richmond, VA",34,1647.5
2012-09,"Buffalo, NY",35,
2012-09,"Salt Lake City, UT",36,
2012-09,"Rochester, NY",37,
2012-09,"Urban Honolulu, HI",38,
2012-09,"Worcester, MA",39,
2012-09,"Albany, NY",40,
2012-09,"New Haven, CT",41,1100
2012-09,"Ventura, CA",42,
2012-09,"Allentown, PA",43,
2012-09,"Columbia, SC",44,
2012-09,"Stockton, CA",45,
2012-09,"Colorado Springs, CO",46,1650
2012-09,"Wichita, KS",47,
2012-09,"Ogden, UT",48,
2012-09,"Augusta, GA",49,
2012-09,"Spokane, WA",50,
2012-09,"Anchorage, AK",51,
2012-09,"Glenwood Springs, CO",52,
2012-10,United States,0,2374
2012-10,"Los Angeles-Long Beach-Anaheim, CA",1,2995
2012-10,"Dallas-Fort Worth, TX",2,1962.5
2012-10,"Houston, TX",3,
2012-10,"Washington, DC",4,2995
2012-10,"Miami-Fort Lauderdale, FL",5,3500
2012-10,"Atlanta, GA",6,1800
2012-10,"Boston, MA",7,3500
2012-10,"San Francisco, CA",8,2300
2012-10,"Riverside, CA",9,2072.5
2012-10,"Seattle, WA",10,1895
2012-10,"Minneapolis-St Paul, MN",11,1695
2012-10,"San Diego, CA",12,3295
2012-10,"Tampa, FL",13,1950
2012-10,"Denver, CO",14,2200
2012-10,"Pittsburgh, PA",15,
2012-10,"Portland, OR",16,
2012-10,"Charlotte, NC",17,2000
2012-10,"Sacramento, CA",18,1800
2012-10,"San Antonio, TX",19,1800
2012-10,"Orlando, FL",20,
2012-10,"Cleveland, OH",21,
2012-10,"Kansas City, MO",22,
2012-10,"Las Vegas, NV",23,1700
2012-10,"San Jose, CA",24,
2012-10,"Austin, TX",25,
2012-10,"Virginia Beach, VA",26,1850
2012-10,"Nashville, TN",27,
2012-10,"Providence, RI",28,
2012-10,"Milwaukee, WI",29,
2012-10,"Jacksonville, FL",30,1900
2012-10,"Memphis, TN",31,
2012-10,"Oklahoma City, OK",32,
2012-10,"Hartford, CT",33,
2012-10,"Richmond, VA",34,1550
2012-10,"Buffalo, NY",35,
2012-10,"Salt Lake City, UT",36,
2012-10,"Rochester, NY",37,
2012-10,"Urban Honolulu, HI",38,
2012-10,"Worcester, MA",39,
2012-10,"Albany, NY",40,
2012-10,"New Haven, CT",41,1050
2012-10,"Ventura, CA",42,
2012-10,"Allentown, PA",43,
2012-10,"Columbia, SC",44,
2012-10,"Stockton, CA",45,
2012-10,"Colorado Springs, CO",46,1675
2012-10,"Wichita, KS",47,
2012-10,"Ogden, UT",48,
2012-10,"Augusta, GA",49,
2012-10,"Spokane, WA",50,
2012-10,"Anchorage, AK",51,
2012-10,"Glenwood Springs, CO",52,
2012-11,United States,0,2350
2012-11,"Los Angeles-Long Beach-Anaheim, CA",1,2995
2012-11,"Dallas-Fort Worth, TX",2,2100
2012-11,"Houston, TX",3,
2012-11,"Washington, DC",4,2850
2012-11,"Miami-Fort Lauderdale, FL",5,3400
2012-11,"Atlanta, GA",6,1750
2012-11,"Boston, MA",7,3600
2012-11,"San Francisco, CA",8,2300
2012-11,"Riverside, CA",9,2100
2012-11,"Seattle, WA",10,1800
2012-11,"Minneapolis-St Paul, MN",11,1725
2012-11,"San Diego, CA",12,3100
2012-11,"Tampa, FL",13,2000
2012-11,"Denver, CO",14,2200
2012-11,"Pittsburgh, PA",15,
2012-11,"Portland, OR",16,
2012-11,"Charlotte, NC",17,2000
2012-11,"Sacramento, CA",18,1800
2012-11,"San Antonio, TX",19,1795
2012-11,"Orlando, FL",20,
2012-11,"Cleveland, OH",21,
2012-11,"Kansas City, MO",22,
2012-11,"Las Vegas, NV",23,1700
2012-11,"San Jose, CA",24,
2012-11,"Austin, TX",25,
2012-11,"Virginia Beach, VA",26,1897.5
2012-11,"Nashville, TN",27,
2012-11,"Providence, RI",28,
2012-11,"Milwaukee, WI",29,
2012-11,"Jacksonville, FL",30,1850
2012-11,"Memphis, TN",31,
2012-11,"Oklahoma City, OK",32,
2012-11,"Hartford, CT",33,
2012-11,"Richmond, VA",34,1750
2012-11,"Buffalo, NY",35,
2012-11,"Salt Lake City, UT",36,
2012-11,"Rochester, NY",37,
2012-11,"Urban Honolulu, HI",38,
2012-11,"Worcester, MA",39,
2012-11,"Albany, NY",40,
2012-11,"New Haven, CT",41,1100
2012-11,"Ventura, CA",42,
2012-11,"Allentown, PA",43,
2012-11,"Columbia, SC",44,
2012-11,"Stockton, CA",45,
2012-11,"Colorado Springs, CO",46,1650
2012-11,"Wichita, KS",47,
2012-11,"Ogden, UT",48,
2012-11,"Augusta, GA",49,
2012-11,"Spokane, WA",50,
2012-11,"Anchorage, AK",51,
2012-11,"Glenwood Springs, CO",52,
2012-12,United States,0,2350
2012-12,"Los Angeles-Long Beach-Anaheim, CA",1,2900
2012-12,"Dallas-Fort Worth, TX",2,1850
2012-12,"Houston, TX",3,
2012-12,"Washington, DC",4,2900
2012-12,"Miami-Fort Lauderdale, FL",5,3500
2012-12,"Atlanta, GA",6,1700
2012-12,"Boston, MA",7,3700
2012-12,"San Francisco, CA",8,2300
2012-12,"Riverside, CA",9,2079.5
2012-12,"Seattle, WA",10,1900
2012-12,"Minneapolis-St Paul, MN",11,1850
2012-12,"San Diego, CA",12,3200
2012-12,"Tampa, FL",13,1875
2012-12,"Denver, CO",14,2247.5
2012-12,"Pittsburgh, PA",15,
2012-12,"Portland, OR",16,
2012-12,"Charlotte, NC",17,2000
2012-12,"Sacramento, CA",18,1750
2012-12,"San Antonio, TX",19,1795
2012-12,"Orlando, FL",20,
2012-12,"Cleveland, OH",21,
2012-12,"Kansas City, MO",22,
2012-12,"Las Vegas, NV",23,1690
2012-12,"San Jose, CA",24,
2012-12,"Austin, TX",25,
2012-12,"Virginia Beach, VA",26,1900
2012-12,"Nashville, TN",27,
2012-12,"Providence, RI",28,
2012-12,"Milwaukee, WI",29,
2012-12,"Jacksonville, FL",30,1825
2012-12,"Memphis, TN",31,
2012-12,"Oklahoma City, OK",32,
2012-12,"Hartford, CT",33,
2012-12,"Richmond, VA",34,1795
2012-12,"Buffalo, NY",35,
2012-12,"Salt Lake City, UT",36,
2012-12,"Rochester, NY",37,
2012-12,"Urban Honolulu, HI",38,
2012-12,"Worcester, MA",39,
2012-12,"Albany, NY",40,
2012-12,"New Haven, CT",41,1100
2012-12,"Ventura, CA",42,
2012-12,"Allentown, PA",43,
2012-12,"Columbia, SC",44,
2012-12,"Stockton, CA",45,
2012-12,"Colorado Springs, CO",46,1662.5
2012-12,"Wichita, KS",47,
2012-12,"Ogden, UT",48,
2012-12,"Augusta, GA",49,
2012-12,"Spokane, WA",50,
2012-12,"Anchorage, AK",51,
2012-12,"Glenwood Springs, CO",52,
2013-01,United States,0,2400
2013-01,"Los Angeles-Long Beach-Anaheim, CA",1,3000
2013-01,"Dallas-Fort Worth, TX",2,1850
2013-01,"Houston, TX",3,
2013-01,"Washington, DC",4,2897.5
2013-01,"Miami-Fort Lauderdale, FL",5,3500
2013-01,"Atlanta, GA",6,1700
2013-01,"Boston, MA",7,3900
2013-01,"San Francisco, CA",8,2350
2013-01,"Riverside, CA",9,2100
2013-01,"Seattle, WA",10,1900
2013-01,"Minneapolis-St Paul, MN",11,1750
2013-01,"San Diego, CA",12,3200
2013-01,"Tampa, FL",13,1850
2013-01,"Denver, CO",14,2295
2013-01,"Pittsburgh, PA",15,
2013-01,"Portland, OR",16,
2013-01,"Charlotte, NC",17,1875
2013-01,"Sacramento, CA",18,1750
2013-01,"San Antonio, TX",19,1900
2013-01,"Orlando, FL",20,
2013-01,"Cleveland, OH",21,
2013-01,"Kansas City, MO",22,
2013-01,"Las Vegas, NV",23,1695
2013-01,"San Jose, CA",24,
2013-01,"Austin, TX",25,
2013-01,"Virginia Beach, VA",26,1795
2013-01,"Nashville, TN",27,
2013-01,"Providence, RI",28,
2013-01,"Milwaukee, WI",29,
2013-01,"Jacksonville, FL",30,1785
2013-01,"Memphis, TN",31,
2013-01,"Oklahoma City, OK",32,
2013-01,"Hartford, CT",33,
2013-01,"Richmond, VA",34,1795
2013-01,"Buffalo, NY",35,
2013-01,"Salt Lake City, UT",36,
2013-01,"Rochester, NY",37,
2013-01,"Urban Honolulu, HI",38,
2013-01,"Worcester, MA",39,
2013-01,"Albany, NY",40,
2013-01,"New Haven, CT",41,1037.5
2013-01,"Ventura, CA",42,
2013-01,"Allentown, PA",43,
2013-01,"Columbia, SC",44,
2013-01,"Stockton, CA",45,
2013-01,"Colorado Springs, CO",46,1695
2013-01,"Wichita, KS",47,
2013-01,"Ogden, UT",48,
2013-01,"Augusta, GA",49,
2013-01,"Spokane, WA",50,
2013-01,"Anchorage, AK",51,
2013-01,"Glenwood Springs, CO",52,
2013-02,United States,0,2500
2013-02,"Los Angeles-Long Beach-Anaheim, CA",1,3200
2013-02,"Dallas-Fort Worth, TX",2,1895
2013-02,"Houston, TX",3,
2013-02,"Washington, DC",4,2900
2013-02,"Miami-Fort Lauderdale, FL",5,3500
2013-02,"Atlanta, GA",6,1700
2013-02,"Boston, MA",7,3900
2013-02,"San Francisco, CA",8,2400
2013-02,"Riverside, CA",9,2150
2013-02,"Seattle, WA",10,1925
2013-02,"Minneapolis-St Paul, MN",11,1895
2013-02,"San Diego, CA",12,3499
2013-02,"Tampa, FL",13,1997.5
2013-02,"Denver, CO",14,2297
2013-02,"Pittsburgh, PA",15,
2013-02,"Portland, OR",16,
2013-02,"Charlotte, NC",17,2025
2013-02,"Sacramento, CA",18,1750
2013-02,"San Antonio, TX",19,1850
2013-02,"Orlando, FL",20,
2013-02,"Cleveland, OH",21,
2013-02,"Kansas City, MO",22,
2013-02,"Las Vegas, NV",23,1695
2013-02,"San Jose, CA",24,
2013-02,"Austin, TX",25,
2013-02,"Virginia Beach, VA",26,1800
2013-02,"Nashville, TN",27,
2013-02,"Providence, RI",28,
2013-02,"Milwaukee, WI",29,
2013-02,"Jacksonville, FL",30,1695
2013-02,"Memphis, TN",31,
2013-02,"Oklahoma City, OK",32,
2013-02,"Hartford, CT",33,
2013-02,"Richmond, VA",34,1745
2013-02,"Buffalo, NY",35,
2013-02,"Salt Lake City, UT",36,
2013-02,"Rochester, NY",37,
2013-02,"Urban Honolulu, HI",38,
2013-02,"Worcester, MA",39,
2013-02,"Albany, NY",40,
2013-02,"New Haven, CT",41,1000
2013-02,"Ventura, CA",42,
2013-02,"Allentown, PA",43,
2013-02,"Columbia, SC",44,
2013-02,"Stockton, CA",45,
2013-02,"Colorado Springs, CO",46,1650
2013-02,"Wichita, KS",47,
2013-02,"Ogden, UT",48,
2013-02,"Augusta, GA",49,
2013-02,"Spokane, WA",50,
2013-02,"Anchorage, AK",51,
2013-02,"Glenwood Springs, CO",52,
2013-03,United States,0,2500
2013-03,"Los Angeles-Long Beach-Anaheim, CA",1,3125
2013-03,"Dallas-Fort Worth, TX",2,1900
2013-03,"Houston, TX",3,
2013-03,"Washington, DC",4,2995
2013-03,"Miami-Fort Lauderdale, FL",5,3500
2013-03,"Atlanta, GA",6,1700
2013-03,"Boston, MA",7,3800
2013-03,"San Francisco, CA",8,2380
2013-03,"Riverside, CA",9,2100
2013-03,"Seattle, WA",10,1897
2013-03,"Minneapolis-St Paul, MN",11,1895
2013-03,"San Diego, CA",12,3100
2013-03,"Tampa, FL",13,1995
2013-03,"Denver, CO",14,2299
2013-03,"Pittsburgh, PA",15,
2013-03,"Portland, OR",16,
2013-03,"Charlotte, NC",17,1925
2013-03,"Sacramento, CA",18,1750
2013-03,"San Antonio, TX",19,1972.5
2013-03,"Orlando, FL",20,
2013-03,"Cleveland, OH",21,
2013-03,"Kansas City, MO",22,
2013-03,"Las Vegas, NV",23,1700
2013-03,"San Jose, CA",24,
2013-03,"Austin, TX",25,
2013-03,"Virginia Beach, VA",26,1800
2013-03,"Nashville, TN",27,
2013-03,"Providence, RI",28,
2013-03,"Milwaukee, WI",29,
2013-03,"Jacksonville, FL",30,1800
2013-03,"Memphis, TN",31,
2013-03,"Oklahoma City, OK",32,
2013-03,"Hartford, CT",33,1287.5
2013-03,"Richmond, VA",34,1695
2013-03,"Buffalo, NY",35,
2013-03,"Salt Lake City, UT",36,
2013-03,"Rochester, NY",37,
2013-03,"Urban Honolulu, HI",38,
2013-03,"Worcester, MA",39,
2013-03,"Albany, NY",40,
2013-03,"New Haven, CT",41,1057.5
2013-03,"Ventura, CA",42,
2013-03,"Allentown, PA",43,
2013-03,"Columbia, SC",44,
2013-03,"Stockton, CA",45,
2013-03,"Colorado Springs, CO",46,1695
2013-03,"Wichita, KS",47,
2013-03,"Ogden, UT",48,
2013-03,"Augusta, GA",49,
2013-03,"Spokane, WA",50,
2013-03,"Anchorage, AK",51,
2013-03,"Glenwood Springs, CO",52,
2013-04,United States,0,2500
2013-04,"Los Angeles-Long Beach-Anaheim, CA",1,3195
2013-04,"Dallas-Fort Worth, TX",2,1950
2013-04,"Houston, TX",3,
2013-04,"Washington, DC",4,2997
2013-04,"Miami-Fort Lauderdale, FL",5,3500
2013-04,"Atlanta, GA",6,1700
2013-04,"Boston, MA",7,3800
2013-04,"San Francisco, CA",8,2300
2013-04,"Riverside, CA",9,2095
2013-04,"Seattle, WA",10,2150
2013-04,"Minneapolis-St Paul, MN",11,1897.5
2013-04,"San Diego, CA",12,3485
2013-04,"Tampa, FL",13,2000
2013-04,"Denver, CO",14,2299
2013-04,"Pittsburgh, PA",15,
2013-04,"Portland, OR",16,
2013-04,"Charlotte, NC",17,1882.5
2013-04,"Sacramento, CA",18,1750
2013-04,"San Antonio, TX",19,2000
2013-04,"Orlando, FL",20,
2013-04,"Cleveland, OH",21,
2013-04,"Kansas City, MO",22,
2013-04,"Las Vegas, NV",23,1700
2013-04,"San Jose, CA",24,
2013-04,"Austin, TX",25,
2013-04,"Virginia Beach, VA",26,1995
2013-04,"Nashville, TN",27,
2013-04,"Providence, RI",28,
2013-04,"Milwaukee, WI",29,
2013-04,"Jacksonville, FL",30,1825
2013-04,"Memphis, TN",31,
2013-04,"Oklahoma City, OK",32,
2013-04,"Hartford, CT",33,1175
2013-04,"Richmond, VA",34,1650
2013-04,"Buffalo, NY",35,
2013-04,"Salt Lake City, UT",36,
2013-04,"Rochester, NY",37,
2013-04,"Urban Honolulu, HI",38,
2013-04,"Worcester, MA",39,
2013-04,"Albany, NY",40,
2013-04,"New Haven, CT",41,1037.5
2013-04,"Ventura, CA",42,
2013-04,"Allentown, PA",43,
2013-04,"Columbia, SC",44,
2013-04,"Stockton, CA",45,
2013-04,"Colorado Springs, CO",46,1795
2013-04,"Wichita, KS",47,
2013-04,"Ogden, UT",48,
2013-04,"Augusta, GA",49,
2013-04,"Spokane, WA",50,
2013-04,"Anchorage, AK",51,
2013-04,"Glenwood Springs, CO",52,
2013-05,United States,0,2500
2013-05,"Los Angeles-Long Beach-Anaheim, CA",1,3200
2013-05,"Dallas-Fort Worth, TX",2,1900
2013-05,"Houston, TX",3,
2013-05,"Washington, DC",4,3000
2013-05,"Miami-Fort Lauderdale, FL",5,3500
2013-05,"Atlanta, GA",6,1700
2013-05,"Boston, MA",7,3800
2013-05,"San Francisco, CA",8,2295
2013-05,"Riverside, CA",9,2095
2013-05,"Seattle, WA",10,1950
2013-05,"Minneapolis-St Paul, MN",11,2085
2013-05,"San Diego, CA",12,3500
2013-05,"Tampa, FL",13,2000
2013-05,"Denver, CO",14,2200
2013-05,"Pittsburgh, PA",15,
2013-05,"Portland, OR",16,
2013-05,"Charlotte, NC",17,1895
2013-05,"Sacramento, CA",18,1800
2013-05,"San Antonio, TX",19,1995
2013-05,"Orlando, FL",20,
2013-05,"Cleveland, OH",21,
2013-05,"Kansas City, MO",22,
2013-05,"Las Vegas, NV",23,1700
2013-05,"San Jose, CA",24,
2013-05,"Austin, TX",25,
2013-05,"Virginia Beach, VA",26,2100
2013-05,"Nashville, TN",27,
2013-05,"Providence, RI",28,
2013-05,"Milwaukee, WI",29,
2013-05,"Jacksonville, FL",30,1875
2013-05,"Memphis, TN",31,
2013-05,"Oklahoma City, OK",32,
2013-05,"Hartford, CT",33,1250
2013-05,"Richmond, VA",34,1750
2013-05,"Buffalo, NY",35,
2013-05,"Salt Lake City, UT",36,
2013-05,"Rochester, NY",37,
2013-05,"Urban Honolulu, HI",38,
2013-05,"Worcester, MA",39,
2013-05,"Albany, NY",40,
2013-05,"New Haven, CT",41,1050
2013-05,"Ventura, CA",42,
2013-05,"Allentown, PA",43,
2013-05,"Columbia, SC",44,
2013-05,"Stockton, CA",45,
2013-05,"Colorado Springs, CO",46,1700
2013-05,"Wichita, KS",47,
2013-05,"Ogden, UT",48,
2013-05,"Augusta, GA",49,
2013-05,"Spokane, WA",50,
2013-05,"Anchorage, AK",51,
2013-05,"Glenwood Springs, CO",52,
2013-06,United States,0,2400
2013-06,"Los Angeles-Long Beach-Anaheim, CA",1,3300
2013-06,"Dallas-Fort Worth, TX",2,1947.5
2013-06,"Houston, TX",3,
2013-06,"Washington, DC",4,3000
2013-06,"Miami-Fort Lauderdale, FL",5,3500
2013-06,"Atlanta, GA",6,1700
2013-06,"Boston, MA",7,3800
2013-06,"San Francisco, CA",8,2390
2013-06,"Riverside, CA",9,2000
2013-06,"Seattle, WA",10,2100
2013-06,"Minneapolis-St Paul, MN",11,1995
2013-06,"San Diego, CA",12,3400
2013-06,"Tampa, FL",13,1950
2013-06,"Denver, CO",14,2312
2013-06,"Pittsburgh, PA",15,
2013-06,"Portland, OR",16,
2013-06,"Charlotte, NC",17,1899.5
2013-06,"Sacramento, CA",18,1850
2013-06,"San Antonio, TX",19,2150
2013-06,"Orlando, FL",20,
2013-06,"Cleveland, OH",21,
2013-06,"Kansas City, MO",22,
2013-06,"Las Vegas, NV",23,1700
2013-06,"San Jose, CA",24,
2013-06,"Austin, TX",25,
2013-06,"Virginia Beach, VA",26,2050
2013-06,"Nashville, TN",27,
2013-06,"Providence, RI",28,
2013-06,"Milwaukee, WI",29,
2013-06,"Jacksonville, FL",30,1887.5
2013-06,"Memphis, TN",31,
2013-06,"Oklahoma City, OK",32,
2013-06,"Hartford, CT",33,1300
2013-06,"Richmond, VA",34,1725
2013-06,"Buffalo, NY",35,
2013-06,"Salt Lake City, UT",36,
2013-06,"Rochester, NY",37,
2013-06,"Urban Honolulu, HI",38,
2013-06,"Worcester, MA",39,
2013-06,"Albany, NY",40,
2013-06,"New Haven, CT",41,1050
2013-06,"Ventura, CA",42,
2013-06,"Allentown, PA",43,
2013-06,"Columbia, SC",44,
2013-06,"Stockton, CA",45,
2013-06,"Colorado Springs, CO",46,1662.5
2013-06,"Wichita, KS",47,
2013-06,"Ogden, UT",48,
2013-06,"Augusta, GA",49,
2013-06,"Spokane, WA",50,
2013-06,"Anchorage, AK",51,
2013-06,"Glenwood Springs, CO",52,
2013-07,United States,0,2500
2013-07,"Los Angeles-Long Beach-Anaheim, CA",1,3500
2013-07,"Dallas-Fort Worth, TX",2,1950
2013-07,"Houston, TX",3,
2013-07,"Washington, DC",4,3199.5
2013-07,"Miami-Fort Lauderdale, FL",5,3500
2013-07,"Atlanta, GA",6,1700
2013-07,"Boston, MA",7,3800
2013-07,"San Francisco, CA",8,2400
2013-07,"Riverside, CA",9,2105
2013-07,"Seattle, WA",10,1962.5
2013-07,"Minneapolis-St Paul, MN",11,1937.5
2013-07,"San Diego, CA",12,3500
2013-07,"Tampa, FL",13,1900
2013-07,"Denver, CO",14,2300
2013-07,"Pittsburgh, PA",15,
2013-07,"Portland, OR",16,
2013-07,"Charlotte, NC",17,1972.5
2013-07,"Sacramento, CA",18,1795
2013-07,"San Antonio, TX",19,1995
2013-07,"Orlando, FL",20,
2013-07,"Cleveland, OH",21,
2013-07,"Kansas City, MO",22,
2013-07,"Las Vegas, NV",23,1750
2013-07,"San Jose, CA",24,
2013-07,"Austin, TX",25,
2013-07,"Virginia Beach, VA",26,2083
2013-07,"Nashville, TN",27,
2013-07,"Providence, RI",28,
2013-07,"Milwaukee, WI",29,
2013-07,"Jacksonville, FL",30,1995
2013-07,"Memphis, TN",31,
2013-07,"Oklahoma City, OK",32,
2013-07,"Hartford, CT",33,1300
2013-07,"Richmond, VA",34,1700
2013-07,"Buffalo, NY",35,
2013-07,"Salt Lake City, UT",36,
2013-07,"Rochester, NY",37,
2013-07,"Urban Honolulu, HI",38,3500
2013-07,"Worcester, MA",39,
2013-07,"Albany, NY",40,
2013-07,"New Haven, CT",41,1075
2013-07,"Ventura, CA",42,
2013-07,"Allentown, PA",43,
2013-07,"Columbia, SC",44,
2013-07,"Stockton, CA",45,
2013-07,"Colorado Springs, CO",46,1600
2013-07,"Wichita, KS",47,
2013-07,"Ogden, UT",48,
2013-07,"Augusta, GA",49,
2013-07,"Spokane, WA",50,
2013-07,"Anchorage, AK",51,
2013-07,"Glenwood Springs, CO",52,
2013-08,United States,0,2400
2013-08,"Los Angeles-Long Beach-Anaheim, CA",1,3400
2013-08,"Dallas-Fort Worth, TX",2,2000
2013-08,"Houston, TX",3,
2013-08,"Washington, DC",4,3300
2013-08,"Miami-Fort Lauderdale, FL",5,3500
2013-08,"Atlanta, GA",6,1700
2013-08,"Boston, MA",7,3700
2013-08,"San Francisco, CA",8,2350
2013-08,"Riverside, CA",9,2100
2013-08,"Seattle, WA",10,1995
2013-08,"Minneapolis-St Paul, MN",11,1875
2013-08,"San Diego, CA",12,3500
2013-08,"Tampa, FL",13,2095
2013-08,"Denver, CO",14,2397.5
2013-08,"Pittsburgh, PA",15,
2013-08,"Portland, OR",16,
2013-08,"Charlotte, NC",17,1950
2013-08,"Sacramento, CA",18,1850
2013-08,"San Antonio, TX",19,1850
2013-08,"Orlando, FL",20,
2013-08,"Cleveland, OH",21,
2013-08,"Kansas City, MO",22,
2013-08,"Las Vegas, NV",23,1775
2013-08,"San Jose, CA",24,
2013-08,"Austin, TX",25,
2013-08,"Virginia Beach, VA",26,1992.5
2013-08,"Nashville, TN",27,
2013-08,"Providence, RI",28,
2013-08,"Milwaukee, WI",29,
2013-08,"Jacksonville, FL",30,1925
2013-08,"Memphis, TN",31,
2013-08,"Oklahoma City, OK",32,
2013-08,"Hartford, CT",33,1100
2013-08,"Richmond, VA",34,1760
2013-08,"Buffalo, NY",35,
2013-08,"Salt Lake City, UT",36,
2013-08,"Rochester, NY",37,
2013-08,"Urban Honolulu, HI",38,3450
2013-08,"Worcester, MA",39,
2013-08,"Albany, NY",40,
2013-08,"New Haven, CT",41,1100
2013-08,"Ventura, CA",42,
2013-08,"Allentown, PA",43,
2013-08,"Columbia, SC",44,
2013-08,"Stockton, CA",45,
2013-08,"Colorado Springs, CO",46,1650
2013-08,"Wichita, KS",47,
2013-08,"Ogden, UT",48,
2013-08,"Augusta, GA",49,
2013-08,"Spokane, WA",50,
2013-08,"Anchorage, AK",51,
2013-08,"Glenwood Springs, CO",52,
2013-09,United States,0,2400
2013-09,"Los Angeles-Long Beach-Anaheim, CA",1,3600
