Pivot1 Names,RegionName,SizeRank,Pivot1 Values
2010-03,"San Diego, CA",16,
2010-03,"St. Louis, MO",17,
2010-03,"Tampa, FL",18,1400
2010-03,"Baltimore, MD",19,
2010-03,"Denver, CO",20,
2010-03,"Pittsburgh, PA",21,
2010-03,"Portland, OR",22,
2010-03,"Charlotte, NC",23,1550
2010-03,"Sacramento, CA",24,
2010-03,"San Antonio, TX",25,
2010-03,"Orlando, FL",26,1500
2010-03,"Cincinnati, OH",27,
2010-03,"Cleveland, OH",28,
2010-03,"Kansas City, MO",29,
2010-03,"Las Vegas, NV",30,1600
2010-03,"Columbus, OH",31,
2010-03,"Indianapolis, IN",32,
2010-03,"San Jose, CA",33,
2010-03,"Austin, TX",34,
2010-03,"Virginia Beach, VA",35,
2010-03,"Nashville, TN",36,
2010-03,"Providence, RI",37,
2010-03,"Milwaukee, WI",38,
2010-03,"Jacksonville, FL",39,1500
2010-03,"Memphis, TN",40,
2010-03,"Oklahoma City, OK",41,
2010-03,"Louisville-Jefferson County, KY",42,
2010-03,"Hartford, CT",43,
2010-03,"Richmond, VA",44,1250
2010-03,"Buffalo, NY",45,
2010-03,"Raleigh, NC",46,
2010-03,"Birmingham, AL",47,
2010-03,"Salt Lake City, UT",48,
2010-03,"Rochester, NY",49,
2010-03,"Grand Rapids, MI",50,
2010-03,"Tucson, AZ",51,
2010-03,"Urban Honolulu, HI",52,
2010-03,"Tulsa, OK",53,
2010-03,"Fresno, CA",54,
2010-03,"Worcester, MA",55,
2010-03,"Stamford, CT",56,
2010-03,"Albuquerque, NM",57,
2010-03,"Albany, NY",58,
2010-03,"Omaha, NE",59,
2010-03,"New Haven, CT",60,
2010-03,"Bakersfield, CA",61,
2010-03,"Knoxville, TN",62,
2010-03,"Greenville, SC",63,
2010-03,"Ventura, CA",64,
2010-03,"Allentown, PA",65,
2010-03,"El Paso, TX",66,
2010-03,"Baton Rouge, LA",67,
2010-03,"Dayton, OH",68,
2010-03,"McAllen, TX",69,
2010-03,"Columbia, SC",70,
2010-03,"Greensboro, NC",71,
2010-03,"Akron, OH",72,
2010-03,"North Port-Sarasota-Bradenton, FL",73,
2010-03,"Stockton, CA",74,
2010-03,"Syracuse, NY",75,
2010-03,"Colorado Springs, CO",76,
2010-03,"Winston-Salem, NC",77,
2010-03,"Wichita, KS",78,
2010-03,"Springfield, MA",79,
2010-03,"Fort Myers, FL",80,
2010-03,"Boise City, ID",81,
2010-03,"Toledo, OH",82,
2010-03,"Lakeland, FL",83,
2010-03,"Ogden, UT",84,
2010-03,"Daytona Beach, FL",85,
2010-03,"Des Moines, IA",86,
2010-03,"Youngstown, OH",87,
2010-03,"Augusta, GA",88,
2010-03,"Harrisburg, PA",89,
2010-03,"Melbourne, FL",90,
2010-03,"Spokane, WA",91,
2010-03,"Provo, UT",92,
2010-03,"Lancaster, PA",93,
2010-03,"Modesto, CA",94,
2010-03,"Portland, ME",95,
2010-03,"Durham, NC",96,
2010-03,"Santa Rosa, CA",97,
2010-03,"Lexington, KY",98,
2010-03,"Pensacola, FL",99,
2010-03,"Visalia, CA",100,
2010-03,"Springfield, MO",101,
2010-03,"Reno, NV",102,
2010-03,"Asheville, NC",103,
2010-03,"Port St. Lucie, FL",104,
2010-03,"Salinas, CA",105,
2010-03,"Vallejo, CA",106,
2010-03,"Killeen, TX",107,
2010-03,"Canton, OH",108,
2010-03,"Anchorage, AK",109,
2010-03,"Davenport, IL",110,
2010-03,"Myrtle Beach, SC",111,
2010-03,"Montgomery, AL",112,
2010-03,"Fayetteville, NC",113,
2010-03,"Rockford, IL",114,
2010-03,"Savannah, GA",115,
2010-03,"Ocala, FL",116,
2010-03,"Lincoln, NE",117,
2010-03,"Fort Collins, CO",118,
2010-03,"Columbus, GA",119,
2010-03,"Lubbock, TX",120,
2010-03,"San Luis Obispo, CA",121,
2010-03,"Gainesville, FL",122,
2010-03,"Santa Cruz, CA",123,
2010-03,"Cedar Rapids, IA",124,
2010-03,"Merced, CA",125,
2010-03,"Kennewick, WA",126,
2010-03,"Greeley, CO",127,
2010-03,"Olympia, WA",128,
2010-03,"Bremerton, WA",129,
2010-03,"Crestview-Fort Walton Beach-Destin, FL",130,
2010-03,"Champaign-Urbana, IL",131,
2010-03,"College Station, TX",132,
2010-03,"Charlottesville, VA",133,
2010-03,"Daphne, AL",134,
2010-03,"Warner Robins, GA",135,
2010-03,"Jacksonville, NC",136,
2010-03,"East Stroudsburg, PA",137,
2010-03,"Waterloo, IA",138,
2010-03,"Dover, DE",139,
2010-03,"Bloomington, IN",140,
2010-03,"Billings, MT",141,
2010-03,"Bend, OR",142,
2010-03,"Coeur d'Alene, ID",143,
2010-03,"St. George, UT",144,
2010-03,"Lawton, OK",145,
2010-03,"Morgantown, WV",146,
2010-03,"Watertown, NY",147,
2010-03,"Lawrence, KS",148,
2010-03,"Ithaca, NY",149,
2010-03,"Manhattan, KS",150,
2010-03,"Corvallis, OR",151,
2010-03,"Glenwood Springs, CO",152,
2010-03,"Junction City, KS",153,
2010-03,"Vineyard Haven, MA",154,
2010-04,United States,0,2100
2010-04,"Los Angeles-Long Beach-Anaheim, CA",1,3500
2010-04,"Chicago, IL",2,2300
2010-04,"Dallas-Fort Worth, TX",3,1597.5
2010-04,"Philadelphia, PA",4,
2010-04,"Houston, TX",5,1700
2010-04,"Washington, DC",6,2225
2010-04,"Miami-Fort Lauderdale, FL",7,
2010-04,"Atlanta, GA",8,1500
2010-04,"Boston, MA",9,
2010-04,"San Francisco, CA",10,
2010-04,"Detroit, MI",11,2250
2010-04,"Riverside, CA",12,2100
2010-04,"Phoenix, AZ",13,
2010-04,"Seattle, WA",14,2100
2010-04,"Minneapolis-St Paul, MN",15,
2010-04,"San Diego, CA",16,
2010-04,"St. Louis, MO",17,
2010-04,"Tampa, FL",18,1600
2010-04,"Baltimore, MD",19,
2010-04,"Denver, CO",20,
2010-04,"Pittsburgh, PA",21,
2010-04,"Portland, OR",22,
2010-04,"Charlotte, NC",23,1500
2010-04,"Sacramento, CA",24,
2010-04,"San Antonio, TX",25,
2010-04,"Orlando, FL",26,1472.5
2010-04,"Cincinnati, OH",27,
2010-04,"Cleveland, OH",28,
2010-04,"Kansas City, MO",29,
2010-04,"Las Vegas, NV",30,1497.5
2010-04,"Columbus, OH",31,
2010-04,"Indianapolis, IN",32,
2010-04,"San Jose, CA",33,
2010-04,"Austin, TX",34,
2010-04,"Virginia Beach, VA",35,
2010-04,"Nashville, TN",36,
2010-04,"Providence, RI",37,
2010-04,"Milwaukee, WI",38,
2010-04,"Jacksonville, FL",39,1495
2010-04,"Memphis, TN",40,
2010-04,"Oklahoma City, OK",41,
2010-04,"Louisville-Jefferson County, KY",42,
2010-04,"Hartford, CT",43,
2010-04,"Richmond, VA",44,1200
2010-04,"Buffalo, NY",45,
2010-04,"Raleigh, NC",46,
2010-04,"Birmingham, AL",47,
2010-04,"Salt Lake City, UT",48,
2010-04,"Rochester, NY",49,
2010-04,"Grand Rapids, MI",50,
2010-04,"Tucson, AZ",51,
2010-04,"Urban Honolulu, HI",52,
2010-04,"Tulsa, OK",53,
2010-04,"Fresno, CA",54,
2010-04,"Worcester, MA",55,
2010-04,"Stamford, CT",56,
2010-04,"Albuquerque, NM",57,
2010-04,"Albany, NY",58,
2010-04,"Omaha, NE",59,
2010-04,"New Haven, CT",60,
2010-04,"Bakersfield, CA",61,
2010-04,"Knoxville, TN",62,
2010-04,"Greenville, SC",63,
2010-04,"Ventura, CA",64,
2010-04,"Allentown, PA",65,
2010-04,"El Paso, TX",66,
2010-04,"Baton Rouge, LA",67,
2010-04,"Dayton, OH",68,
2010-04,"McAllen, TX",69,
2010-04,"Columbia, SC",70,
2010-04,"Greensboro, NC",71,
2010-04,"Akron, OH",72,
2010-04,"North Port-Sarasota-Bradenton, FL",73,
2010-04,"Stockton, CA",74,
2010-04,"Syracuse, NY",75,
2010-04,"Colorado Springs, CO",76,
2010-04,"Winston-Salem, NC",77,
2010-04,"Wichita, KS",78,
2010-04,"Springfield, MA",79,
2010-04,"Fort Myers, FL",80,
2010-04,"Boise City, ID",81,
2010-04,"Toledo, OH",82,
2010-04,"Lakeland, FL",83,
2010-04,"Ogden, UT",84,
2010-04,"Daytona Beach, FL",85,
2010-04,"Des Moines, IA",86,
2010-04,"Youngstown, OH",87,
2010-04,"Augusta, GA",88,
2010-04,"Harrisburg, PA",89,
2010-04,"Melbourne, FL",90,
2010-04,"Spokane, WA",91,
2010-04,"Provo, UT",92,
2010-04,"Lancaster, PA",93,
2010-04,"Modesto, CA",94,
2010-04,"Portland, ME",95,
2010-04,"Durham, NC",96,
2010-04,"Santa Rosa, CA",97,
2010-04,"Lexington, KY",98,
2010-04,"Pensacola, FL",99,
2010-04,"Visalia, CA",100,
2010-04,"Springfield, MO",101,
2010-04,"Reno, NV",102,
2010-04,"Asheville, NC",103,
2010-04,"Port St. Lucie, FL",104,
2010-04,"Salinas, CA",105,
2010-04,"Vallejo, CA",106,
2010-04,"Killeen, TX",107,
2010-04,"Canton, OH",108,
2010-04,"Anchorage, AK",109,
2010-04,"Davenport, IL",110,
2010-04,"Myrtle Beach, SC",111,
2010-04,"Montgomery, AL",112,
2010-04,"Fayetteville, NC",113,
2010-04,"Rockford, IL",114,
2010-04,"Savannah, GA",115,
2010-04,"Ocala, FL",116,
2010-04,"Lincoln, NE",117,
2010-04,"Fort Collins, CO",118,
2010-04,"Columbus, GA",119,
2010-04,"Lubbock, TX",120,
2010-04,"San Luis Obispo, CA",121,
2010-04,"Gainesville, FL",122,
2010-04,"Santa Cruz, CA",123,
2010-04,"Cedar Rapids, IA",124,
2010-04,"Merced, CA",125,
2010-04,"Kennewick, WA",126,
2010-04,"Greeley, CO",127,
2010-04,"Olympia, WA",128,
2010-04,"Bremerton, WA",129,
2010-04,"Crestview-Fort Walton Beach-Destin, FL",130,
2010-04,"Champaign-Urbana, IL",131,
2010-04,"College Station, TX",132,
2010-04,"Charlottesville, VA",133,
2010-04,"Daphne, AL",134,
2010-04,"Warner Robins, GA",135,
2010-04,"Jacksonville, NC",136,
2010-04,"East Stroudsburg, PA",137,
2010-04,"Waterloo, IA",138,
2010-04,"Dover, DE",139,
2010-04,"Bloomington, IN",140,
2010-04,"Billings, MT",141,
2010-04,"Bend, OR",142,
2010-04,"Coeur d'Alene, ID",143,
2010-04,"St. George, UT",144,
2010-04,"Lawton, OK",145,
2010-04,"Morgantown, WV",146,
2010-04,"Watertown, NY",147,
2010-04,"Lawrence, KS",148,
2010-04,"Ithaca, NY",149,
2010-04,"Manhattan, KS",150,
2010-04,"Corvallis, OR",151,
2010-04,"Glenwood Springs, CO",152,
2010-04,"Junction City, KS",153,
2010-04,"Vineyard Haven, MA",154,
2010-05,United States,0,2000
2010-05,"Los Angeles-Long Beach-Anaheim, CA",1,3500
2010-05,"Chicago, IL",2,2300
2010-05,"Dallas-Fort Worth, TX",3,1825
2010-05,"Philadelphia, PA",4,
2010-05,"Houston, TX",5,1762.5
2010-05,"Washington, DC",6,2300
2010-05,"Miami-Fort Lauderdale, FL",7,
2010-05,"Atlanta, GA",8,1500
2010-05,"Boston, MA",9,
2010-05,"San Francisco, CA",10,
2010-05,"Detroit, MI",11,2200
2010-05,"Riverside, CA",12,2100
2010-05,"Phoenix, AZ",13,
2010-05,"Seattle, WA",14,1995
2010-05,"Minneapolis-St Paul, MN",15,
2010-05,"San Diego, CA",16,
2010-05,"St. Louis, MO",17,
2010-05,"Tampa, FL",18,1650
2010-05,"Baltimore, MD",19,
2010-05,"Denver, CO",20,
2010-05,"Pittsburgh, PA",21,
2010-05,"Portland, OR",22,
2010-05,"Charlotte, NC",23,1500
2010-05,"Sacramento, CA",24,
2010-05,"San Antonio, TX",25,
2010-05,"Orlando, FL",26,1500
2010-05,"Cincinnati, OH",27,
2010-05,"Cleveland, OH",28,
2010-05,"Kansas City, MO",29,
2010-05,"Las Vegas, NV",30,1500
2010-05,"Columbus, OH",31,
2010-05,"Indianapolis, IN",32,
2010-05,"San Jose, CA",33,
2010-05,"Austin, TX",34,
2010-05,"Virginia Beach, VA",35,
2010-05,"Nashville, TN",36,
2010-05,"Providence, RI",37,
2010-05,"Milwaukee, WI",38,
2010-05,"Jacksonville, FL",39,1450
2010-05,"Memphis, TN",40,
2010-05,"Oklahoma City, OK",41,
2010-05,"Louisville-Jefferson County, KY",42,
2010-05,"Hartford, CT",43,
2010-05,"Richmond, VA",44,1295
2010-05,"Buffalo, NY",45,
2010-05,"Raleigh, NC",46,
2010-05,"Birmingham, AL",47,
2010-05,"Salt Lake City, UT",48,
2010-05,"Rochester, NY",49,
2010-05,"Grand Rapids, MI",50,
2010-05,"Tucson, AZ",51,
2010-05,"Urban Honolulu, HI",52,
2010-05,"Tulsa, OK",53,
2010-05,"Fresno, CA",54,
2010-05,"Worcester, MA",55,
2010-05,"Stamford, CT",56,
2010-05,"Albuquerque, NM",57,
2010-05,"Albany, NY",58,
2010-05,"Omaha, NE",59,
2010-05,"New Haven, CT",60,
2010-05,"Bakersfield, CA",61,
2010-05,"Knoxville, TN",62,
2010-05,"Greenville, SC",63,
2010-05,"Ventura, CA",64,
2010-05,"Allentown, PA",65,
2010-05,"El Paso, TX",66,
2010-05,"Baton Rouge, LA",67,
2010-05,"Dayton, OH",68,
2010-05,"McAllen, TX",69,
2010-05,"Columbia, SC",70,
2010-05,"Greensboro, NC",71,
2010-05,"Akron, OH",72,
2010-05,"North Port-Sarasota-Bradenton, FL",73,
2010-05,"Stockton, CA",74,
2010-05,"Syracuse, NY",75,
2010-05,"Colorado Springs, CO",76,
2010-05,"Winston-Salem, NC",77,
2010-05,"Wichita, KS",78,
2010-05,"Springfield, MA",79,
2010-05,"Fort Myers, FL",80,
2010-05,"Boise City, ID",81,
2010-05,"Toledo, OH",82,
2010-05,"Lakeland, FL",83,
2010-05,"Ogden, UT",84,
2010-05,"Daytona Beach, FL",85,
2010-05,"Des Moines, IA",86,
2010-05,"Youngstown, OH",87,
2010-05,"Augusta, GA",88,
2010-05,"Harrisburg, PA",89,
2010-05,"Melbourne, FL",90,
2010-05,"Spokane, WA",91,
2010-05,"Provo, UT",92,
2010-05,"Lancaster, PA",93,
2010-05,"Modesto, CA",94,
2010-05,"Portland, ME",95,
2010-05,"Durham, NC",96,
2010-05,"Santa Rosa, CA",97,
2010-05,"Lexington, KY",98,
2010-05,"Pensacola, FL",99,
2010-05,"Visalia, CA",100,
2010-05,"Springfield, MO",101,
2010-05,"Reno, NV",102,
2010-05,"Asheville, NC",103,
2010-05,"Port St. Lucie, FL",104,
2010-05,"Salinas, CA",105,
2010-05,"Vallejo, CA",106,
2010-05,"Killeen, TX",107,
2010-05,"Canton, OH",108,
2010-05,"Anchorage, AK",109,
2010-05,"Davenport, IL",110,
2010-05,"Myrtle Beach, SC",111,
2010-05,"Montgomery, AL",112,
2010-05,"Fayetteville, NC",113,
2010-05,"Rockford, IL",114,
2010-05,"Savannah, GA",115,
2010-05,"Ocala, FL",116,
2010-05,"Lincoln, NE",117,
2010-05,"Fort Collins, CO",118,
2010-05,"Columbus, GA",119,
2010-05,"Lubbock, TX",120,
2010-05,"San Luis Obispo, CA",121,
2010-05,"Gainesville, FL",122,
2010-05,"Santa Cruz, CA",123,
2010-05,"Cedar Rapids, IA",124,
2010-05,"Merced, CA",125,
2010-05,"Kennewick, WA",126,
2010-05,"Greeley, CO",127,
2010-05,"Olympia, WA",128,
2010-05,"Bremerton, WA",129,
2010-05,"Crestview-Fort Walton Beach-Destin, FL",130,
2010-05,"Champaign-Urbana, IL",131,
2010-05,"College Station, TX",132,
2010-05,"Charlottesville, VA",133,
2010-05,"Daphne, AL",134,
2010-05,"Warner Robins, GA",135,
2010-05,"Jacksonville, NC",136,
2010-05,"East Stroudsburg, PA",137,
2010-05,"Waterloo, IA",138,
2010-05,"Dover, DE",139,
2010-05,"Bloomington, IN",140,
2010-05,"Billings, MT",141,
2010-05,"Bend, OR",142,
2010-05,"Coeur d'Alene, ID",143,
2010-05,"St. George, UT",144,
2010-05,"Lawton, OK",145,
2010-05,"Morgantown, WV",146,
2010-05,"Watertown, NY",147,
2010-05,"Lawrence, KS",148,
2010-05,"Ithaca, NY",149,
2010-05,"Manhattan, KS",150,
2010-05,"Corvallis, OR",151,
2010-05,"Glenwood Springs, CO",152,
2010-05,"Junction City, KS",153,
2010-05,"Vineyard Haven, MA",154,
2010-06,United States,0,2200
2010-06,"Los Angeles-Long Beach-Anaheim, CA",1,3500
2010-06,"Chicago, IL",2,2200
2010-06,"Dallas-Fort Worth, TX",3,1862.5
2010-06,"Philadelphia, PA",4,
2010-06,"Houston, TX",5,2000
2010-06,"Washington, DC",6,2400
2010-06,"Miami-Fort Lauderdale, FL",7,
2010-06,"Atlanta, GA",8,1500
2010-06,"Boston, MA",9,
2010-06,"San Francisco, CA",10,
2010-06,"Detroit, MI",11,2000
2010-06,"Riverside, CA",12,2200
2010-06,"Phoenix, AZ",13,
2010-06,"Seattle, WA",14,1900
2010-06,"Minneapolis-St Paul, MN",15,
2010-06,"San Diego, CA",16,
2010-06,"St. Louis, MO",17,
2010-06,"Tampa, FL",18,1485
2010-06,"Baltimore, MD",19,
2010-06,"Denver, CO",20,
2010-06,"Pittsburgh, PA",21,
2010-06,"Portland, OR",22,
2010-06,"Charlotte, NC",23,1500
2010-06,"Sacramento, CA",24,
2010-06,"San Antonio, TX",25,
2010-06,"Orlando, FL",26,1440
2010-06,"Cincinnati, OH",27,
2010-06,"Cleveland, OH",28,
2010-06,"Kansas City, MO",29,
2010-06,"Las Vegas, NV",30,1550
2010-06,"Columbus, OH",31,
2010-06,"Indianapolis, IN",32,
2010-06,"San Jose, CA",33,
2010-06,"Austin, TX",34,
2010-06,"Virginia Beach, VA",35,
2010-06,"Nashville, TN",36,
2010-06,"Providence, RI",37,
2010-06,"Milwaukee, WI",38,
2010-06,"Jacksonville, FL",39,1495
2010-06,"Memphis, TN",40,
2010-06,"Oklahoma City, OK",41,
2010-06,"Louisville-Jefferson County, KY",42,
2010-06,"Hartford, CT",43,
2010-06,"Richmond, VA",44,1297.5
2010-06,"Buffalo, NY",45,
2010-06,"Raleigh, NC",46,
2010-06,"Birmingham, AL",47,
2010-06,"Salt Lake City, UT",48,
2010-06,"Rochester, NY",49,
2010-06,"Grand Rapids, MI",50,
2010-06,"Tucson, AZ",51,
2010-06,"Urban Honolulu, HI",52,
2010-06,"Tulsa, OK",53,
2010-06,"Fresno, CA",54,
2010-06,"Worcester, MA",55,
2010-06,"Stamford, CT",56,
2010-06,"Albuquerque, NM",57,
2010-06,"Albany, NY",58,
2010-06,"Omaha, NE",59,
2010-06,"New Haven, CT",60,
2010-06,"Bakersfield, CA",61,
2010-06,"Knoxville, TN",62,
2010-06,"Greenville, SC",63,
2010-06,"Ventura, CA",64,
2010-06,"Allentown, PA",65,
2010-06,"El Paso, TX",66,
2010-06,"Baton Rouge, LA",67,
2010-06,"Dayton, OH",68,
2010-06,"McAllen, TX",69,
2010-06,"Columbia, SC",70,
2010-06,"Greensboro, NC",71,
2010-06,"Akron, OH",72,
2010-06,"North Port-Sarasota-Bradenton, FL",73,
2010-06,"Stockton, CA",74,
2010-06,"Syracuse, NY",75,
2010-06,"Colorado Springs, CO",76,
2010-06,"Winston-Salem, NC",77,
2010-06,"Wichita, KS",78,
2010-06,"Springfield, MA",79,
2010-06,"Fort Myers, FL",80,
2010-06,"Boise City, ID",81,
2010-06,"Toledo, OH",82,
2010-06,"Lakeland, FL",83,
2010-06,"Ogden, UT",84,
2010-06,"Daytona Beach, FL",85,
2010-06,"Des Moines, IA",86,
2010-06,"Youngstown, OH",87,
2010-06,"Augusta, GA",88,
2010-06,"Harrisburg, PA",89,
2010-06,"Melbourne, FL",90,
2010-06,"Spokane, WA",91,
2010-06,"Provo, UT",92,
2010-06,"Lancaster, PA",93,
2010-06,"Modesto, CA",94,
2010-06,"Portland, ME",95,
2010-06,"Durham, NC",96,
2010-06,"Santa Rosa, CA",97,
2010-06,"Lexington, KY",98,
2010-06,"Pensacola, FL",99,
2010-06,"Visalia, CA",100,
2010-06,"Springfield, MO",101,
2010-06,"Reno, NV",102,
2010-06,"Asheville, NC",103,
2010-06,"Port St. Lucie, FL",104,
2010-06,"Salinas, CA",105,
2010-06,"Vallejo, CA",106,
2010-06,"Killeen, TX",107,
2010-06,"Canton, OH",108,
2010-06,"Anchorage, AK",109,
2010-06,"Davenport, IL",110,
2010-06,"Myrtle Beach, SC",111,
2010-06,"Montgomery, AL",112,
2010-06,"Fayetteville, NC",113,
2010-06,"Rockford, IL",114,
2010-06,"Savannah, GA",115,
2010-06,"Ocala, FL",116,
2010-06,"Lincoln, NE",117,
2010-06,"Fort Collins, CO",118,
2010-06,"Columbus, GA",119,
2010-06,"Lubbock, TX",120,
2010-06,"San Luis Obispo, CA",121,
2010-06,"Gainesville, FL",122,
2010-06,"Santa Cruz, CA",123,
2010-06,"Cedar Rapids, IA",124,
2010-06,"Merced, CA",125,
2010-06,"Kennewick, WA",126,
2010-06,"Greeley, CO",127,
2010-06,"Olympia, WA",128,
2010-06,"Bremerton, WA",129,
2010-06,"Crestview-Fort Walton Beach-Destin, FL",130,
2010-06,"Champaign-Urbana, IL",131,
2010-06,"College Station, TX",132,
2010-06,"Charlottesville, VA",133,
2010-06,"Daphne, AL",134,
2010-06,"Warner Robins, GA",135,
2010-06,"Jacksonville, NC",136,
