Date,PriceCut,RegionID,RegionName,SizeRank
2011-07,16.174056552,394931,"Ogden, UT",89
2011-07,12.345207366,394528,"Daytona Beach, FL",90
2011-07,13.254618089,394531,"Des Moines, IA",91
2011-07,12.483380545,394711,"Jackson, MS",92
2011-07,11.032535153,394352,"Augusta, GA",94
2011-07,14.997122857,394666,"Harrisburg, PA",96
2011-07,10.647445589,394957,"Melbourne, FL",97
2011-07,13.314989426,394460,"Chattanooga, TN",98
2011-07,12.049778447,395113,"Spokane, WA",99
2011-07,12.326150487,395006,"Provo, UT",100
2011-07,13.775468293,394768,"Lancaster, PA",101
2011-07,9.102494099,394871,"Modesto, CA",102
2011-07,12.648691211,394997,"Portland, ME",103
2011-07,11.839922160,394549,"Durham, NC",104
2011-07,16.662758099,395068,"Santa Rosa, CA",105
2011-07,11.514558979,394792,"Lexington, KY",106
2011-07,16.568712650,394770,"Lansing, MI",108
2011-07,10.896298331,394590,"Fayetteville, AR",109
2011-07,9.646048256,394971,"Pensacola, FL",110
2011-07,21.046436863,395195,"Visalia, CA",111
2011-07,10.477047386,395116,"Springfield, MO",113
2011-07,18.194719912,395244,"York, PA",114
2011-07,14.880515068,394596,"Flint, MI",116
2011-07,18.133693339,395019,"Reno, NV",117
2011-07,11.180248526,394338,"Asheville, NC",118
2011-07,9.967449589,394995,"Port St. Lucie, FL",119
2011-07,12.236976387,394612,"Fort Wayne, IN",122
2011-07,12.639718829,395015,"Reading, PA",126
2011-07,14.233785141,394820,"Manchester, NH",131
2011-07,14.197806190,395048,"Salem, OR",132
2011-07,15.377762148,394327,"Anchorage, AK",133
2011-07,12.444863629,394972,"Peoria, IL",135
2011-07,10.327124732,394898,"Myrtle Beach, SC",136
2011-07,11.848707334,395164,"Trenton, NJ",141
2011-07,12.259474579,394589,"Fayetteville, NC",142
2011-07,17.811123636,395033,"Rockford, IL",146
2011-07,11.061831977,394332,"Ann Arbor, MI",148
2011-07,9.738992041,394927,"Ocala, FL",149
2011-07,11.032812344,394901,"Naples, FL",151
2011-07,13.746313647,395107,"South Bend, IN",152
2011-07,8.632685087,394579,"Evansville, IN",154
2011-07,9.124277936,394602,"Fort Collins, CO",159
2011-07,14.235195624,394405,"Boulder, CO",162
2011-07,10.182307552,394471,"Clarksville, TN",172
2011-07,12.887428561,395229,"Wilmington, NC",175
2011-07,10.450002250,394645,"Greeley, CO",177
2011-07,15.955816324,394937,"Olympia, WA",179
2011-07,10.717047202,394660,"Hagerstown, WV",182
2011-07,12.015867145,753875,"Crestview-Fort Walton Beach-Destin, FL",187
2011-07,15.529520113,394361,"Barnstable Town, MA",199
2011-07,11.437631756,394378,"Bellingham, WA",212
2011-07,13.369947916,394765,"Lake Havasu City, AZ",213
2011-07,11.527391222,394565,"Elkhart, IN",217
2011-07,10.014611824,394681,"Hilton Head Island, SC",223
2011-07,12.151644092,395009,"Punta Gorda, FL",251
2011-07,11.002235896,394380,"Bend, OR",256
2011-07,7.940882536,394480,"Coeur d'Alene, ID",292
2011-07,12.537997328,395119,"St. George, UT",294
2011-08,12.148222861,102001,United States,0
2011-08,12.359216660,394913,"New York, NY",1
2011-08,12.900711572,753899,"Los Angeles-Long Beach-Anaheim, CA",2
2011-08,15.696383920,394463,"Chicago, IL",3
2011-08,12.055725865,394514,"Dallas-Fort Worth, TX",4
2011-08,14.587586715,394974,"Philadelphia, PA",5
2011-08,12.268421481,394692,"Houston, TX",6
2011-08,10.910185770,395209,"Washington, DC",7
2011-08,8.284423875,394856,"Miami-Fort Lauderdale, FL",8
2011-08,13.336423576,394347,"Atlanta, GA",9
2011-08,15.818864311,394404,"Boston, MA",10
2011-08,9.218498424,395057,"San Francisco, CA",11
2011-08,11.151851014,394532,"Detroit, MI",12
2011-08,11.720020291,395025,"Riverside, CA",13
2011-08,8.421246174,394976,"Phoenix, AZ",14
2011-08,16.187835829,395078,"Seattle, WA",15
2011-08,15.068952505,394865,"Minneapolis-St Paul, MN",16
2011-08,12.073974029,395056,"San Diego, CA",17
2011-08,16.417356114,395121,"St. Louis, MO",18
2011-08,13.181547596,395148,"Tampa, FL",19
2011-08,13.923533472,394358,"Baltimore, MD",20
2011-08,10.406451736,394530,"Denver, CO",21
2011-08,12.785034853,394982,"Pittsburgh, PA",22
2011-08,12.899187800,394998,"Portland, OR",23
2011-08,9.771799217,394458,"Charlotte, NC",24
2011-08,9.806633327,395045,"Sacramento, CA",25
2011-08,11.255746166,395055,"San Antonio, TX",26
2011-08,7.250658038,394943,"Orlando, FL",27
2011-08,14.023387633,394466,"Cincinnati, OH",28
2011-08,13.878869637,394475,"Cleveland, OH",29
2011-08,13.878072274,394735,"Kansas City, MO",30
2011-08,13.246752096,394775,"Las Vegas, NV",31
2011-08,14.357641864,394492,"Columbus, OH",32
2011-08,12.064094072,394705,"Indianapolis, IN",33
2011-08,8.336808680,395059,"San Jose, CA",34
2011-08,12.299862880,394355,"Austin, TX",35
2011-08,14.960244640,395194,"Virginia Beach, VA",36
2011-08,13.456494478,394902,"Nashville, TN",37
2011-08,15.833637468,395005,"Providence, RI",38
2011-08,18.002496703,394862,"Milwaukee, WI",39
2011-08,11.454904255,394714,"Jacksonville, FL",40
2011-08,9.938282422,394849,"Memphis, TN",41
2011-08,11.210865566,394935,"Oklahoma City, OK",42
2011-08,15.088179171,394807,"Louisville-Jefferson County, KY",43
2011-08,16.655374757,394669,"Hartford, CT",44
2011-08,13.058288896,395022,"Richmond, VA",45
2011-08,10.700551185,394910,"New Orleans, LA",46
2011-08,15.911298173,394425,"Buffalo, NY",47
2011-08,12.052305431,395012,"Raleigh, NC",48
2011-08,11.407079352,394388,"Birmingham, AL",49
2011-08,12.977721294,395053,"Salt Lake City, UT",50
2011-08,14.213041953,395031,"Rochester, NY",51
2011-08,12.432706063,394640,"Grand Rapids, MI",52
2011-08,16.567278393,395167,"Tucson, AZ",53
2011-08,9.380944577,753924,"Urban Honolulu, HI",54
2011-08,11.460603888,395169,"Tulsa, OK",55
2011-08,13.012071655,394619,"Fresno, CA",56
2011-08,18.592944429,395238,"Worcester, MA",57
2011-08,14.347683146,394415,"Stamford, CT",58
2011-08,15.427187803,394312,"Albuquerque, NM",59
2011-08,12.674512816,394308,"Albany, NY",60
2011-08,13.040383362,394938,"Omaha, NE",61
2011-08,16.418194256,394908,"New Haven, CT",62
2011-08,7.379885065,394357,"Bakersfield, CA",63
2011-08,10.337164204,394753,"Knoxville, TN",64
2011-08,9.219275642,394653,"Greenville, SC",65
2011-08,10.947461736,394952,"Ventura, CA",66
2011-08,13.639197318,394318,"Allentown, PA",67
2011-08,9.763273462,394561,"El Paso, TX",68
2011-08,12.559227514,394521,"Dayton, OH",70
2011-08,11.334560144,394486,"Columbia, SC",72
2011-08,10.136422270,394648,"Greensboro, NC",73
2011-08,14.638651179,394304,"Akron, OH",74
2011-08,11.882508510,753906,"North Port-Sarasota-Bradenton, FL",75
2011-08,8.389987245,394798,"Little Rock, AR",76
2011-08,11.485911361,395134,"Stockton, CA",77
2011-08,13.979043489,394457,"Charleston, SC",78
2011-08,13.239494934,394484,"Colorado Springs, CO",80
2011-08,9.684345916,395235,"Winston-Salem, NC",81
2011-08,12.383447137,395224,"Wichita, KS",82
2011-08,19.584369026,395115,"Springfield, MA",83
2011-08,10.283242974,394440,"Fort Myers, FL",84
2011-08,7.107773909,394399,"Boise City, ID",85
2011-08,11.528027153,394816,"Madison, WI",87
2011-08,8.941309753,394766,"Lakeland, FL",88
2011-08,14.734270822,394931,"Ogden, UT",89
2011-08,10.033550337,394528,"Daytona Beach, FL",90
2011-08,14.697698544,394531,"Des Moines, IA",91
2011-08,9.146432286,394711,"Jackson, MS",92
2011-08,10.794166057,394352,"Augusta, GA",94
2011-08,14.598774572,394666,"Harrisburg, PA",96
2011-08,9.893953262,394957,"Melbourne, FL",97
2011-08,13.808735034,394460,"Chattanooga, TN",98
2011-08,9.628407144,395113,"Spokane, WA",99
2011-08,10.816999730,395006,"Provo, UT",100
2011-08,14.154041090,394768,"Lancaster, PA",101
2011-08,11.834748444,394871,"Modesto, CA",102
2011-08,14.052081252,394997,"Portland, ME",103
2011-08,12.129988941,394549,"Durham, NC",104
2011-08,14.024991802,395068,"Santa Rosa, CA",105
2011-08,13.987645085,394792,"Lexington, KY",106
2011-08,15.277611602,394770,"Lansing, MI",108
2011-08,9.197775393,394590,"Fayetteville, AR",109
2011-08,12.792722756,394971,"Pensacola, FL",110
2011-08,17.417934014,395195,"Visalia, CA",111
2011-08,9.437940601,395116,"Springfield, MO",113
2011-08,17.713295614,395244,"York, PA",114
2011-08,13.794543203,394596,"Flint, MI",116
2011-08,16.806583461,395019,"Reno, NV",117
2011-08,9.084215942,394338,"Asheville, NC",118
2011-08,10.182950946,394995,"Port St. Lucie, FL",119
2011-08,9.589245207,394612,"Fort Wayne, IN",122
2011-08,14.542016451,395015,"Reading, PA",126
2011-08,15.817188508,394820,"Manchester, NH",131
2011-08,17.016313224,395048,"Salem, OR",132
2011-08,11.011349519,394327,"Anchorage, AK",133
2011-08,13.270511186,394972,"Peoria, IL",135
2011-08,10.002022116,394898,"Myrtle Beach, SC",136
2011-08,11.037548652,395164,"Trenton, NJ",141
2011-08,6.529713217,394589,"Fayetteville, NC",142
2011-08,14.934302275,395033,"Rockford, IL",146
2011-08,12.086698404,394332,"Ann Arbor, MI",148
2011-08,8.492134197,394927,"Ocala, FL",149
2011-08,9.759423597,394901,"Naples, FL",151
2011-08,14.427114699,395107,"South Bend, IN",152
2011-08,12.679689291,394579,"Evansville, IN",154
2011-08,6.369810466,394602,"Fort Collins, CO",159
2011-08,14.569961090,394405,"Boulder, CO",162
2011-08,9.570547878,394471,"Clarksville, TN",172
2011-08,10.856023597,395229,"Wilmington, NC",175
2011-08,9.575995735,394645,"Greeley, CO",177
2011-08,12.900425152,394937,"Olympia, WA",179
2011-08,11.317450642,394660,"Hagerstown, WV",182
2011-08,13.169740986,753875,"Crestview-Fort Walton Beach-Destin, FL",187
2011-08,12.453448632,394361,"Barnstable Town, MA",199
2011-08,9.013382504,394378,"Bellingham, WA",212
2011-08,13.286363681,394765,"Lake Havasu City, AZ",213
2011-08,10.674450600,394565,"Elkhart, IN",217
2011-08,12.553576216,394681,"Hilton Head Island, SC",223
2011-08,10.303805714,395009,"Punta Gorda, FL",251
2011-08,8.541242228,394380,"Bend, OR",256
2011-08,6.767097223,394480,"Coeur d'Alene, ID",292
2011-08,12.425049769,395119,"St. George, UT",294
2011-09,11.642871350,102001,United States,0
2011-09,12.145099103,394913,"New York, NY",1
2011-09,12.807228326,753899,"Los Angeles-Long Beach-Anaheim, CA",2
2011-09,14.900341081,394463,"Chicago, IL",3
2011-09,11.935319659,394514,"Dallas-Fort Worth, TX",4
2011-09,14.365288283,394974,"Philadelphia, PA",5
2011-09,10.559872708,394692,"Houston, TX",6
2011-09,10.955122580,395209,"Washington, DC",7
2011-09,8.260521437,394856,"Miami-Fort Lauderdale, FL",8
2011-09,13.163608723,394347,"Atlanta, GA",9
2011-09,16.200339333,394404,"Boston, MA",10
2011-09,8.143304821,395057,"San Francisco, CA",11
2011-09,11.803628923,394532,"Detroit, MI",12
2011-09,10.944670968,395025,"Riverside, CA",13
2011-09,6.467261942,394976,"Phoenix, AZ",14
2011-09,14.734909431,395078,"Seattle, WA",15
2011-09,13.872632420,394865,"Minneapolis-St Paul, MN",16
2011-09,11.656645441,395056,"San Diego, CA",17
2011-09,15.515147290,395121,"St. Louis, MO",18
2011-09,12.152207266,395148,"Tampa, FL",19
2011-09,12.533754375,394358,"Baltimore, MD",20
2011-09,9.320278850,394530,"Denver, CO",21
2011-09,11.734817617,394982,"Pittsburgh, PA",22
2011-09,12.713292118,394998,"Portland, OR",23
2011-09,9.946601342,394458,"Charlotte, NC",24
2011-09,9.187207443,395045,"Sacramento, CA",25
2011-09,10.619169749,395055,"San Antonio, TX",26
2011-09,7.429487896,394943,"Orlando, FL",27
2011-09,15.196938346,394466,"Cincinnati, OH",28
2011-09,13.276400046,394475,"Cleveland, OH",29
2011-09,13.529440219,394735,"Kansas City, MO",30
2011-09,10.374913458,394775,"Las Vegas, NV",31
2011-09,13.043257312,394492,"Columbus, OH",32
2011-09,11.619860848,394705,"Indianapolis, IN",33
2011-09,8.299017477,395059,"San Jose, CA",34
2011-09,9.092421206,394355,"Austin, TX",35
2011-09,15.312621178,395194,"Virginia Beach, VA",36
2011-09,12.658107189,394902,"Nashville, TN",37
2011-09,16.911289637,395005,"Providence, RI",38
2011-09,17.112720909,394862,"Milwaukee, WI",39
2011-09,12.222655971,394714,"Jacksonville, FL",40
2011-09,8.500518316,394849,"Memphis, TN",41
2011-09,12.207010453,394935,"Oklahoma City, OK",42
2011-09,13.846035833,394807,"Louisville-Jefferson County, KY",43
2011-09,16.901992062,394669,"Hartford, CT",44
2011-09,13.150276436,395022,"Richmond, VA",45
2011-09,10.559671052,394910,"New Orleans, LA",46
2011-09,12.981576973,394425,"Buffalo, NY",47
2011-09,13.754544260,395012,"Raleigh, NC",48
2011-09,11.170006389,394388,"Birmingham, AL",49
2011-09,11.328959671,395053,"Salt Lake City, UT",50
2011-09,11.507284405,395031,"Rochester, NY",51
2011-09,11.231503388,394640,"Grand Rapids, MI",52
2011-09,13.809270418,395167,"Tucson, AZ",53
2011-09,10.607812184,753924,"Urban Honolulu, HI",54
2011-09,11.502231441,395169,"Tulsa, OK",55
2011-09,12.259328858,394619,"Fresno, CA",56
2011-09,16.806961802,395238,"Worcester, MA",57
2011-09,13.635754557,394415,"Stamford, CT",58
2011-09,13.893036912,394312,"Albuquerque, NM",59
2011-09,12.944329688,394308,"Albany, NY",60
2011-09,11.832740519,394938,"Omaha, NE",61
2011-09,15.793571617,394908,"New Haven, CT",62
2011-09,7.939942220,394357,"Bakersfield, CA",63
2011-09,8.433646969,394753,"Knoxville, TN",64
2011-09,8.372931812,394653,"Greenville, SC",65
2011-09,12.146782257,394952,"Ventura, CA",66
2011-09,13.472262414,394318,"Allentown, PA",67
2011-09,8.103029728,394561,"El Paso, TX",68
2011-09,13.243093066,394521,"Dayton, OH",70
2011-09,11.852736921,394486,"Columbia, SC",72
2011-09,7.740430381,394648,"Greensboro, NC",73
2011-09,13.618855168,394304,"Akron, OH",74
2011-09,12.306431562,753906,"North Port-Sarasota-Bradenton, FL",75
2011-09,10.224088075,394798,"Little Rock, AR",76
2011-09,9.971704208,395134,"Stockton, CA",77
2011-09,14.472320123,394457,"Charleston, SC",78
2011-09,14.728621003,394484,"Colorado Springs, CO",80
2011-09,11.451672960,395235,"Winston-Salem, NC",81
2011-09,12.329624511,395224,"Wichita, KS",82
2011-09,17.519611855,395115,"Springfield, MA",83
2011-09,9.212240561,394440,"Fort Myers, FL",84
2011-09,7.784495893,394399,"Boise City, ID",85
2011-09,10.449292278,394816,"Madison, WI",87
2011-09,9.555683451,394766,"Lakeland, FL",88
2011-09,12.300095484,394931,"Ogden, UT",89
2011-09,11.931528814,394528,"Daytona Beach, FL",90
2011-09,12.825851658,394531,"Des Moines, IA",91
2011-09,11.042454719,394711,"Jackson, MS",92
2011-09,10.050363760,394352,"Augusta, GA",94
2011-09,14.231901602,394666,"Harrisburg, PA",96
2011-09,9.276232903,394957,"Melbourne, FL",97
2011-09,11.539995399,394460,"Chattanooga, TN",98
2011-09,10.496174875,395113,"Spokane, WA",99
2011-09,10.670326462,395006,"Provo, UT",100
2011-09,13.609214563,394768,"Lancaster, PA",101
2011-09,11.693640292,394871,"Modesto, CA",102
2011-09,12.797241950,394997,"Portland, ME",103
2011-09,11.665981898,394549,"Durham, NC",104
2011-09,12.988373343,395068,"Santa Rosa, CA",105
2011-09,10.117399585,394792,"Lexington, KY",106
2011-09,15.289947345,394770,"Lansing, MI",108
2011-09,6.728736369,394590,"Fayetteville, AR",109
2011-09,10.827217707,394971,"Pensacola, FL",110
2011-09,17.862939905,395195,"Visalia, CA",111
2011-09,8.390355653,395116,"Springfield, MO",113
2011-09,16.577640865,395244,"York, PA",114
2011-09,16.033227498,394596,"Flint, MI",116
2011-09,12.319929508,395019,"Reno, NV",117
2011-09,9.149256235,394338,"Asheville, NC",118
2011-09,9.608337874,394995,"Port St. Lucie, FL",119
2011-09,10.319845792,394612,"Fort Wayne, IN",122
2011-09,12.199936879,395015,"Reading, PA",126
2011-09,11.620040672,394820,"Manchester, NH",131
2011-09,14.557324153,395048,"Salem, OR",132
2011-09,14.752486440,394327,"Anchorage, AK",133
2011-09,10.540294891,394972,"Peoria, IL",135
2011-09,10.912222522,394898,"Myrtle Beach, SC",136
2011-09,10.893449801,395164,"Trenton, NJ",141
2011-09,9.846611038,394589,"Fayetteville, NC",142
2011-09,15.026354554,395033,"Rockford, IL",146
2011-09,10.009878699,394332,"Ann Arbor, MI",148
2011-09,6.668405168,394927,"Ocala, FL",149
2011-09,10.648296922,394901,"Naples, FL",151
2011-09,18.370014364,395107,"South Bend, IN",152
2011-09,8.561540043,394579,"Evansville, IN",154
2011-09,6.210712132,394602,"Fort Collins, CO",159
2011-09,11.107401137,394405,"Boulder, CO",162
2011-09,9.153888992,394471,"Clarksville, TN",172
2011-09,10.821429348,395229,"Wilmington, NC",175
2011-09,7.284881374,394645,"Greeley, CO",177
2011-09,12.201885166,394937,"Olympia, WA",179
2011-09,8.955595486,394660,"Hagerstown, WV",182
2011-09,11.876508552,753875,"Crestview-Fort Walton Beach-Destin, FL",187
2011-09,13.731160541,394361,"Barnstable Town, MA",199
2011-09,10.354544715,394378,"Bellingham, WA",212
2011-09,10.067729348,394765,"Lake Havasu City, AZ",213
2011-09,14.283788867,394565,"Elkhart, IN",217
2011-09,11.674343422,394681,"Hilton Head Island, SC",223
2011-09,10.043723186,395009,"Punta Gorda, FL",251
2011-09,10.201697542,394380,"Bend, OR",256
2011-09,7.851537558,394480,"Coeur d'Alene, ID",292
2011-09,12.866382411,395119,"St. George, UT",294
2011-10,11.043729631,102001,United States,0
2011-10,11.372647365,394913,"New York, NY",1
2011-10,12.612871298,753899,"Los Angeles-Long Beach-Anaheim, CA",2
2011-10,14.169450841,394463,"Chicago, IL",3
2011-10,11.519285198,394514,"Dallas-Fort Worth, TX",4
2011-10,13.694945925,394974,"Philadelphia, PA",5
2011-10,11.324045017,394692,"Houston, TX",6
2011-10,10.237168572,395209,"Washington, DC",7
2011-10,7.209912300,394856,"Miami-Fort Lauderdale, FL",8
2011-10,11.663961584,394347,"Atlanta, GA",9
2011-10,14.608169767,394404,"Boston, MA",10
2011-10,7.182579696,395057,"San Francisco, CA",11
2011-10,11.676520035,394532,"Detroit, MI",12
2011-10,11.098786094,395025,"Riverside, CA",13
2011-10,5.428251927,394976,"Phoenix, AZ",14
2011-10,13.912385022,395078,"Seattle, WA",15
2011-10,12.902490574,394865,"Minneapolis-St Paul, MN",16
2011-10,11.922897694,395056,"San Diego, CA",17
2011-10,14.321031141,395121,"St. Louis, MO",18
2011-10,11.328879105,395148,"Tampa, FL",19
2011-10,12.564070842,394358,"Baltimore, MD",20
2011-10,8.410216125,394530,"Denver, CO",21
2011-10,11.739123744,394982,"Pittsburgh, PA",22
2011-10,12.861010952,394998,"Portland, OR",23
2011-10,9.710746051,394458,"Charlotte, NC",24
2011-10,7.843573670,395045,"Sacramento, CA",25
2011-10,10.814646476,395055,"San Antonio, TX",26
2011-10,6.411905842,394943,"Orlando, FL",27
2011-10,11.921384232,394466,"Cincinnati, OH",28
2011-10,12.980768376,394475,"Cleveland, OH",29
2011-10,13.388622951,394735,"Kansas City, MO",30
2011-10,9.413302463,394775,"Las Vegas, NV",31
2011-10,12.554286451,394492,"Columbus, OH",32
2011-10,11.707505539,394705,"Indianapolis, IN",33
2011-10,6.342081891,395059,"San Jose, CA",34
2011-10,10.306688789,394355,"Austin, TX",35
2011-10,13.594567326,395194,"Virginia Beach, VA",36
2011-10,10.044905302,394902,"Nashville, TN",37
2011-10,15.934853119,395005,"Providence, RI",38
2011-10,15.815477169,394862,"Milwaukee, WI",39
2011-10,12.626509151,394714,"Jacksonville, FL",40
2011-10,9.285508265,394849,"Memphis, TN",41
2011-10,11.532639198,394935,"Oklahoma City, OK",42
2011-10,11.683541870,394807,"Louisville-Jefferson County, KY",43
2011-10,13.329484166,394669,"Hartford, CT",44
2011-10,13.882861202,395022,"Richmond, VA",45
2011-10,9.025610003,394910,"New Orleans, LA",46
2011-10,12.171027792,394425,"Buffalo, NY",47
2011-10,11.746942711,395012,"Raleigh, NC",48
2011-10,12.083901666,394388,"Birmingham, AL",49
2011-10,8.715777778,395053,"Salt Lake City, UT",50
2011-10,12.448158287,395031,"Rochester, NY",51
2011-10,10.416276989,394640,"Grand Rapids, MI",52
2011-10,14.313619788,395167,"Tucson, AZ",53
2011-10,8.098275065,753924,"Urban Honolulu, HI",54
2011-10,11.108348353,395169,"Tulsa, OK",55
2011-10,10.633516325,394619,"Fresno, CA",56
2011-10,17.184383772,395238,"Worcester, MA",57
2011-10,12.101124416,394415,"Stamford, CT",58
2011-10,14.491616942,394312,"Albuquerque, NM",59
2011-10,11.637279634,394308,"Albany, NY",60
2011-10,11.107851065,394938,"Omaha, NE",61
2011-10,15.309658048,394908,"New Haven, CT",62
2011-10,7.768785025,394357,"Bakersfield, CA",63
2011-10,12.823935498,394753,"Knoxville, TN",64
2011-10,7.212628672,394653,"Greenville, SC",65
2011-10,9.958469406,394952,"Ventura, CA",66
2011-10,12.577833585,394318,"Allentown, PA",67
2011-10,7.710188520,394561,"El Paso, TX",68
2011-10,11.749232949,394521,"Dayton, OH",70
2011-10,10.293028925,394486,"Columbia, SC",72
2011-10,9.162656553,394648,"Greensboro, NC",73
2011-10,12.293011271,394304,"Akron, OH",74
2011-10,11.040203927,753906,"North Port-Sarasota-Bradenton, FL",75
2011-10,7.054676417,394798,"Little Rock, AR",76
2011-10,6.518584275,395134,"Stockton, CA",77
2011-10,12.479882961,394457,"Charleston, SC",78
2011-10,11.904226503,394484,"Colorado Springs, CO",80
2011-10,12.924145540,395235,"Winston-Salem, NC",81
2011-10,11.886264493,395224,"Wichita, KS",82
2011-10,17.871498047,395115,"Springfield, MA",83
2011-10,9.344897459,394440,"Fort Myers, FL",84
2011-10,6.632362269,394399,"Boise City, ID",85
2011-10,9.956738634,394816,"Madison, WI",87
2011-10,9.924443821,394766,"Lakeland, FL",88
2011-10,11.801249747,394931,"Ogden, UT",89
2011-10,11.310180102,394528,"Daytona Beach, FL",90
2011-10,12.632207583,394531,"Des Moines, IA",91
2011-10,9.733142717,394711,"Jackson, MS",92
2011-10,9.209992004,394352,"Augusta, GA",94
2011-10,13.439206901,394666,"Harrisburg, PA",96
2011-10,8.114864589,394957,"Melbourne, FL",97
2011-10,11.737814178,394460,"Chattanooga, TN",98
2011-10,10.520326129,395113,"Spokane, WA",99
2011-10,8.343366562,395006,"Provo, UT",100
2011-10,11.366018998,394768,"Lancaster, PA",101
2011-10,8.182947577,394871,"Modesto, CA",102
2011-10,11.776807352,394997,"Portland, ME",103
2011-10,11.468069144,394549,"Durham, NC",104
2011-10,14.035397870,395068,"Santa Rosa, CA",105
2011-10,8.401825471,394792,"Lexington, KY",106
2011-10,14.152914761,394770,"Lansing, MI",108
2011-10,7.584031543,394590,"Fayetteville, AR",109
2011-10,10.719821106,394971,"Pensacola, FL",110
2011-10,16.216408161,395195,"Visalia, CA",111
2011-10,10.032530270,395116,"Springfield, MO",113
2011-10,14.215556050,395244,"York, PA",114
2011-10,16.592633527,394596,"Flint, MI",116
2011-10,13.940422757,395019,"Reno, NV",117
2011-10,8.396589156,394338,"Asheville, NC",118
2011-10,8.519272245,394995,"Port St. Lucie, FL",119
2011-10,10.875383782,394612,"Fort Wayne, IN",122
2011-10,12.718250219,395015,"Reading, PA",126
2011-10,12.036125799,394820,"Manchester, NH",131
2011-10,12.344364207,395048,"Salem, OR",132
2011-10,14.066756779,394327,"Anchorage, AK",133
2011-10,12.729235524,394972,"Peoria, IL",135
2011-10,10.355629589,394898,"Myrtle Beach, SC",136
2011-10,11.418212602,395164,"Trenton, NJ",141
2011-10,7.568374030,394589,"Fayetteville, NC",142
2011-10,14.546790413,395033,"Rockford, IL",146
2011-10,12.792884919,394332,"Ann Arbor, MI",148
2011-10,7.070240688,394927,"Ocala, FL",149
2011-10,10.468784318,394901,"Naples, FL",151
2011-10,14.838864654,395107,"South Bend, IN",152
2011-10,10.345749454,394579,"Evansville, IN",154
2011-10,7.032439757,394602,"Fort Collins, CO",159
2011-10,10.522422080,394405,"Boulder, CO",162
2011-10,7.338743046,394471,"Clarksville, TN",172
2011-10,10.591070553,395229,"Wilmington, NC",175
2011-10,6.512168948,394645,"Greeley, CO",177
2011-10,11.330730720,394937,"Olympia, WA",179
2011-10,13.528456393,394660,"Hagerstown, WV",182
2011-10,10.829571048,753875,"Crestview-Fort Walton Beach-Destin, FL",187
2011-10,11.638315421,394361,"Barnstable Town, MA",199
2011-10,10.546912437,394378,"Bellingham, WA",212
2011-10,12.233151139,394765,"Lake Havasu City, AZ",213
2011-10,12.645969865,394565,"Elkhart, IN",217
2011-10,9.518679609,394681,"Hilton Head Island, SC",223
2011-10,9.675472932,395009,"Punta Gorda, FL",251
2011-10,7.906048525,394380,"Bend, OR",256
2011-10,11.030585165,394480,"Coeur d'Alene, ID",292
2011-10,11.109654526,395119,"St. George, UT",294
2011-11,11.201768421,102001,United States,0
2011-11,11.691190933,394913,"New York, NY",1
2011-11,12.139768935,753899,"Los Angeles-Long Beach-Anaheim, CA",2
2011-11,14.617508031,394463,"Chicago, IL",3
2011-11,10.510858836,394514,"Dallas-Fort Worth, TX",4
2011-11,14.320800716,394974,"Philadelphia, PA",5
2011-11,11.444188569,394692,"Houston, TX",6
2011-11,10.255685909,395209,"Washington, DC",7
2011-11,7.124777332,394856,"Miami-Fort Lauderdale, FL",8
2011-11,12.561919382,394347,"Atlanta, GA",9
2011-11,13.900371046,394404,"Boston, MA",10
2011-11,8.457911138,395057,"San Francisco, CA",11
2011-11,11.252349677,394532,"Detroit, MI",12
2011-11,10.500111097,395025,"Riverside, CA",13
2011-11,4.839753263,394976,"Phoenix, AZ",14
2011-11,14.236334684,395078,"Seattle, WA",15
2011-11,12.849768064,394865,"Minneapolis-St Paul, MN",16
2011-11,11.024590920,395056,"San Diego, CA",17
2011-11,15.234537176,395121,"St. Louis, MO",18
2011-11,11.893289058,395148,"Tampa, FL",19
2011-11,12.665651840,394358,"Baltimore, MD",20
2011-11,9.004180720,394530,"Denver, CO",21
2011-11,11.195401331,394982,"Pittsburgh, PA",22
2011-11,11.997772670,394998,"Portland, OR",23
2011-11,8.832660810,394458,"Charlotte, NC",24
2011-11,9.923826588,395045,"Sacramento, CA",25
2011-11,9.601594910,395055,"San Antonio, TX",26
2011-11,7.967555584,394943,"Orlando, FL",27
2011-11,13.814406953,394466,"Cincinnati, OH",28
2011-11,12.240523863,394475,"Cleveland, OH",29
2011-11,14.255162989,394735,"Kansas City, MO",30
2011-11,9.355383995,394775,"Las Vegas, NV",31
2011-11,11.931705995,394492,"Columbus, OH",32
2011-11,11.669243952,394705,"Indianapolis, IN",33
2011-11,7.368049890,395059,"San Jose, CA",34
2011-11,9.873451361,394355,"Austin, TX",35
2011-11,14.316511611,395194,"Virginia Beach, VA",36
2011-11,10.650773389,394902,"Nashville, TN",37
2011-11,16.245263225,395005,"Providence, RI",38
2011-11,16.842025988,394862,"Milwaukee, WI",39
2011-11,12.447409860,394714,"Jacksonville, FL",40
2011-11,8.540709729,394849,"Memphis, TN",41
2011-11,11.109359053,394935,"Oklahoma City, OK",42
2011-11,12.554859824,394807,"Louisville-Jefferson County, KY",43
2011-11,13.913400067,394669,"Hartford, CT",44
2011-11,12.638934688,395022,"Richmond, VA",45
2011-11,10.073734423,394910,"New Orleans, LA",46
