"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08"
9,"California",1,16.3124713769281,15.5534096478501,13.5188876706867,12.9590217063996,15.5883092814202,13.3769776861257,14.6009172457473,14.1039961814594,14.1075215808312,15.3560902362436,15.3588996128305,14.6869372663946,14.6527635093487,14.3650507444233,12.1453299546736,10.846222047089,12.3477773103352,11.0400118099283,10.3047026946158,9.51415988054757,9.38164812910068,9.02000038999786,9.02123451363899,9.34560750733808,8.81270065682896,8.51325324680191,7.92297954345705,6.20485291733468,8.31375830947875,6.95068265633232,7.62225216950927,7.22011353330422,8.335130114607,9.16746717899456,11.1462406075526,13.2887108755753,13.9777250613164,14.6687096046604,12.3957853197804,9.71145704422588,12.8148826431455,12.3035283962162,12.3737107336747,12.7975047247361,13.8886738406751,14.5670644860272,16.3637816564225,16.9982975101085,16.6867950791149,16.832864976946,12.7520210723943,9.69540592572474,12.1312322790054,11.7275860395126,12.148326856567,11.0630187862583,11.7908549147574,12.0966114384297,13.5348101265823,14.1678796700631,14.1603727252213,14.0713315217391,10.9732037691402,8.55343554983462,11.1553581457089,11.1011064603005,11.3459440332616,10.9040675154083,11.3644753288302,12.794583514504,13.4134103320261,14.5531596964928,13.3103091873905,11.4625233325446,11.3077848427565,7.98091431833938,10.1162101574377,9.38324203692433,10.2410140307571,9.95939412529395,11.2136262034011,12.3486412221769,13.0864920439303,14.2852313371782,13.6359512926974,13.7083360335256,11.3060125449423,7.60206096729022,11.0666108390526,10.2614830280172,11.2865129907017,11.7540852957564,13.7385534173855,14.9603972480423,16.412390198798,18.7452768322768,18.7829927934484,20.125323456289,16.7851985437189,10.8149754152309,15.8658721120696,13.3333333333333,13.7851065744567,14.1524348589831,15.5393906627265,16.265487489747,17.3528490439718,18.2096681740017
54,"Texas",2,15.063763536873,14.1622615064024,11.8183542733733,10.1618277010947,12.7110316228062,10.6923025054666,13.4637271458991,13.6660046904816,14.6235482579095,15.3436313393372,15.2834614232957,14.0839827016442,13.4583451681269,13.0116286709152,11.0221384832784,9.03673991396349,11.271394225047,10.6275516155372,11.7610923407701,11.9188645185104,13.4363613374866,14.21690016622,14.4653055480633,14.4652368270877,12.8904531456225,12.2899997427256,11.1805353849895,8.34813499111901,11.2588451378268,9.97421488529828,10.6345405963121,10.7165855291966,11.5070536481772,12.3202822928789,13.6124031007752,14.3409648561085,13.3637517249031,13.9404831852902,11.2168819065371,8.80436725210808,11.6634535940512,10.437586217959,11.1996772771756,11.8921832119532,12.7705891927083,13.3225913016511,15.321574915375,15.1194968553459,14.0303830169606,14.5335447442621,11.6760066576066,9.82352892961648,12.3684963420117,10.9164241748126,11.6743471582181,11.7802004333694,12.2890139176784,12.9057130714589,15.8741122616214,16.0863687378839,15.8164674320432,15.6768270689995,12.661975178812,10.2024403134263,13.4137209643428,12.8077142075412,12.9355188295855,13.1034749832189,12.8514346670524,14.5865407347184,15.8937487517476,16.2518159252354,15.5345164812748,14.1954707985697,12.9414794223874,9.58185693917021,13.1006046104215,12.4361310119039,14.1916619388143,14.1502959595093,15.9359857694818,17.6618200190872,18.7072726454979,18.1730643222208,15.7281995319822,16.9658738745347,14.3265650788777,9.90537673055523,13.9884491251911,12.315243956706,13.3980414247335,14.1235576528037,16.0319680765094,17.4736683800347,19.3177808901671,19.7081159326355,18.3056330300398,19.5225995404268,15.9388752461767,11.2132015623771,16.4290831180951,14.2880881469457,15.0351389465923,15.7283149662282,17.6469657743352,18.5108556163738,19.9971850369073,20.4185770537785
43,"New York",3,13.5427025276936,13.3295244443386,10.5412747120076,7.61570668778997,9.96749059170657,8.59393650035808,12.2833795143944,13.2729397514309,14.5947768312338,16.1830183391973,15.3481189714209,13.3794635354635,14.1433397861018,13.4485633064258,10.574075241036,7.6819178223741,10.1800800187568,9.89847522719495,11.3148579936512,11.0854893138358,12.5086668330699,12.6196306882133,12.1901812972957,11.8440834053555,11.4139680755063,11.1792148681965,7.62069424125549,5.7691959680776,8.78542435082386,7.15626445171879,8.44079921706521,10.3697689254911,10.9843966216539,11.2623266091084,12.0165405745048,11.747758191551,12.372568456089,12.2831912797476,9.19969873636643,5.9416970972334,8.69012738519055,6.75714893781682,8.9012285012285,10.6888008388468,12.6581414010346,13.0464268788914,14.1878133152329,12.7475196404821,13.6887788806476,13.1466283103477,9.25524861878453,6.63126878081512,9.06077348066298,7.1171472816306,9.00037030540451,10.6739972898559,12.6304123195893,13.6522927994468,13.9363471131908,12.7415970545152,13.7998103620141,13.2071854290835,10.191071396594,7.55848250118464,9.29601272745352,8.90694327857057,10.9247241739597,11.162633391778,11.587007038133,12.8366518903121,12.0144797550077,11.9414902373975,11.9107722858922,10.7409444488096,9.67165512620058,6.34850434223223,9.30720420392352,8.21904751818865,9.3559876101016,9.66099848474345,11.2040718042663,12.4521107746196,12.2312927700089,12.0267429307373,12.3044124172792,12.0097967467775,9.59707724425887,6.27442391266758,9.13076107544046,8.10840843176691,8.62004370902279,10.1487434421237,12.2283457334436,13.0885817147429,13.3062223971315,13.0776803213991,13.9733658598749,14.9562129960926,11.2700634933155,6.99881765633211,11.1703383826457,9.55714955783597,11.1591049678974,12.0530514364019,13.6227381730979,13.9848573298661,14.2768933394185,14.055574825606
14,"Florida",4,13.4034774962509,13.2195546131901,11.7600827681907,11.7578781896615,13.9492857639319,11.7348034237632,13.2317864407853,11.7987636861011,11.1187388669892,11.3067581742224,11.4202932018027,10.7692532557698,10.5353326947167,10.4324364307528,9.95212832166538,9.07537983142849,11.399036208621,10.8717073966347,11.071745511639,10.2762887240541,10.1340779333189,9.79094607051342,9.71568176185249,9.65789109287915,9.63614014075312,9.26811091409041,9.15715750660005,7.83459657377354,11.2150109014029,10.2087019226738,10.7050762847745,9.74468278457274,10.0958766342608,9.57429674521768,10.0821095106273,11.3287960572636,11.8303660932676,13.7752164126188,12.71204687364,12.0552061726587,15.578772021945,15.0542830304563,15.6185987570739,15.1940682189793,14.3930889134654,13.3056037647687,15.538760869853,14.84634485991,14.8504537105573,15.3942905403871,13.9898676496467,12.8446829922845,16.5042987750875,14.9196005072637,15.5216804936859,12.8338780799922,13.2771929241481,12.6115609113161,13.4403852100543,13.6848731080656,13.7757439277844,14.0941594279407,12.8205510941278,11.6952325359044,15.6863310320309,15.245542362559,15.8762939603757,14.5879251387706,12.9075444951961,13.4252813794723,13.1573070381887,13.3436234328277,12.9834633495909,12.1309693817979,13.2285471537808,11.1559023196571,16.4257859384837,15.8370138701232,16.6716855333642,14.8722398657428,15.2969791223993,14.8431572735873,14.6332859779846,15.0653336117275,10.9963671332407,14.9947411953314,14.2018182557761,10.964110658802,16.5674103483354,16.455822434966,16.6517755937538,15.4295434962202,15.3692812815702,15.5576669061247,15.8310779903941,16.4199477083974,15.8973648672045,17.9434902194611,16.6775190882037,12.9905592586168,19.8517290559188,18.2585026680321,18.3551709506114,17.0809552739439,16.4663992584186,15.5979918657855,16.1900443084016,15.946407135133
21,"Illinois",5,17.6523633506545,16.0494050417737,12.4032043998434,10.7190314483981,15.1016905687176,13.0560554168843,16.0260217027479,16.7154837663267,16.9803270917279,18.3788482027701,18.0557339155002,17.1728595992754,16.8386212114048,16.1748654446912,13.312141196565,10.682394443832,13.9185130142649,13.6965604909714,14.8194724173503,14.7310416169332,14.9117363451496,15.49423807134,15.0777631514797,15.7014990830077,14.80233107576,14.2309643848039,11.6246771879484,8.76178182615261,13.1273788378584,11.543975873832,11.7924964191656,12.4534175106318,13.4789972543368,13.6405901314158,15.1284207389115,15.6603458008405,15.3257653319532,16.3293510290792,12.7335946088037,9.98486548547869,13.3877358751974,11.773750686436,13.8194261647802,15.3048261844533,16.8203149442069,17.7692547113927,19.5095488194798,19.3737904340614,19.9250291271972,19.5968921954537,14.692350974746,11.7333657705875,14.7978123143932,12.9824264341263,15.3341957740405,15.876399996276,17.3286381131766,17.7890175904987,19.0214547357404,18.8689369339365,19.3616817964644,18.8166045853833,14.233631592532,10.7252201666765,14.0264480163988,13.5689811489597,13.2852144860844,15.987177619117,16.2289543692985,18.1866885726021,18.2672365597215,19.3786333223648,18.8313997635502,17.0711990460985,14.6082540794327,9.62064064720673,14.135386181448,13.489890354286,15.0343442882807,15.0335747469215,16.5302478951836,18.0375194307397,18.6282600698,20.0266766367228,19.5888869018189,19.1119164310742,14.4266688803766,9.15710296730751,14.0530367351559,12.5808894853635,13.931368265385,15.5779641227046,17.9383797657663,18.8603727168894,20.2969953507737,20.628505941251,20.8328960349279,21.1821707508353,15.6048591391641,10.0080021339024,14.8582492048126,13.569100562477,15.539900681372,17.4164906596674,19.4313442725182,20.2531767609572,21.8150308152158,22.567668290093
47,"Pennsylvania",6,15.7888170343723,15.746065296903,12.236817841608,9.32800856722145,12.071028846921,10.514054806015,14.7555228427434,15.3365268408447,16.1931211279641,17.7122505630336,16.8829842637883,15.6489515728938,15.6853098832621,15.1680539886778,12.3179401519627,9.01262418116351,12.1904352838783,11.8807097187419,13.8288686827771,14.099654128837,15.1643116236262,15.3563121167266,15.5252147104162,15.8750972330259,15.2067741424921,14.5705257110026,11.9864913761911,8.30264221643333,12.5741257811461,11.0617297053478,12.6524050945963,14.249435008504,15.5980543886801,15.1515807474592,16.6583402719956,16.7125271542361,16.6369468053079,17.422470123195,13.1422339189606,8.96069373112757,13.0510090363468,10.3930033390614,13.1074356908042,16.049194192548,17.563595376489,18.2475660639777,19.4527326204912,18.521864835562,19.033154527241,19.1474692202462,14.5972138098122,10.5832900750794,13.7309747994064,11.7849247856796,13.5725371369448,15.593984962406,17.615856428896,18.5539572221324,19.2154705484089,18.1085747170535,18.9992795860895,18.5715080380486,14.0710708323396,10.7197884032664,12.8325152799882,12.9482767890747,14.7806204424669,15.7832484896274,15.9419324025635,17.221495530848,17.129877071085,17.7413932221625,17.3190354714716,15.8827700307256,14.4574481618115,10.0891165532243,13.4167173340282,12.3403700807923,13.6407480842399,14.5155227169616,16.5299308667105,17.2978315932538,17.0742663206229,17.9661523517764,17.3824547119886,16.9990782938194,13.7323520376134,9.4510023790402,12.5195420450059,11.585692244718,12.1462620792949,11.6551992381872,15.0700816779268,15.5856203166036,16.5440101374403,17.0750392309498,16.9005592898558,18.5916292511741,14.5101458904299,9.45933541398935,13.3033601514434,11.3085826323446,12.2924547370853,13.8324363402683,15.222889065036,15.4177677887821,16.4325355532431,17.0692960113436
44,"Ohio",7,15.0717331438216,15.1593940764187,11.7130342415888,9.49717953705505,13.0630398349878,11.3930618699348,15.4246505265733,14.9773687211291,15.5543570021574,17.4006221914967,16.9689837393774,16.3309457353914,15.5312279402405,14.4657694558221,12.0028460480934,9.37694623209467,12.4363607055062,12.0312542613249,13.5168211312673,13.4545038866027,14.2413171981632,15.1385134297264,14.9335961686695,15.3646529023394,14.2128971076339,13.5135869565217,11.4924092130626,8.64509067692261,13.0664116721676,11.3924241966202,12.5609163484901,13.3079647649018,14.3503049424274,14.6603417867786,16.2395904015792,16.829433081506,15.7984122595679,15.4825705477828,13.401219701131,10.2056703358296,13.583149565443,11.330073112865,12.7172704395154,14.3191181382919,15.3800429018169,16.0326291256297,18.1069810481787,18.0149590981041,17.4325637002167,17.3390220055109,13.3033825186162,11.020010492393,13.6653155761436,11.3714962495065,13.1548446917014,13.3335122226098,15.3605426143431,16.1301045218954,17.1344502492043,16.9397590361446,17.0322904887549,16.4766307139189,13.2043311212015,9.95864767522862,12.4712760469588,11.5208568551463,12.9286659928538,13.024551628069,12.9525423300161,14.9751806163071,15.2672694839146,16.3103534096565,15.1439037153323,13.6470075695692,13.2543502406516,9.70703906145847,12.8767413528259,11.5585030791094,12.3630000795355,12.0691808191808,13.3436578171091,14.5395661993438,15.2821237508832,16.6234210601352,15.4566779721795,15.8385672532803,13.0565756739833,8.90712150920409,12.1152216887885,10.6103231352323,11.2834612990247,11.7236947791165,12.8515729634811,14.337248564255,15.9658466239274,17.4296303716318,17.1600951991147,18.7313215528207,14.6946149856968,10.3499457669692,13.4827881418361,11.4553214924962,11.8046108684757,12.4154229661044,13.7374352726165,14.0781503028849,16.3867790173273,17.6069919794282
30,"Michigan",8,14.6325956261161,13.9173178488007,11.6056812946608,10.9398749786095,12.4503529314922,11.1927312890084,13.0410417345941,12.772405374975,12.3374889605455,14.0718005952381,14.1953405381293,13.4094008181599,13.3297237638092,12.700641213696,10.5173485351793,9.56642598054171,10.6859537204868,10.3225883791462,10.96558750283,10.5743773838905,11.6510281930986,12.4393769070178,12.4708799076706,13.3264604087987,11.6593293113756,10.9899582433083,9.97353209974719,8.29634165008419,10.9670892905314,9.46366997632005,9.99671333727733,10.2735181823872,11.62733385751,12.7616710935038,14.6718633575973,15.7347363269301,14.6302174068682,15.4029371985302,12.7054979546682,10.0874410393623,12.2544462105989,10.4487451146584,11.4338384065465,12.5823040989174,13.9638533506863,15.5852850665978,18.2723628855051,18.2752506457686,16.3893229024398,16.2318873087793,13.035,10.239743835354,12.2654690618762,9.78688667968864,11.9757669431296,12.2129527172359,14.5759505794464,16.6758229180973,17.9603819847722,17.4802035316275,17.07309202388,16.1475566123442,12.8463570686266,10.0517705529095,11.7230411285691,10.9180175730088,12.1013133208255,11.8178730963141,12.6877327886579,15.2410291516915,16.05897971866,17.4026958625534,15.4978517596788,14.0191553769044,12.6493927349776,8.79435957696827,11.2702218919923,10.095778283463,10.425106000662,10.6394362321721,12.8292054241847,14.4250336971747,15.8093767060359,17.3858694236829,16.1217169010019,15.6844786628123,12.5182567726737,8.17019148328094,10.743182211289,9.22850700911675,10.1295892499424,10.2845608507286,12.601088075283,14.3462291214242,16.3804042121787,18.4080363061547,17.4700886657408,17.9834986203317,14.1105591375119,9.67123615888826,12.8536131203896,10.2766431489046,11.0783321612953,12.2753255001588,14.4044361020762,16.1786028863744,18.5282831710564,19.6922558398797
16,"Georgia",9,13.767957057357,13.5383359978684,11.8114912846998,11.1178242443347,13.3591031405857,12.7321867734327,14.3264816913581,14.0573506232985,13.4833092754492,14.3757111536647,14.0759890617563,13.4542526993749,12.8177555607223,12.2963256151461,11.2290372809765,9.79513872307913,11.6831334838312,10.3540691529518,11.0113831337749,10.0583580898542,11.1860825173655,10.1733883426328,11.0415435662015,10.4236324540962,9.92497401019552,10.0257234726688,8.68422435998528,7.05935442020504,10.4103148596666,8.7109553123575,9.7453444758834,9.61032721387751,10.8386544250072,10.3719661781004,11.577183275622,12.084698887657,11.7523385076356,12.3312830500327,10.3064739605181,8.47662141779789,11.1651696606786,10.1048258942262,10.9615602533271,11.8009147425601,12.7678654616603,13.3553788293376,14.4710646577078,14.4107870218643,14.1538314359514,13.8891522852266,11.0855107480011,9.5298800634805,12.2441346042228,10.222390041926,10.9310719340011,11.4980680178771,12.2908198947891,13.0655195495531,14.0204759539048,13.1272770008227,13.0155848394598,13.1491390010117,10.3871703683822,8.88209166871755,11.4402439171357,10.3216155572177,11.4496849467214,11.6115545419992,11.6027416092225,13.0154602484649,13.2501497108862,13.8137780424856,13.1924573357762,12.2947268079206,10.8007914667152,8.56970428485214,11.2050713934023,10.2200823657954,11.3316352971012,10.9342414695834,12.3659927087052,13.432480923456,14.1193644001694,14.4502724333612,12.3142250530786,13.0852994555354,11.0106193790966,7.82976625724027,10.5587904223238,9.79947689625109,10.5670894157223,10.9050200329955,12.3416009667952,13.1197346895623,13.8936227464347,15.3402524155148,14.3875574921327,15.3516584027343,13.3324743928364,9.77077802026717,13.6600385210102,11.0366743966332,11.7998573966975,13.4000881813752,14.8756509198199,14.8467932569057,15.7489097337631,17.0163389838495
36,"North Carolina",10,12.7732433465765,12.0699615696978,9.50465352212077,8.32045267601305,11.3364865956435,10.7869621625464,12.9916459325413,12.6083460712676,12.847337733966,13.5206177098735,13.3828837304778,12.1194440574056,11.9266137513821,11.1248865770064,9.38372399262576,7.38228288335613,9.60184998994571,9.39302157666232,10.4637573260153,10.2594380882404,11.3739580863443,12.0340257457853,11.5666490628272,11.8508354792023,11.0197211117275,10.7352339380712,8.90841655919783,6.78607896528251,10.2714486482898,9.24739482825164,10.3106812377005,10.6297472169754,11.9518333909095,11.642774307349,12.2703232125367,13.1540533921136,12.2963280381174,12.4907195676061,10.0463979962635,7.91597153654966,10.8500039714509,9.99837820304898,11.3937305032613,12.4061810154525,13.6041802235798,13.7575388483979,15.0352601099999,14.0418594144396,13.6115913893692,13.1502508581991,10.2587144156737,8.22345552452661,10.8948997764842,9.02112251056126,11.1567396723647,10.5077272143499,12.6144314107696,12.7299716611938,13.6319234699033,13.4455119094992,13.0242367665871,12.0747282130669,9.88749239813501,7.92066288249494,9.54212406456155,9.46686723948905,10.5104060457026,11.0280855449626,11.076074524601,11.8797774426707,12.2187036433073,13.0693576259254,11.7343591910252,10.5525309857523,9.93306723979122,7.4041788836939,9.57463970746397,9.14436814271055,10.2585831194615,10.3787274178336,11.6120314065376,12.0463372929147,12.4067047254413,13.1556359224968,11.7082375140044,12.8666932747955,10.4840712707688,7.25582725582726,9.82448410075641,9.4172729439141,9.94943523433373,10.5183853014801,11.990302974597,12.3021025535889,12.9023746701847,14.2163685915806,11.6195716647526,13.8553528582854,11.8455541823417,7.79945120496302,12.1975132581666,9.51324602192739,10.4039639038291,11.3167531843011,12.7400974175168,13.0296149004012,13.9273840874155,15.4313641082778
