SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
31,394775,"Las Vegas, NV",Msa,0.9724473257698542,0.9619238476953907,0.9588745993890897,0.959731543624161,0.968421052631579,0.9636978092447752,0.9613869188337274,0.9595959595959596,0.9554140127388535,0.9528346831824679,0.9458896396396397,0.9342832519667601,0.9322033898305084,0.928,0.9393291339399124,0.9403153153153153,0.9422360511611281,0.9474814519428607,0.9516728624535316,0.95,0.9424539960223214,0.9454545454545454,0.9463063063063063,0.9436530970199597,0.9464334882793457,0.9468255393490344,0.9568016420974063,0.9682614261221673,0.9775812535122805,0.9866911427260211,0.9947058805210659,1,0.9957234666769572,0.9932890435199904,0.9901685393258427,1,0.9992916107208751,1,1,1,1,1,1,1,0.9947089947089947,0.9846505637792132,0.9762790697674418,0.9688105506594162,0.9666666666666667,0.9643580470162749,0.9669889963321107,0.9716580608146873,0.9748743718592965,0.9754989739767843,0.9729211261137817,0.972517365934982,0.9663865546218487,0.9635701275045537,0.9629460201280878,0.9590909090909091,0.9586131770715949,0.9616204690831557,0.967741935483871,0.96875,0.9697731079640628,0.9722222222222222,0.9731925087108013,0.9714285714285714,0.971175233705333,0.9682539682539683,0.9646472680172247,0.9629629629629629,0.9645144535204937,0.9657142857142857,0.969573483220367,0.9747899159663865,0.973256530446073,0.9755216497137458,0.9754877438719359,0.9748201438848921,0.9727272727272728,0.970891438658429,0.9705882352941176,0.9720930232558139,0.9709708740995938,0.973288740245262,0.9789395280070787,0.9830508474576272,0.9839357429718876,0.9866220735785953,0.9884615384615385,0.9885714285714285,0.9854545454545455,0.9842312474098632,0.9821428571428571,0.9826836581709145,0.9823529411764705,0.9855882435733669,0.9905546277101106,0.9918905032984648,0.9926894959599846,0.994440581053933,0.9923877458255452,0.9888320148906468,0.9836612204068023,0.9803844644958808,0.9733333333333334,0.9692322603596177,0.969281400581135,0.969389733452473,0.9723076923076923,0.975,0.9731895133008169,0.9741935483870968
32,394492,"Columbus, OH",Msa,0.9096422073984233,0.917796397680064,0.9330690518548703,0.9325626204238922,0.9354677338669335,0.9396390370897284,0.9326660600545951,0.9216100149653208,0.9123013537374927,0.906286398511464,0.9044496567652964,0.9094216078574027,0.902469917669411,0.9042611783580727,0.9079228566878155,0.9285714285714286,0.9283035300397533,0.9350307037649369,0.935235524930963,0.9260304912478825,0.9183340138832177,0.9138755980861244,0.9108528582478728,0.9109393408377637,0.9143054595715273,0.8987043580683156,0.9166666666666666,0.9364759417342132,0.9417304296645085,0.9539936560224973,0.95,0.9437908496732026,0.9425824175824176,0.9414381022979985,0.9414758269720102,0.9393996327250468,0.9387689852490285,0.925,0.9401915453024421,0.9524692011719439,0.9629492404594294,0.9656652360515021,0.9679572763684913,0.9649749821300929,0.963302752293578,0.963302752293578,0.9582275203057329,0.9594613227044582,0.9512740353195428,0.9539679327726669,0.9578544061302682,0.9663958296188754,0.9717062017719348,0.9774474364596821,0.9744034569389461,0.970647098065377,0.9675332256126964,0.9641068447412354,0.9581989247311828,0.9540968154417118,0.9516129032258065,0.9600462695199536,0.967388325568649,0.9748589020010262,0.982078853046595,0.9818316548216511,0.984375,0.978865406006674,0.9764982049157691,0.970336132480374,0.9677211103938025,0.9635593220338983,0.9664292980671414,0.964,0.9693789737364388,0.9776751347190146,0.9818181818181818,0.9888888888888889,0.9913597089586176,0.9863432384185866,0.9811392646218328,0.9781400518710633,0.973677281671794,0.9721229449606862,0.9710144927536232,0.9637980311209908,0.9789473684210527,0.9882825103650911,0.9979163302267055,1,1,0.9948542024013722,0.9894507093488542,0.9791490210462674,0.9760858955588092,0.9750012187530468,0.9721448467966574,0.9749937468734367,0.9920265741128884,1,1,1,1,0.9943846206400009,0.9836612204068023,0.9770733959070627,0.9729211261137817,0.9657701711491442,0.9648486988075102,0.967741935483871,0.9775230388851427,0.9913941401935945,1,1
33,394705,"Indianapolis, IN",Msa,0.979262696959069,0.9621552277100706,0.9949892780557541,0.9834633333333334,0.9916113975415403,0.9940838023764853,0.9875970142956204,0.9782558970693352,0.9610274579273693,0.9705882352941176,0.9527042025583212,0.9464355235160671,0.9432611254837098,0.9443731606827546,0.946438545862007,0.9574609687689508,0.9635721034480256,0.9607022397891962,0.9622005248769819,0.9660177975528365,0.9650931677018634,0.9608347826086957,0.9552412392077196,0.9577545832536318,0.9425448208269818,0.9549208869781692,0.9540783410138249,0.9791084945332212,0.9703951611260047,0.981716894977169,0.9805371248025276,0.9699248120300752,0.9688732394366197,0.9637960146000562,0.968,0.9615028957398344,0.9506790564689064,0.9457582755966127,0.9604672897196261,0.9718421478858372,0.973442319265779,0.9762343212346944,0.9762502381708479,0.9735220811478248,0.9615476190476191,0.9626971977523352,0.9536611984066674,0.9585141756347627,0.943609022556391,0.9440576565172509,0.9474074074074074,0.96,0.9680851063829787,0.967741935483871,0.9636656745725225,0.9634623749456286,0.9727626459143969,0.9589700819058617,0.9634550785716538,0.9620253164556962,0.9586138782795868,0.9503822211903985,0.959375,0.9726748755567199,0.980773002987597,0.978236704235699,0.9770453207769276,0.9738061360604713,0.9690627843494085,0.9655172413793104,0.963855421686747,0.9635021936020277,0.9583418181818182,0.9539320614239181,0.9640143158307595,0.97365027618619,0.9811320754716981,0.9883305548940224,0.9876447876447877,0.9815680207102873,0.9774729726601383,0.9685489635453896,0.9702457956015524,0.9583942401395087,0.9604802401200601,0.9633349388915649,0.9756836659275683,0.9843511450381679,0.9894736842105263,0.9919970359392367,0.9893898457728245,0.9849056603773585,0.9834238353815375,0.9764567392583873,0.979091792132103,0.9752438109527382,0.9696969696969697,0.9764229578471064,0.9818085347245605,0.9982122744867865,1,1,0.9957850368809273,0.9870967741935484,0.9832583582477821,0.9825935596170583,0.9745122076261665,0.9689099526066351,0.96591,0.9688542825361512,0.979064148398924,0.9885070800206991,1,1
34,395059,"San Jose, CA",Msa,0.98,0.9797220323536113,0.9806451612903225,0.9847198641765704,0.9910179295722714,0.9809068124857598,0.9770114942528736,0.9707197461416415,0.9711684370257967,0.9610321221695629,0.9566517189835575,0.9523809523809523,0.9512340129346597,0.961038961038961,0.9635036496350365,0.9714135854032848,0.9735202492211839,0.9736335642802155,0.9724372036600117,0.9721281453049346,0.9679572763684913,0.9670619235836627,0.965051077059738,0.9649436314159237,0.9645061728395061,0.9750692520775623,0.9829059829059829,1,1.0006543102555439,1.0074133619149697,1.0082638888888888,1.0080645161290323,1.0083449235048678,1.010016694490818,1.0111159231549227,1.0162962962962963,1.0105263157894737,1.030718381051936,1.04664111462164,1.0549109182275012,1.0517984615384615,1.0470419123997272,1.0381411472109896,1.0250628140703517,1.0116321911679562,1.0027617885868945,1.001669449081803,1,1.0021670770145077,1.0188391199369695,1.032719836400818,1.0383653044203502,1.04,1.0267008911705224,1.0209003215434083,1.0119402985074626,1.011764705882353,1.0023557126030624,1.0006671114076051,1,1,1.0204954129587822,1.0477657935285054,1.053740779768177,1.0608486789431546,1.050663523659857,1.04263841149902,1.0357052418333756,1.0240963855421688,1.0131108462455305,1.0062215771649734,1.0070671378091873,1.0065972728176003,1.0290165524365582,1.0416184971098266,1.039787798408488,1.036355041279399,1.020875420875421,1.0096930533117932,1.0038221540154333,1,1.0002393302258366,1,0.9952380952380953,1,1.0133274136260897,1.0307929358776815,1.0456630525437864,1.040673522201035,1.0365296803652968,1.037617924528302,1.0434782608695652,1.044835868694956,1.0556962025316456,1.0618932038834952,1.0758620689655172,1.0804321728691477,1.110125376746479,1.1162790697674418,1.1237060081298098,1.100099560319721,1.067853170189099,1.0387278789433187,1.020457435106216,1.000763986527223,1,0.975609756097561,0.9724786815884665,0.967032967032967,0.993268609961979,1,1.0000031018618356,1.0007147962830594,1
35,394355,"Austin, TX",Msa,0.99004,0.9898701298701299,0.9930952255757703,0.9978657436516765,0.996276,0.9807738492328218,0.9735485454025983,0.96,0.9765014081905905,0.966027468236262,0.955909596146721,0.97152,0.9644166730793895,0.9673525553513609,0.9886102003642987,0.9842931937172775,0.98413,0.9784148679056588,0.9773837535014006,0.9706652094514012,0.9863360182648402,0.9632851584213452,0.9758325358851675,0.9821862068965517,0.964750590023601,0.9733555555555555,0.9924316497343737,0.9920443797744635,0.9999368029739777,1,1,0.9874821937060415,0.9870212014134275,0.9865238192347503,0.9958387096774194,0.9831429537005745,0.9861575630252101,0.9823433962264151,0.9971827586206896,0.9887954110898661,0.9922592200278859,0.9858110537387645,0.9817289772727273,0.9855406326697573,0.9857681573172551,0.9752662616154396,0.9715477270665094,0.9773359305240885,0.9779580813280144,0.98429643406946,0.9753827160493828,0.9873461687900043,0.9832291666666666,0.9826530730237437,0.9699172413793103,0.9786122448979592,0.9682478498512981,0.9591753419065115,0.9608336284346515,0.9721847715924834,0.9731564323423173,0.9777000777000777,0.9796701298701299,0.9763420033257584,1,1.0073524401136182,0.9779858564693558,0.9814471243042672,0.9753658536585366,0.9675675675675676,0.9616563706563707,0.96214859437751,0.9638282291716112,0.9762988196089466,0.9714752860353177,0.983828125,0.9794909660794744,0.9819639278557114,0.975,0.9672401776966995,0.9686584394578324,0.9608289007684597,0.961041925432002,0.952625928594721,0.9562943308978409,0.9716887298944714,0.9636467532467532,0.9694124941206653,0.9746088740702744,0.9719298245614035,0.9603759168549362,0.9588381636317005,0.9530090497737556,0.9551020408163265,0.9503288135593221,0.9508623103053399,0.9510483870967742,0.9643658490566038,0.9723926380368099,0.975,0.9792447254777706,0.9733979919678715,0.9670632047236078,0.9565217391304348,0.9538216560509554,0.9497899159663865,0.9628811692811693,0.9511599297012302,0.9488420075243866,0.9682741116751269,0.967741935483871,0.9765792849564602,0.9748793139563374,0.9759902376417491
36,395194,"Virginia Beach, VA",Msa,0.9299740644683216,0.9273537877236762,0.9323583180987203,0.9330143540669856,0.9404777139282109,0.9407464409388226,0.9329013377926422,0.9262689885142645,0.9302976998238615,0.9085992428339643,0.9142857142857143,0.9153272145351234,0.8984745413316841,0.8970948455829599,0.9031778791759396,0.916972324108036,0.922818986155928,0.9232876712328767,0.9285510145755931,0.9278350515463918,0.9223300970873787,0.9210526315789473,0.9251851851851852,0.9147977146984099,0.9150557597760511,0.9090909090909091,0.9285544136663717,0.9351892127011744,0.9431818181818182,0.9465178914967295,0.9454444219477627,0.9420289855072463,0.944049797726835,0.9442896935933147,0.9383080564129773,0.9396786905122765,0.9473684210526315,0.9459459459459459,0.9489523661068029,0.952942577858793,0.96,0.9655189060699496,0.9648569165109087,0.9637681159420289,0.9586206896551724,0.9566787003610109,0.9494584837545126,0.9470286457280677,0.9395973154362416,0.9399599003908645,0.9523809523809523,0.9587020648967551,0.9651027530050407,0.9668815292287175,0.9605263157894737,0.961038961038961,0.956,0.9527777777777777,0.9482048084251369,0.9465478841870824,0.9444444444444444,0.9487179487179487,0.9543457253296954,0.9642857142857143,0.9677770138489385,0.9702265372168285,0.9697933227344993,0.962278675904542,0.9622641509433962,0.9583159649854106,0.9481917211328976,0.9505686444250641,0.9478672985781991,0.9551400301861479,0.9589277360639238,0.9679750483975048,0.9727272727272728,0.9732251477233229,0.972972972972973,0.97,0.9673292399014309,0.965625,0.958904109589041,0.957684168467162,0.9585996110030564,0.9629492404594294,0.9646302250803859,0.9736842105263158,0.974195418962018,0.9763052153570937,0.9765886287625418,0.9724770642201835,0.96875,0.9686274509803922,0.9614406779661017,0.9658502932045533,0.964064385985218,0.9657142857142857,0.970873786407767,0.975609756097561,0.9808219178082191,0.9811320754716981,0.9821428571428571,0.9776961394377246,0.9722222222222222,0.9701936744847193,0.967741935483871,0.9633265406940843,0.96,0.9688194444444445,0.9729583558680368,0.9777474609671062,0.9809362612563104,0.9856759976176296
37,394902,"Nashville, TN",Msa,0.9188765943525904,0.9147117657755955,0.9197516670498965,0.9278887027147491,0.9320482336956522,0.9350548741123306,0.9232047289598808,0.9220872051465332,0.9134406263592867,0.9092217135382603,0.9059776999443195,0.9077986445452025,0.8923401889938855,0.9024984027960465,0.9037879293097699,0.9203303118432504,0.9213349225268176,0.9296767283127656,0.9231183313451077,0.924865831842576,0.9234725894250383,0.917967213114754,0.9139784946236559,0.9259259259259259,0.9101251422070534,0.9131403118040089,0.92727651594082106,0.9398496240601504,0.9474449899981815,0.950435617975724,0.9457446808510638,0.948936170212766,0.9417304296645085,0.9444444444444444,0.9433582310857397,0.9430979978925185,0.9439252336448598,0.9365729234793982,0.9538461538461539,0.9605488850771869,0.96730063032676,0.967991995997999,0.9686221009549796,0.9692916824867421,0.9620253164556962,0.9619969982725909,0.961340206185567,0.9586776859504132,0.9534229446702095,0.9559510869565218,0.963718820861678,0.9686484977102647,0.9736842105263158,0.9727626459143969,0.9715762273901809,0.9702850212249848,0.9666666666666667,0.9670442970780271,0.9663865546218487,0.9623777276147479,0.9603841536614646,0.9659863945578231,0.9727341148148105,0.9727222734652934,0.9805825242718447,0.9833287011302575,0.9868875086266391,0.9823143001515917,0.9799839995076771,0.9795116661419526,0.9791579824927052,0.974390243902439,0.9739336492890995,0.9781021897810219,0.9816901408450704,0.9904752832739117,0.9994412698412698,1,0.9961356202037288,0.9949972206781545,0.9877153537934624,0.9862068965517241,0.987012987012987,0.9828974849127058,0.9836204295794274,0.9839095455533812,0.9916666666666667,0.9910232235813632,0.9939024390243902,0.997536552205671,0.9949937421777222,0.9878419452887538,0.9848874791318865,0.9857489387507581,0.9811465948441709,0.9771958397622722,0.9791579824927052,0.9795748228428511,0.9829508196721312,0.9871018689128718,0.9918319719953326,0.9891304347826086,0.9864611135537487,0.9818451278251205,0.9761990099046733,0.9747901120153429,0.9692783996189569,0.9669753241247574,0.9652341782776566,0.9696632996632997,0.9768164511510475,0.9799918334013883,0.9833333333333333,0.9832174944905916
38,395005,"Providence, RI",Msa,0.8959451030255412,0.8922863303544513,0.9063352531070021,0.906816760475297,0.9138755980861244,0.9147117657755955,0.911448715978017,0.9099058494619234,0.8939974457215837,0.8981769675411294,0.8934953538241601,0.8844221105527639,0.8874170211814842,0.8877218385108557,0.8893829905503057,0.899947061937533,0.9092644943708773,0.9115162294353045,0.9149549384692804,0.9107806691449815,0.8961033764068362,0.893781947724362,0.8915547265746373,0.8870996358052768,0.8858840990075986,0.8839264945336125,0.895298432810937,0.8918008918008918,0.9159271185109558,0.9266537966537967,0.9317866962927146,0.9239855210516289,0.9181871689228959,0.9220872051465332,0.9166388796265422,0.9080415544440169,0.9113652609006433,0.9191217483900411,0.9187180778644337,0.9317780591319234,0.9310344827586207,0.9442890944289094,0.9513249748715054,0.9449169058152211,0.933902334228797,0.9338027123911137,0.9336445481827276,0.9307875894988067,0.9208419543573523,0.9217877094972067,0.9322419281491587,0.9392259186779734,0.9499358151476252,0.9578544061302682,0.9548610082344388,0.9449694274596998,0.9308394954327969,0.9318323952470294,0.931438127090301,0.9254179328470205,0.9266266160261712,0.9180521016723924,0.9272787919218872,0.9468427678910571,0.9536945146701243,0.9640350667081846,0.961686413294353,0.9558590028580501,0.9498381877022654,0.9488425264361247,0.9473333099259156,0.943216497661729,0.9326845093268451,0.9404960655974591,0.9489612721210566,0.955501897205933,0.9625122973495084,0.9720670391061452,0.970513586145118,0.9665311804899905,0.9664860244982547,0.961038961038961,0.9585364819185841,0.9559804357492219,0.9532374841208654,0.9523809523809523,0.9572532969531605,0.9646302250803859,0.9735849056603774,0.98068669527897,0.9784969827362502,0.9761904761904762,0.9736607837128063,0.9655172413793104,0.9653841033151378,0.9606994700228247,0.9607684665966865,0.9569377990430622,0.9674185463659147,0.9744349759170063,0.9819639278557114,0.9883953581432573,0.9822784810126582,0.9783343399225812,0.974910394265233,0.967741935483871,0.962600001412888,0.9534883720930233,0.9498543813970073,0.9482669410379323,0.9569377990430622,0.9666460651009476,0.9786428764530954,0.9824937477670597
39,394862,"Milwaukee, WI",Msa,0.9020618556701031,0.897931348033644,0.9107981220657277,0.9217877094972067,0.9160545645330536,0.9224137931034483,0.9204351196545564,0.9107142857142857,0.9079754601226994,0.8890811226451365,0.8930232558139535,0.9006380286080161,0.8852941734614485,0.8860471005317802,0.8867999071355183,0.9009605703278079,0.8963038119288119,0.9157403613529209,0.9132859253212906,0.9065332916536417,0.9002926001608446,0.904859351653349,0.8848895702264341,0.889218228973694,0.8790744904636641,0.9045786841092728,0.8888267809452829,0.9049906581641698,0.9144417452704215,0.9372192468619247,0.9311114160567695,0.928369860001466,0.9201513271732847,0.916208080293377,0.9116279069767442,0.9230769230769231,0.909682881284465,0.9051724137931034,0.9198452949198772,0.9297773857981491,0.9524338741942654,0.9561251461821898,0.9525623928367308,0.9502319018668695,0.9505941213258287,0.9411764705882353,0.9400679091431863,0.9288907947398513,0.9225692388541318,0.9047619047619048,0.9244567092100724,0.9402697495183044,0.9486510008703221,0.9599636032757052,0.9597523219814241,0.9557661927330173,0.9459459459459459,0.9447165850244926,0.9360877985797289,0.9323969108601524,0.9326813977475372,0.9292929292929293,0.9364719400140946,0.9534050942898692,0.9589514652014652,0.9648486988075102,0.9615310636660896,0.9600802522212668,0.9519134422691536,0.9533558955953526,0.9427454587261439,0.9345445890193589,0.932,0.9313556398758193,0.9451445515196442,0.960213380751278,0.9711595055915244,0.9774221206058874,0.9728605008912168,0.9721079841082501,0.9694323144104804,0.9599811801410667,0.9615384615384616,0.9506337558372249,0.9469444377086416,0.9411764705882353,0.9641188244010077,0.9779889944972486,0.9812782440284055,0.9866666666666667,0.9859906153367971,0.9791400595998297,0.9760858955588092,0.9710743801652892,0.9601305783117609,0.9581098709957965,0.9501284130846175,0.957983193277311,0.9710869991725738,0.9798826346497589,0.9906363055969355,1,1,0.9913862133364033,0.9787003659576943,0.976,0.968742237721939,0.9654739946044294,0.9522272433828276,0.9597786763141094,0.9754877438719359,0.9842839074536992,0.9967525986579842,1
40,394714,"Jacksonville, FL",Msa,0.8758223339618689,0.8654635348702334,0.8638326892475563,0.8868222700980906,0.8753126116470168,0.8835210809901805,0.8999499499499499,0.8871989860583016,0.8931004281821721,0.883203535798539,0.8768810100565221,0.8635827550040811,0.867704280155642,0.875,0.869164211330329,0.8813198509845662,0.8818011257035647,0.8918334234721471,0.8979452658535567,0.9047044632086851,0.905511811023622,0.8989627228525121,0.912008496686754,0.9113034072471606,0.9209209209209209,0.9170227474198717,0.9165611814345991,0.9266387707873635,0.93480334945875,0.9386733416770964,0.9334370485609512,0.9417758369723436,0.944,0.9345386279231114,0.927536231884058,0.9365217391304348,0.9469058545647465,0.9501552795031056,0.9559804357492219,0.9523809523809523,0.9582278481012658,0.960073611287064,0.961977829440307,0.9564734299516908,0.9612778275266041,0.9522646949404762,0.9486433736528613,0.9463785514205683,0.9313921056521953,0.9337901064985166,0.9459459459459459,0.9476788920235958,0.9537421970525773,0.9514548367787269,0.9514686639895321,0.9539320614239181,0.9530778534036035,0.9472295514511874,0.9473684210526315,0.9493670886075949,0.9426013691416535,0.9503167722574192,0.9557109557109557,0.9573295454875342,0.9633197480548351,0.9654246533971328,0.9635460824005715,0.9595846278784925,0.9588235294117647,0.9565207939097542,0.9577777777777777,0.9551020408163265,0.9527153165735568,0.9511668954696999,0.9616542511380296,0.9668278046341057,0.9722249228470079,0.9704124579124579,0.973199254786649,0.9752405040552024,0.9709887507400828,0.9666666666666667,0.9642729500663739,0.9684037751333607,0.9651162790697675,0.9677486559139785,0.9739652754474928,0.9748743718592965,0.9754064193413923,0.9781243163848871,0.9760773904855954,0.975609756097561,0.9744902152312305,0.9752438109527382,0.975887381809299,0.9784780810587262,0.9741760076717159,0.975609756097561,0.9838853944255295,0.9818181818181818,0.9878714372346877,0.9863851069741595,0.9859484777517564,0.984375,0.9803483698079499,0.9737970462124821,0.9803528877169729,0.9748427672955975,0.9720930232558139,0.9786919449748852,0.9809109730848862,0.9798070007666226,0.9695121951219512,0.9713701431492843
41,394849,"Memphis, TN",Msa,0.8895116092874299,0.9090909090909091,0.9178052077751254,0.9254627313656828,0.9349397590361446,0.9411764705882353,0.9335324869305451,0.9253978494623656,0.9260418115236638,0.9207113332577823,0.9090909090909091,0.9121743810548978,0.9101123595505618,0.9226495726495727,0.9297297297297298,0.9266917293233082,0.9195349624154561,0.9250046250231251,0.921420829638388,0.9196385542168675,0.9214337279663247,0.9111198285101823,0.9175946547884187,0.914572864321608,0.9061889248902006,0.9036144578313253,0.9257512047363348,0.9333333333333333,0.9426069171462133,0.9447756021486744,0.9426077717061323,0.9401778855872246,0.9428571428571428,0.9347285830936911,0.9418181818181818,0.9301597743129456,0.9302325581395349,0.925962962962963,0.9395848776871757,0.9433962264150944,0.9523157029323103,0.9594117647058824,0.9532399067142109,0.9507640067911715,0.950950950950951,0.943952802359882,0.9441278511124587,0.9393939393939394,0.9252936069723472,0.9307462686567164,0.9421910014411163,0.9450537035607556,0.9556840077071291,0.9566485662748025,0.9565519731714467,0.9523809523809523,0.9495295401970212,0.9409844365109155,0.9403724236194115,0.9426239268197443,0.935017445315327,0.9309139784946237,0.9449694274596998,0.9486359056402052,0.9609375,0.9588400374181478,0.9586206896551724,0.9592592592592593,0.9493502109704641,0.954440505620598,0.9479256468268035,0.9407595763021568,0.9434251252263431,0.9477611940298507,0.9555005500550056,0.9623664083472623,0.9656837672919318,0.9693877551020408,0.9742855043714642,0.9728605008912168,0.9635238938476632,0.9613486345724362,0.9608726373432256,0.9633911368015414,0.959966611018364,0.9567115314659876,0.9674418604651163,0.9740182192278537,0.9766533430232558,0.9777171441564347,0.9785714285714285,0.9773603587861843,0.9699801777825319,0.9679650203007184,0.9700210083021341,0.9704366282595512,0.9647058823529412,0.9645552115804703,0.9758956796628029,0.9845572786393196,0.9940857672940158,0.9907692307692307,0.9913333333333333,0.9823008849557522,0.978538762796077,0.9758419452887538,0.9687625100080064,0.9678281869932723,0.9682104496108722,0.969353726372719,0.9765572192592373,0.9878528045730618,0.9900057142857143,0.9947930939983557
42,394935,"Oklahoma City, OK",Msa,0.9467068999429122,0.9532019704433496,0.9622641509433962,0.96,0.9646017699115044,0.9593878752207181,0.9499136442141624,0.9491525423728814,0.95,0.9479553903345725,0.9411764705882353,0.9409760884479985,0.9386733416770964,0.9417304296645085,0.9378531073446328,0.9488636363636364,0.9539590300239387,0.9504752376188094,0.9531332280147446,0.9505280711506392,0.9483991321784293,0.9478672985781991,0.940379403794038,0.9434204782461075,0.9386733416770964,0.9469026548672567,0.9491525423728814,0.9557438794726931,0.9632606549319972,0.9629277690558095,0.956989247311828,0.9563206390047876,0.9575187969924812,0.9567896438841307,0.958904109589041,0.9552270980511892,0.9558186233305315,0.9563825560215191,0.9583333333333334,0.9642465824898258,0.9681159420289855,0.9719839908519153,0.9705882352941176,0.969811320754717,0.9654561558901683,0.9625397755890325,0.9562831575583253,0.9610802223987291,0.953147519713149,0.9605076923076923,0.966304347826087,0.9693877551020408,0.9750870865348649,0.9733333333333334,0.9738260200153964,0.9710711638250555,0.9713993572889279,0.9658918396719307,0.9623529411764706,0.9660377358490566,0.9587840507919018,0.9615384615384616,0.9724310776942355,0.9752438109527382,0.978687389788888,0.9807383131338114,0.9780675809477566,0.975609756097561,0.9702488935912158,0.9745085828775654,0.973592958122166,0.9655505362253871,0.9608476994959376,0.96,0.9705521029050441,0.970970970970971,0.9722814498933902,0.9765258215962441,0.9747102212855637,0.9722222222222222,0.9673115410273516,0.9633436807095344,0.96,0.9615384615384616,0.9603841536614646,0.9610983981693364,0.964,0.9673115410273516,0.9704181786216597,0.9721491731495722,0.9702171374781641,0.966183574879227,0.9654999913749979,0.9642829591915452,0.9615384615384616,0.9595505617977528,0.9545875810936052,0.9590562096087201,0.9663686675180928,0.9675675675675676,0.9734513274336283,0.9754716981132076,0.9760266747499242,0.9727626459143969,0.967741935483871,0.967741935483871,0.9642857142857143,0.9630696927411073,0.9574468085106383,0.9686221009549796,0.9695290858725761,0.9769923307769256,0.9823529411764705,0.9857142857142858
43,394807,"Louisville-Jefferson County, KY",Msa,0.9378342828030197,0.9227702702702703,0.9438212094653813,0.9498283752860412,0.9490805204782253,0.9375643818382097,0.9335407868415203,0.9321533923303835,0.9335164835164835,0.9226063147086507,0.9275538041830858,0.9224615384615384,0.9309542280837859,0.9232480533926585,0.9291665188120213,0.9321290322580645,0.9336445481827276,0.9399759903961584,0.9361374711464479,0.9317493594223154,0.9228287841191067,0.9107468123861566,0.9131944444444444,0.9217877094972067,0.9166666666666666,0.9134407991826541,0.9186355474118186,0.9417652411282984,0.9436116934544607,0.9493403693931398,0.9446808510638298,0.9498680738786279,0.9454838654032245,0.9462319187213377,0.9381377551020409,0.9424316514781063,0.9329313003705761,0.9333846351160703,0.9422850412249706,0.9505941213258287,0.9518434913468774,0.9600462695199536,0.96,0.9529481834425253,0.9490391869048612,0.9433734939759036,0.9428162973552537,0.9454163483575249,0.9336086295671269,0.9394982351405645,0.9401880376075215,0.9552238805970149,0.9562289562289562,0.9661998732606814,0.9585996110030564,0.957031701738895,0.9565701020457513,0.95,0.9553013459920683,0.9375,0.9358367457422265,0.9472981987991995,0.9569377990430622,0.9619377162629758,0.9684910406749487,0.9745958429561201,0.9699624060150376,0.9633297382096284,0.9604245580120345,0.9628453458244217,0.9523669467787115,0.9567765567765568,0.9578270192994996,0.9530100018871486,0.9642857142857143,0.9705840707964601,0.9818260285649701,0.9766073871409029,0.9785768849027346,0.9782608695652174,0.9743260167424692,0.970474976300219,0.9724137931034482,0.9646677889910185,0.966,0.96,0.9721755839116484,0.9840713937175799,0.9863429438543247,0.986,0.9814814814814815,0.9782608695652174,0.9759765968650116,0.9711987607157289,0.9727492238703,0.9696923769369965,0.9636650868878357,0.9696503317126635,0.9800593249992047,0.9824561403508771,0.9855287250779945,0.9886020004652245,0.9821396672280917,0.980653769179453,0.982555156490508,0.975,0.9725570776255708,0.96875,0.9599418714854363,0.96541786743515845,0.975,0.9809523809523809,0.9839354838709677,0.9888320148906468
