year,month,bsi,RegionName,StateName,MSA
2010,11,2.58,Northeast Dallas,TX,Dallas-Fort Worth-Arlington
2010,11,5.81,Far North,TX,Dallas-Fort Worth-Arlington
2010,11,4.52,Southeast Dallas,TX,Dallas-Fort Worth-Arlington
2010,11,7.5,East Side,TX,El Paso
2010,11,8.57,South Side,TX,Corpus Christi
2010,11,0.48,Alief,TX,Houston-The Woodlands-Sugar Land
2010,11,3.55,Southwest Dallas,TX,Dallas-Fort Worth-Arlington
2010,11,10,Central City,TX,Corpus Christi
2010,11,5.48,East,TX,Dallas-Fort Worth-Arlington
2010,11,4.19,Southeast,TX,Dallas-Fort Worth-Arlington
2010,11,8.75,Northwest,TX,El Paso
2010,11,1.94,Preston Hollow,TX,Dallas-Fort Worth-Arlington
2010,11,8.57,Sharpstown,TX,Houston-The Woodlands-Sugar Land
2010,11,3.23,West,TX,Dallas-Fort Worth-Arlington
2010,11,3.57,Eldridge - West Oaks,TX,Houston-The Woodlands-Sugar Land
2010,11,5.95,Clear Lake,TX,Houston-The Woodlands-Sugar Land
2010,11,1.67,Central Southwest,TX,Houston-The Woodlands-Sugar Land
2010,11,3.75,Northeast,TX,El Paso
2010,11,3.33,South Belt - Ellington,TX,Houston-The Woodlands-Sugar Land
2010,11,2.38,Greater Fondren Southwest,TX,Houston-The Woodlands-Sugar Land
2010,11,9.68,Cedar Crest,TX,Dallas-Fort Worth-Arlington
2010,11,2.86,Kingwood,TX,Houston-The Woodlands-Sugar Land
2010,11,5.16,Lake Highlands,TX,Dallas-Fort Worth-Arlington
2010,11,4.05,Greater Uptown,TX,Houston-The Woodlands-Sugar Land
2010,11,7.14,Golfcrest - Bellfort - Reveille,TX,Houston-The Woodlands-Sugar Land
2010,11,1.61,Oak Lawn,TX,Dallas-Fort Worth-Arlington
2010,11,3.87,Southwest,TX,Dallas-Fort Worth-Arlington
2010,11,5.24,Woodlake - Briarmeadow,TX,Houston-The Woodlands-Sugar Land
2010,11,7.86,Memorial,TX,Houston-The Woodlands-Sugar Land
2010,11,6.19,Briarforest Area,TX,Houston-The Woodlands-Sugar Land
2010,11,2.62,Oak Forest - Garden Oaks,TX,Houston-The Woodlands-Sugar Land
2010,11,1.29,North,TX,Dallas-Fort Worth-Arlington
2010,11,7.14,Bay Area,TX,Corpus Christi
2010,11,1.43,Greater Heights,TX,Houston-The Woodlands-Sugar Land
2010,11,0.65,North Dallas,TX,Dallas-Fort Worth-Arlington
2010,11,5,Lower Valley,TX,El Paso
2010,11,0.95,Greater Inwood,TX,Houston-The Woodlands-Sugar Land
2010,11,7.74,Wolf Creek,TX,Dallas-Fort Worth-Arlington
2010,11,2.9,M Streets,TX,Dallas-Fort Worth-Arlington
2010,11,9.52,Fort Bend - Houston,TX,Houston-The Woodlands-Sugar Land
2010,11,9.76,Spring Branch West,TX,Houston-The Woodlands-Sugar Land
2010,11,0.97,Winnetka Heights,TX,Dallas-Fort Worth-Arlington
2010,11,6.9,Neartown - Montrose,TX,Houston-The Woodlands-Sugar Land
2010,11,1.19,Westchase,TX,Houston-The Woodlands-Sugar Land
2010,11,4.52,Washington Avenue Coalition - Memorial Park,TX,Houston-The Woodlands-Sugar Land
2010,11,6.25,Las Tierras,TX,El Paso
2010,11,10,South Dallas,TX,Dallas-Fort Worth-Arlington
2010,11,10,Spring Branch Central,TX,Houston-The Woodlands-Sugar Land
2010,11,8.81,Spring Branch East,TX,Houston-The Woodlands-Sugar Land
2010,11,7.1,Valley Ranch,TX,Dallas-Fort Worth-Arlington
2010,11,8.39,Cottonwood,TX,Dallas-Fort Worth-Arlington
2010,11,7.62,Braeswood Place,TX,Houston-The Woodlands-Sugar Land
2010,11,3.1,Meyerland Area,TX,Houston-The Woodlands-Sugar Land
2010,11,5,Greenway - Upper Kirby Area,TX,Houston-The Woodlands-Sugar Land
2010,11,8.33,Westbury,TX,Houston-The Woodlands-Sugar Land
2010,11,9.03,Summerfields,TX,Dallas-Fort Worth-Arlington
2010,11,0.32,Freeport-Hackberry,TX,Dallas-Fort Worth-Arlington
2010,11,1.25,Cielo Vista,TX,El Paso
2010,11,0.24,Macgregor,TX,Houston-The Woodlands-Sugar Land
2010,11,4.29,Alden Bridge,TX,Houston-The Woodlands-Sugar Land
2010,11,2.86,Flour Bluff,TX,Corpus Christi
2010,11,5.48,Astrodome Area,TX,Houston-The Woodlands-Sugar Land
2010,11,7.38,Sterling Ridge,TX,Houston-The Woodlands-Sugar Land
2010,11,6.45,Wedgwood,TX,Dallas-Fort Worth-Arlington
2010,11,4.76,University Place,TX,Houston-The Woodlands-Sugar Land
2010,11,0.71,Lake Houston,TX,Houston-The Woodlands-Sugar Land
2010,11,2.14,Grogan's Mill,TX,Houston-The Woodlands-Sugar Land
2010,11,10,West Oak Hill,TX,Austin-Round Rock
2010,11,4.29,Northwest,TX,Corpus Christi
2010,11,8.71,Bluffview,TX,Dallas-Fort Worth-Arlington
2010,11,3.81,Afton Oaks - River Oaks Area,TX,Houston-The Woodlands-Sugar Land
2010,11,6.77,Villages of Woodland Springs,TX,Dallas-Fort Worth-Arlington
2010,11,9.05,Willow Meadows - Willowbend Area,TX,Houston-The Woodlands-Sugar Land
2010,11,10,Album Park,TX,El Paso
2010,11,6.43,Lazy Brook - Timbergrove,TX,Houston-The Woodlands-Sugar Land
2010,11,6.67,Cochran's Crossing,TX,Houston-The Woodlands-Sugar Land
2010,11,8.1,Panther Creek,TX,Houston-The Woodlands-Sugar Land
2010,11,8.06,Las Colinas,TX,Dallas-Fort Worth-Arlington
2010,11,1.43,Calallen,TX,Corpus Christi
2010,11,2.26,Park Glen,TX,Dallas-Fort Worth-Arlington
2010,11,5.71,Downtown,TX,Houston-The Woodlands-Sugar Land
2010,11,7.42,Heritage,TX,Dallas-Fort Worth-Arlington
2010,11,2.5,North Hills,TX,El Paso
2010,11,2.5,Westwood Richland,TX,Abilene
2010,11,1.9,Midtown,TX,Houston-The Woodlands-Sugar Land
2010,11,9.29,Creekside Park,TX,Houston-The Woodlands-Sugar Land
2010,11,6.67,Sun City,TX,Austin-Round Rock
2010,11,7.5,Chimney Rock,TX,Abilene
2010,11,5,River Oaks-Brookhollow,TX,Abilene
2010,11,5.71,Mustang-Padre Island,TX,Corpus Christi
2010,11,10,North Lake Waco,TX,Waco
2010,11,9.35,Arlington Heights,TX,Dallas-Fort Worth-Arlington
2010,11,10,Far Southside,TX,Abilene
2010,11,3.33,Terravista,TX,Austin-Round Rock
2010,11,4.84,Sendera Ranch,TX,Dallas-Fort Worth-Arlington
2010,11,6.13,Lake Country,TX,Dallas-Fort Worth-Arlington
2010,12,2.9,Northeast Dallas,TX,Dallas-Fort Worth-Arlington
2010,12,6.13,Far North,TX,Dallas-Fort Worth-Arlington
2010,12,3.55,Southeast Dallas,TX,Dallas-Fort Worth-Arlington
2010,12,7.5,East Side,TX,El Paso
2010,12,8.57,South Side,TX,Corpus Christi
2010,12,0.48,Alief,TX,Houston-The Woodlands-Sugar Land
2010,12,4.84,Southwest Dallas,TX,Dallas-Fort Worth-Arlington
2010,12,10,Central City,TX,Corpus Christi
2010,12,5.48,East,TX,Dallas-Fort Worth-Arlington
2010,12,4.19,Southeast,TX,Dallas-Fort Worth-Arlington
2010,12,8.75,Northwest,TX,El Paso
2010,12,1.94,Preston Hollow,TX,Dallas-Fort Worth-Arlington
2010,12,8.33,Sharpstown,TX,Houston-The Woodlands-Sugar Land
2010,12,3.23,West,TX,Dallas-Fort Worth-Arlington
2010,12,2.62,Eldridge - West Oaks,TX,Houston-The Woodlands-Sugar Land
2010,12,4.52,Clear Lake,TX,Houston-The Woodlands-Sugar Land
2010,12,1.67,Central Southwest,TX,Houston-The Woodlands-Sugar Land
2010,12,5,Northeast,TX,El Paso
2010,12,4.05,South Belt - Ellington,TX,Houston-The Woodlands-Sugar Land
2010,12,1.43,Greater Fondren Southwest,TX,Houston-The Woodlands-Sugar Land
2010,12,9.68,Cedar Crest,TX,Dallas-Fort Worth-Arlington
2010,12,3.57,Kingwood,TX,Houston-The Woodlands-Sugar Land
2010,12,5.81,Lake Highlands,TX,Dallas-Fort Worth-Arlington
2010,12,3.1,Greater Uptown,TX,Houston-The Woodlands-Sugar Land
2010,12,7.38,Golfcrest - Bellfort - Reveille,TX,Houston-The Woodlands-Sugar Land
2010,12,1.61,Oak Lawn,TX,Dallas-Fort Worth-Arlington
2010,12,5.16,Southwest,TX,Dallas-Fort Worth-Arlington
2010,12,3.81,Woodlake - Briarmeadow,TX,Houston-The Woodlands-Sugar Land
2010,12,6.9,Memorial,TX,Houston-The Woodlands-Sugar Land
2010,12,5.71,Briarforest Area,TX,Houston-The Woodlands-Sugar Land
2010,12,2.14,Oak Forest - Garden Oaks,TX,Houston-The Woodlands-Sugar Land
2010,12,0.97,North,TX,Dallas-Fort Worth-Arlington
2010,12,7.14,Bay Area,TX,Corpus Christi
2010,12,2.86,Greater Heights,TX,Houston-The Woodlands-Sugar Land
2010,12,1.29,North Dallas,TX,Dallas-Fort Worth-Arlington
2010,12,3.75,Lower Valley,TX,El Paso
2010,12,0.95,Greater Inwood,TX,Houston-The Woodlands-Sugar Land
2010,12,8.06,Wolf Creek,TX,Dallas-Fort Worth-Arlington
2010,12,3.87,M Streets,TX,Dallas-Fort Worth-Arlington
2010,12,9.52,Fort Bend - Houston,TX,Houston-The Woodlands-Sugar Land
2010,12,9.76,Spring Branch West,TX,Houston-The Woodlands-Sugar Land
2010,12,0.65,Winnetka Heights,TX,Dallas-Fort Worth-Arlington
2010,12,7.14,Neartown - Montrose,TX,Houston-The Woodlands-Sugar Land
2010,12,1.9,Westchase,TX,Houston-The Woodlands-Sugar Land
2010,12,4.76,Washington Avenue Coalition - Memorial Park,TX,Houston-The Woodlands-Sugar Land
2010,12,6.25,Las Tierras,TX,El Paso
2010,12,10,South Dallas,TX,Dallas-Fort Worth-Arlington
2010,12,10,Spring Branch Central,TX,Houston-The Woodlands-Sugar Land
2010,12,8.81,Spring Branch East,TX,Houston-The Woodlands-Sugar Land
2010,12,7.1,Valley Ranch,TX,Dallas-Fort Worth-Arlington
2010,12,8.39,Cottonwood,TX,Dallas-Fort Worth-Arlington
2010,12,8.57,Braeswood Place,TX,Houston-The Woodlands-Sugar Land
2010,12,6.43,Meyerland Area,TX,Houston-The Woodlands-Sugar Land
2010,12,5.48,Greenway - Upper Kirby Area,TX,Houston-The Woodlands-Sugar Land
2010,12,7.86,Westbury,TX,Houston-The Woodlands-Sugar Land
2010,12,7.42,Summerfields,TX,Dallas-Fort Worth-Arlington
2010,12,0.32,Freeport-Hackberry,TX,Dallas-Fort Worth-Arlington
2010,12,1.25,Cielo Vista,TX,El Paso
2010,12,0.24,Macgregor,TX,Houston-The Woodlands-Sugar Land
2010,12,5,Alden Bridge,TX,Houston-The Woodlands-Sugar Land
2010,12,4.29,Flour Bluff,TX,Corpus Christi
2010,12,7.62,Astrodome Area,TX,Houston-The Woodlands-Sugar Land
2010,12,6.67,Sterling Ridge,TX,Houston-The Woodlands-Sugar Land
2010,12,2.58,Wedgwood,TX,Dallas-Fort Worth-Arlington
2010,12,5.24,University Place,TX,Houston-The Woodlands-Sugar Land
2010,12,0.71,Lake Houston,TX,Houston-The Woodlands-Sugar Land
2010,12,1.19,Grogan's Mill,TX,Houston-The Woodlands-Sugar Land
2010,12,10,West Oak Hill,TX,Austin-Round Rock
2010,12,5.71,Northwest,TX,Corpus Christi
2010,12,8.71,Bluffview,TX,Dallas-Fort Worth-Arlington
2010,12,3.33,Afton Oaks - River Oaks Area,TX,Houston-The Woodlands-Sugar Land
2010,12,9.03,Villages of Woodland Springs,TX,Dallas-Fort Worth-Arlington
2010,12,9.05,Willow Meadows - Willowbend Area,TX,Houston-The Woodlands-Sugar Land
2010,12,10,Album Park,TX,El Paso
2010,12,6.19,Lazy Brook - Timbergrove,TX,Houston-The Woodlands-Sugar Land
2010,12,4.29,Cochran's Crossing,TX,Houston-The Woodlands-Sugar Land
2010,12,8.1,Panther Creek,TX,Houston-The Woodlands-Sugar Land
2010,12,7.74,Las Colinas,TX,Dallas-Fort Worth-Arlington
2010,12,1.43,Calallen,TX,Corpus Christi
2010,12,2.26,Park Glen,TX,Dallas-Fort Worth-Arlington
2010,12,5.95,Downtown,TX,Houston-The Woodlands-Sugar Land
2010,12,6.45,Heritage,TX,Dallas-Fort Worth-Arlington
2010,12,2.5,North Hills,TX,El Paso
2010,12,2.5,Westwood Richland,TX,Abilene
2010,12,2.38,Midtown,TX,Houston-The Woodlands-Sugar Land
2010,12,9.29,Creekside Park,TX,Houston-The Woodlands-Sugar Land
2010,12,6.67,Sun City,TX,Austin-Round Rock
2010,12,7.5,Chimney Rock,TX,Abilene
2010,12,5,River Oaks-Brookhollow,TX,Abilene
2010,12,2.86,Mustang-Padre Island,TX,Corpus Christi
2010,12,10,North Lake Waco,TX,Waco
2010,12,9.35,Arlington Heights,TX,Dallas-Fort Worth-Arlington
2010,12,10,Far Southside,TX,Abilene
2010,12,3.33,Terravista,TX,Austin-Round Rock
2010,12,4.52,Sendera Ranch,TX,Dallas-Fort Worth-Arlington
2010,12,6.77,Lake Country,TX,Dallas-Fort Worth-Arlington
2011,1,2.9,Northeast Dallas,TX,Dallas-Fort Worth-Arlington
2011,1,6.13,Far North,TX,Dallas-Fort Worth-Arlington
2011,1,5.48,Southeast Dallas,TX,Dallas-Fort Worth-Arlington
2011,1,8.75,East Side,TX,El Paso
2011,1,5.71,South Side,TX,Corpus Christi
2011,1,0.71,Alief,TX,Houston-The Woodlands-Sugar Land
2011,1,6.77,Southwest Dallas,TX,Dallas-Fort Worth-Arlington
2011,1,10,Central City,TX,Corpus Christi
2011,1,3.87,East,TX,Dallas-Fort Worth-Arlington
2011,1,4.19,Southeast,TX,Dallas-Fort Worth-Arlington
2011,1,10,Northwest,TX,El Paso
2011,1,2.26,Preston Hollow,TX,Dallas-Fort Worth-Arlington
2011,1,7.86,Sharpstown,TX,Houston-The Woodlands-Sugar Land
2011,1,3.55,West,TX,Dallas-Fort Worth-Arlington
2011,1,2.14,Eldridge - West Oaks,TX,Houston-The Woodlands-Sugar Land
2011,1,4.76,Clear Lake,TX,Houston-The Woodlands-Sugar Land
2011,1,1.43,Central Southwest,TX,Houston-The Woodlands-Sugar Land
2011,1,3.75,Northeast,TX,El Paso
2011,1,3.1,South Belt - Ellington,TX,Houston-The Woodlands-Sugar Land
2011,1,0.95,Greater Fondren Southwest,TX,Houston-The Woodlands-Sugar Land
2011,1,9.68,Cedar Crest,TX,Dallas-Fort Worth-Arlington
2011,1,4.05,Kingwood,TX,Houston-The Woodlands-Sugar Land
2011,1,5.81,Lake Highlands,TX,Dallas-Fort Worth-Arlington
2011,1,3.33,Greater Uptown,TX,Houston-The Woodlands-Sugar Land
2011,1,6.19,Golfcrest - Bellfort - Reveille,TX,Houston-The Woodlands-Sugar Land
2011,1,1.29,Oak Lawn,TX,Dallas-Fort Worth-Arlington
2011,1,4.52,Southwest,TX,Dallas-Fort Worth-Arlington
2011,1,0.24,Woodlake - Briarmeadow,TX,Houston-The Woodlands-Sugar Land
2011,1,6.9,Memorial,TX,Houston-The Woodlands-Sugar Land
2011,1,5.71,Briarforest Area,TX,Houston-The Woodlands-Sugar Land
2011,1,2.38,Oak Forest - Garden Oaks,TX,Houston-The Woodlands-Sugar Land
2011,1,0.65,North,TX,Dallas-Fort Worth-Arlington
2011,1,7.14,Bay Area,TX,Corpus Christi
2011,1,5,Greater Heights,TX,Houston-The Woodlands-Sugar Land
2011,1,1.94,North Dallas,TX,Dallas-Fort Worth-Arlington
2011,1,5,Lower Valley,TX,El Paso
2011,1,1.19,Greater Inwood,TX,Houston-The Woodlands-Sugar Land
2011,1,8.71,Wolf Creek,TX,Dallas-Fort Worth-Arlington
2011,1,6.45,M Streets,TX,Dallas-Fort Worth-Arlington
2011,1,9.52,Fort Bend - Houston,TX,Houston-The Woodlands-Sugar Land
2011,1,9.76,Spring Branch West,TX,Houston-The Woodlands-Sugar Land
2011,1,0.97,Winnetka Heights,TX,Dallas-Fort Worth-Arlington
2011,1,5.24,Neartown - Montrose,TX,Houston-The Woodlands-Sugar Land
2011,1,1.9,Westchase,TX,Houston-The Woodlands-Sugar Land
2011,1,4.29,Washington Avenue Coalition - Memorial Park,TX,Houston-The Woodlands-Sugar Land
2011,1,6.25,Las Tierras,TX,El Paso
2011,1,10,South Dallas,TX,Dallas-Fort Worth-Arlington
2011,1,10,Spring Branch Central,TX,Houston-The Woodlands-Sugar Land
2011,1,8.33,Spring Branch East,TX,Houston-The Woodlands-Sugar Land
2011,1,5.16,Valley Ranch,TX,Dallas-Fort Worth-Arlington
2011,1,9.03,Cottonwood,TX,Dallas-Fort Worth-Arlington
2011,1,8.1,Braeswood Place,TX,Houston-The Woodlands-Sugar Land
2011,1,7.62,Meyerland Area,TX,Houston-The Woodlands-Sugar Land
2011,1,5.95,Greenway - Upper Kirby Area,TX,Houston-The Woodlands-Sugar Land
2011,1,7.14,Westbury,TX,Houston-The Woodlands-Sugar Land
2011,1,7.74,Summerfields,TX,Dallas-Fort Worth-Arlington
2011,1,0.32,Freeport-Hackberry,TX,Dallas-Fort Worth-Arlington
2011,1,2.5,Cielo Vista,TX,El Paso
2011,1,0.48,Macgregor,TX,Houston-The Woodlands-Sugar Land
2011,1,4.52,Alden Bridge,TX,Houston-The Woodlands-Sugar Land
2011,1,2.86,Flour Bluff,TX,Corpus Christi
2011,1,7.38,Astrodome Area,TX,Houston-The Woodlands-Sugar Land
2011,1,8.81,Sterling Ridge,TX,Houston-The Woodlands-Sugar Land
2011,1,1.61,Wedgwood,TX,Dallas-Fort Worth-Arlington
2011,1,5.48,University Place,TX,Houston-The Woodlands-Sugar Land
2011,1,1.67,Lake Houston,TX,Houston-The Woodlands-Sugar Land
2011,1,2.62,Grogan's Mill,TX,Houston-The Woodlands-Sugar Land
2011,1,10,West Oak Hill,TX,Austin-Round Rock
2011,1,8.57,Northwest,TX,Corpus Christi
2011,1,8.06,Bluffview,TX,Dallas-Fort Worth-Arlington
2011,1,3.57,Afton Oaks - River Oaks Area,TX,Houston-The Woodlands-Sugar Land
2011,1,7.42,Villages of Woodland Springs,TX,Dallas-Fort Worth-Arlington
2011,1,9.05,Willow Meadows - Willowbend Area,TX,Houston-The Woodlands-Sugar Land
2011,1,7.5,Album Park,TX,El Paso
2011,1,6.67,Lazy Brook - Timbergrove,TX,Houston-The Woodlands-Sugar Land
2011,1,2.86,Cochran's Crossing,TX,Houston-The Woodlands-Sugar Land
2011,1,8.57,Panther Creek,TX,Houston-The Woodlands-Sugar Land
2011,1,8.39,Las Colinas,TX,Dallas-Fort Worth-Arlington
2011,1,1.43,Calallen,TX,Corpus Christi
2011,1,2.58,Park Glen,TX,Dallas-Fort Worth-Arlington
2011,1,6.43,Downtown,TX,Houston-The Woodlands-Sugar Land
2011,1,4.84,Heritage,TX,Dallas-Fort Worth-Arlington
2011,1,1.25,North Hills,TX,El Paso
2011,1,5,Westwood Richland,TX,Abilene
2011,1,3.81,Midtown,TX,Houston-The Woodlands-Sugar Land
2011,1,9.29,Creekside Park,TX,Houston-The Woodlands-Sugar Land
2011,1,6.67,Sun City,TX,Austin-Round Rock
2011,1,7.5,Chimney Rock,TX,Abilene
2011,1,2.5,River Oaks-Brookhollow,TX,Abilene
2011,1,4.29,Mustang-Padre Island,TX,Corpus Christi
2011,1,10,North Lake Waco,TX,Waco
2011,1,9.35,Arlington Heights,TX,Dallas-Fort Worth-Arlington
2011,1,10,Far Southside,TX,Abilene
2011,1,3.33,Terravista,TX,Austin-Round Rock
2011,1,3.23,Sendera Ranch,TX,Dallas-Fort Worth-Arlington
2011,1,7.1,Lake Country,TX,Dallas-Fort Worth-Arlington
2011,10,1.61,Northeast Dallas,TX,Dallas-Fort Worth-Arlington
2011,10,5.16,Far North,TX,Dallas-Fort Worth-Arlington
2011,10,6.77,Southeast Dallas,TX,Dallas-Fort Worth-Arlington
2011,10,8.75,East Side,TX,El Paso
2011,10,1.43,South Side,TX,Corpus Christi
2011,10,4.29,Alief,TX,Houston-The Woodlands-Sugar Land
2011,10,6.13,Southwest Dallas,TX,Dallas-Fort Worth-Arlington
2011,10,2.86,Central City,TX,Corpus Christi
2011,10,8.39,East,TX,Dallas-Fort Worth-Arlington
2011,10,4.52,Southeast,TX,Dallas-Fort Worth-Arlington
2011,10,3.75,Northwest,TX,El Paso
2011,10,3.23,Preston Hollow,TX,Dallas-Fort Worth-Arlington
2011,10,6.67,Sharpstown,TX,Houston-The Woodlands-Sugar Land
2011,10,2.58,West,TX,Dallas-Fort Worth-Arlington
2011,10,7.38,Eldridge - West Oaks,TX,Houston-The Woodlands-Sugar Land
2011,10,2.86,Clear Lake,TX,Houston-The Woodlands-Sugar Land
2011,10,3.81,Central Southwest,TX,Houston-The Woodlands-Sugar Land
2011,10,6.25,Northeast,TX,El Paso
2011,10,7.86,South Belt - Ellington,TX,Houston-The Woodlands-Sugar Land
2011,10,5.71,Greater Fondren Southwest,TX,Houston-The Woodlands-Sugar Land
2011,10,9.68,Cedar Crest,TX,Dallas-Fort Worth-Arlington
2011,10,3.33,Kingwood,TX,Houston-The Woodlands-Sugar Land
2011,10,6.45,Lake Highlands,TX,Dallas-Fort Worth-Arlington
2011,10,1.19,Greater Uptown,TX,Houston-The Woodlands-Sugar Land
2011,10,6.19,Golfcrest - Bellfort - Reveille,TX,Houston-The Woodlands-Sugar Land
2011,10,2.9,Oak Lawn,TX,Dallas-Fort Worth-Arlington
2011,10,5.81,Southwest,TX,Dallas-Fort Worth-Arlington
2011,10,0.24,Woodlake - Briarmeadow,TX,Houston-The Woodlands-Sugar Land
2011,10,9.29,Memorial,TX,Houston-The Woodlands-Sugar Land
2011,10,9.05,Briarforest Area,TX,Houston-The Woodlands-Sugar Land
2011,10,8.57,Oak Forest - Garden Oaks,TX,Houston-The Woodlands-Sugar Land
2011,10,3.55,North,TX,Dallas-Fort Worth-Arlington
2011,10,7.14,Bay Area,TX,Corpus Christi
2011,10,7.14,Greater Heights,TX,Houston-The Woodlands-Sugar Land
2011,10,4.19,North Dallas,TX,Dallas-Fort Worth-Arlington
2011,10,7.5,Lower Valley,TX,El Paso
2011,10,0.48,Greater Inwood,TX,Houston-The Woodlands-Sugar Land
2011,10,8.06,Wolf Creek,TX,Dallas-Fort Worth-Arlington
2011,10,0.97,M Streets,TX,Dallas-Fort Worth-Arlington
2011,10,9.52,Fort Bend - Houston,TX,Houston-The Woodlands-Sugar Land
2011,10,9.76,Spring Branch West,TX,Houston-The Woodlands-Sugar Land
2011,10,1.29,Winnetka Heights,TX,Dallas-Fort Worth-Arlington
2011,10,1.67,Neartown - Montrose,TX,Houston-The Woodlands-Sugar Land
2011,10,1.9,Westchase,TX,Houston-The Woodlands-Sugar Land
2011,10,2.14,Washington Avenue Coalition - Memorial Park,TX,Houston-The Woodlands-Sugar Land
2011,10,2.5,Las Tierras,TX,El Paso
2011,10,10,South Dallas,TX,Dallas-Fort Worth-Arlington
2011,10,10,Spring Branch Central,TX,Houston-The Woodlands-Sugar Land
2011,10,5.48,Spring Branch East,TX,Houston-The Woodlands-Sugar Land
2011,10,1.94,Valley Ranch,TX,Dallas-Fort Worth-Arlington
2011,10,9.03,Cottonwood,TX,Dallas-Fort Worth-Arlington
2011,10,4.52,Braeswood Place,TX,Houston-The Woodlands-Sugar Land
2011,10,7.62,Meyerland Area,TX,Houston-The Woodlands-Sugar Land
2011,10,5.95,Greenway - Upper Kirby Area,TX,Houston-The Woodlands-Sugar Land
2011,10,2.62,Westbury,TX,Houston-The Woodlands-Sugar Land
2011,10,5.48,Summerfields,TX,Dallas-Fort Worth-Arlington
2011,10,0.65,Freeport-Hackberry,TX,Dallas-Fort Worth-Arlington
2011,10,10,Cielo Vista,TX,El Paso
2011,10,0.71,Macgregor,TX,Houston-The Woodlands-Sugar Land
2011,10,6.43,Alden Bridge,TX,Houston-The Woodlands-Sugar Land
2011,10,8.57,Flour Bluff,TX,Corpus Christi
2011,10,5,Astrodome Area,TX,Houston-The Woodlands-Sugar Land
2011,10,4.05,Sterling Ridge,TX,Houston-The Woodlands-Sugar Land
2011,10,7.42,Wedgwood,TX,Dallas-Fort Worth-Arlington
2011,10,3.57,University Place,TX,Houston-The Woodlands-Sugar Land
2011,10,0.95,Lake Houston,TX,Houston-The Woodlands-Sugar Land
2011,10,8.81,Grogan's Mill,TX,Houston-The Woodlands-Sugar Land
2011,10,10,West Oak Hill,TX,Austin-Round Rock
2011,10,10,Northwest,TX,Corpus Christi
2011,10,4.84,Bluffview,TX,Dallas-Fort Worth-Arlington
2011,10,2.38,Afton Oaks - River Oaks Area,TX,Houston-The Woodlands-Sugar Land
2011,10,2.26,Villages of Woodland Springs,TX,Dallas-Fort Worth-Arlington
2011,10,3.1,Willow Meadows - Willowbend Area,TX,Houston-The Woodlands-Sugar Land
2011,10,1.25,Album Park,TX,El Paso
2011,10,4.76,Lazy Brook - Timbergrove,TX,Houston-The Woodlands-Sugar Land
2011,10,8.33,Cochran's Crossing,TX,Houston-The Woodlands-Sugar Land
2011,10,6.9,Panther Creek,TX,Houston-The Woodlands-Sugar Land
2011,10,8.71,Las Colinas,TX,Dallas-Fort Worth-Arlington
2011,10,4.29,Calallen,TX,Corpus Christi
2011,10,7.1,Park Glen,TX,Dallas-Fort Worth-Arlington
2011,10,5.24,Downtown,TX,Houston-The Woodlands-Sugar Land
2011,10,3.87,Heritage,TX,Dallas-Fort Worth-Arlington
2011,10,5,North Hills,TX,El Paso
2011,10,2.5,Westwood Richland,TX,Abilene
2011,10,1.43,Midtown,TX,Houston-The Woodlands-Sugar Land
2011,10,8.1,Creekside Park,TX,Houston-The Woodlands-Sugar Land
2011,10,3.33,Sun City,TX,Austin-Round Rock
2011,10,5,Chimney Rock,TX,Abilene
2011,10,10,River Oaks-Brookhollow,TX,Abilene
2011,10,5.71,Mustang-Padre Island,TX,Corpus Christi
2011,10,10,North Lake Waco,TX,Waco
2011,10,9.35,Arlington Heights,TX,Dallas-Fort Worth-Arlington
2011,10,7.5,Far Southside,TX,Abilene
2011,10,6.67,Terravista,TX,Austin-Round Rock
2011,10,0.32,Sendera Ranch,TX,Dallas-Fort Worth-Arlington
2011,10,7.74,Lake Country,TX,Dallas-Fort Worth-Arlington
2011,11,1.94,Northeast Dallas,TX,Dallas-Fort Worth-Arlington
2011,11,5.81,Far North,TX,Dallas-Fort Worth-Arlington
2011,11,9.35,Southeast Dallas,TX,Dallas-Fort Worth-Arlington
2011,11,8.75,East Side,TX,El Paso
2011,11,1.43,South Side,TX,Corpus Christi
2011,11,4.76,Alief,TX,Houston-The Woodlands-Sugar Land
2011,11,3.55,Southwest Dallas,TX,Dallas-Fort Worth-Arlington
2011,11,4.29,Central City,TX,Corpus Christi
2011,11,8.39,East,TX,Dallas-Fort Worth-Arlington
2011,11,5.16,Southeast,TX,Dallas-Fort Worth-Arlington
2011,11,3.75,Northwest,TX,El Paso
2011,11,3.87,Preston Hollow,TX,Dallas-Fort Worth-Arlington
2011,11,7.14,Sharpstown,TX,Houston-The Woodlands-Sugar Land
2011,11,2.58,West,TX,Dallas-Fort Worth-Arlington
2011,11,6.43,Eldridge - West Oaks,TX,Houston-The Woodlands-Sugar Land
2011,11,3.33,Clear Lake,TX,Houston-The Woodlands-Sugar Land
2011,11,2.14,Central Southwest,TX,Houston-The Woodlands-Sugar Land
2011,11,6.25,Northeast,TX,El Paso
2011,11,6.19,South Belt - Ellington,TX,Houston-The Woodlands-Sugar Land
2011,11,4.05,Greater Fondren Southwest,TX,Houston-The Woodlands-Sugar Land
2011,11,9.68,Cedar Crest,TX,Dallas-Fort Worth-Arlington
